area,plot,tree,common_name,scientific_name,family_name,type,DBH.2015,Dead.2015,D_class.2015,fallen_wood.2015,Hcom.2015,Htot.2015,RN.2015,RS.2015,RE.2015,RW.2015,date.2015,DBH.2016,dead.2016,D.class.2016,date.2016,DBH.2018,Dead.2018,date.2018,UTM_Easting,UTM_Northing
TAP_A01,75,059a,caferana,Quiina florida,Ochnaceae,O,18.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,19.1,FALSE,20180830,727930.859327841,9683240.90676464
TAP_A01,75,059b,abiurana,Pouteria gongrijpii,Sapotaceae,O,18.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,16.9,FALSE,20180830,727951.15666096,9683260.6756528
TAP_A01,75,060a,tachi preto,Tachigali myrmecophila,Fabaceae,O,54.4,FALSE,NA,NA,20.35,29.47,3.3,16,6.8,8,20160307,NA,NA,NA,NA,59.5,FALSE,20180830,727937.05493488,9683248.1183384
TAP_A01,75,060b,abiurana,Pouteria gongrijpii,Sapotaceae,O,15.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,18.8,FALSE,20180830,727953.21182704,9683260.4123472
TAP_A01,75,061a,caferana,Quiina florida,Ochnaceae,O,27,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,27.5,FALSE,20180830,727937.761587808,9683245.92356144
TAP_A01,75,061b,seringarana,Micrandra minor,Euphorbiaceae,O,19.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,19.1,FALSE,20180830,727954.14504436,9683260.6227518
TAP_A01,75,062a,caferana,Quiina florida,Ochnaceae,O,16,FALSE,NA,NA,4.03,8.99,2.4,2.6,5.5,2.3,20160307,NA,NA,NA,NA,16.2,FALSE,20180830,727935.9704152,9683239.417476
TAP_A01,75,062b,caferana,Quiina florida,Ochnaceae,O,16.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,16.9,FALSE,20180830,727951.6257368,9683266.332124
TAP_A01,75,063a,tauari,Couratari stellata,Lecythidaceae,O,11,FALSE,NA,NA,10.06,13.64,1.5,1.5,1.5,1.5,20160307,NA,NA,NA,NA,11.1,FALSE,20180830,727934.02676864,9683236.5016252
TAP_A01,75,063b,caferana,Quiina florida,Ochnaceae,O,12,FALSE,NA,NA,6.22,9.74,2.3,1.8,2.7,1.4,20160307,NA,NA,NA,NA,21.7,FALSE,20180830,727954.0445284,9683264.776212
TAP_A01,75,064a,caferana,Quiina florida,Ochnaceae,O,15.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,16.6,FALSE,20180830,727936.35601712,9683235.3444716
TAP_A01,75,064b,tauari,Couratari stellata,Lecythidaceae,O,10.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,11.1,FALSE,20180830,727954.63606588,9683258.7698194
TAP_A01,75,065a,coracao de negro,Chamaecrista xinguensis,Fabaceae,O,35.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,35.7,FALSE,20180830,727941.30511984,9683229.0534912
TAP_A01,75,065b,caferana,Quiina florida,Ochnaceae,O,12.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,12.7,FALSE,20180830,727956.48553692,9683259.2078306
TAP_A01,75,066b,tauari,Couratari stellata,Lecythidaceae,O,15.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,15.6,FALSE,20180830,727956.91834924,9683257.5371082
TAP_A01,75,067b,caferana,Quiina florida,Ochnaceae,O,16.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,17.2,FALSE,20180830,727957.70747344,9683258.2631792
TAP_A01,75,068b,catuaba,Abuta grandifolia,Menispermaceae,O,14.6,FALSE,NA,NA,13.07,19.06,1.6,1.7,1,1.7,20160307,NA,NA,NA,NA,15.1,FALSE,20180830,727958.069596288,9683256.84891384
TAP_A01,75,069b,freijo branco,Cordia scabrifolia,Boraginaceae,O,15.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,16.6,FALSE,20180830,727958.00038004,9683253.3603022
TAP_A01,75,070b,morta,NA,NA,O,41,TRUE,3,TRUE,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,NA,TRUE,20180830,727959.94803548,9683245.8420514
TAP_A01,75,071b,envira sombrera,"Xylopia sp,",Annonaceae,O,17.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,17.5,FALSE,20180830,727961.96774224,9683241.6247632
TAP_A01,75,072b,caferana,Quiina florida,Ochnaceae,O,12.6,FALSE,NA,NA,6.44,11.36,1.3,2.1,2.2,2.4,20160307,NA,NA,NA,NA,NA,TRUE,20180830,727945.92464176,9683258.0553168
TAP_A01,75,073b,uvarana,Aparisthmium cordatum,Euphorbiaceae,O,13.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160307,NA,NA,NA,NA,10.5,FALSE,20180830,727956.5778328,9683251.442314
TAP_A01,75,074a,urucurana,Sloanea guianensis,Elaeocarpaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,FALSE,20180830,727915.80511912,9683265.5578816
TAP_A01,75,075a,acariquara,Minquartia guianensis,Olacaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,FALSE,20180830,727906.74262,9683264.3987
TAP_A01,75,076a,carite,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,FALSE,20180830,727916.1443178,9683246.208334
TAP_A01,75,077a,liana,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,FALSE,20180830,727918.959827056,9683234.62753008
TAP_A01,75,078a,caferana,Quiina florida,Ochnaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,FALSE,20180830,727916.504234272,9683243.87918496
TAP_A01,75,079a,ucuuba,Virola michelii,Myristicaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,FALSE,20180830,727923.249755,9683233.734025
TAP_A01,75,080a,gema de ovo,Aspidosperma parvifolium,Apocynaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,FALSE,20180830,727929.83499376,9683223.6282168
TAP_A01,76,001a,embauba branca,Cecropia palmata,Urticaceae,O,17,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,25,FALSE,20180830,727987.91046484,9683591.8278524
TAP_A01,76,001b,jutai mirim,Hymenaea parvifolia,Fabaceae,O,22.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,23.5,FALSE,20180830,728008.310929418,9683600.05461434
TAP_A01,76,002a,cacau,NA,NA,O,10.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,10.6,FALSE,20180830,727987.74947956,9683598.1745116
TAP_A01,76,002b,freijo branco,Cordia scabrifolia,Boraginaceae,O,25.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,25.7,FALSE,20180830,728007.67685448,9683600.9739928
TAP_A01,76,003a,murta,Strychnos subcordata,Loganiaceae,O,15.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,15.2,FALSE,20180830,727988.41929628,9683599.4109788
TAP_A01,76,003b,louro cheiroso,Diospyros artanthifolia,Ebenaceae,O,28.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,28.8,FALSE,20180830,728014.158167564,9683602.44321604
TAP_A01,76,004a,freijo branco,Cordia scabrifolia,Boraginaceae,O,25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,25.5,FALSE,20180830,727989.27159984,9683603.0755024
TAP_A01,76,004b,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,O,10.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,10.5,FALSE,20180830,728013.553313504,9683603.80430944
TAP_A01,76,005a,caferana,Quiina florida,Ochnaceae,O,11.5,FALSE,NA,NA,2.83,6.92,1.4,1.2,2.5,1.6,20160308,NA,NA,NA,NA,11.8,FALSE,20180830,727981.11540544,9683594.3907184
TAP_A01,76,005b,inga peludo,Inga grandis,Fabaceae,O,10.3,FALSE,NA,NA,4.04,8.11,2.1,2.4,2.6,1.7,20160308,NA,NA,NA,NA,10.3,FALSE,20180830,728009.975205626,9683602.77058521
TAP_A01,76,006a,ucuuba terra firme,Virola sebifera,Myristicaceae,O,15.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,14.3,FALSE,20180830,727984.6482067,9683594.233777
TAP_A01,76,006b,canela de velho,Casearia javitensis,Salicaceae,O,13.1,FALSE,NA,NA,3.82,10.25,4.4,3,2,4.3,20160308,NA,NA,NA,NA,13.5,FALSE,20180830,728003.923393376,9683605.86692736
TAP_A01,76,007a,tachi vermelho,Tachigali paniculata,Fabaceae,O,34.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,40.4,FALSE,20180830,727977.464633536,9683604.00392096
TAP_A01,76,007b,ucuuba branca,Virola crebrinervia,Myristicaceae,O,14.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,14.9,FALSE,20180830,728003.024610122,9683607.96324378
TAP_A01,76,008a,inga folha grauda,Inga pilosula,Fabaceae,O,11.2,FALSE,NA,NA,7.61,13.44,3.4,4.3,2,4.7,20160308,NA,NA,NA,NA,12.3,FALSE,20180830,727985.53969256,9683606.6787576
TAP_A01,76,008b,ucuuba branca,Virola crebrinervia,Myristicaceae,O,11.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,NA,TRUE,20180830,728003.084747354,9683608.0950513
TAP_A01,76,009a,ucuuba branca,Virola crebrinervia,Myristicaceae,O,12,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,NA,TRUE,20180830,727986.402178272,9683610.24275392
TAP_A01,76,009b,inga amarelo,"Inga sp,",Fabaceae,O,11.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,12.2,FALSE,20180830,728007.191485684,9683607.52681724
TAP_A01,76,010a,ucuuba terra firme,Virola sebifera,Myristicaceae,O,24.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,26.7,FALSE,20180830,727982.0567992,9683609.739872
TAP_A01,76,010b,ucuuba branca,Virola crebrinervia,Myristicaceae,O,36.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,36.5,FALSE,20180830,728015.156956052,9683610.78906972
TAP_A01,76,011a,ucuuba branca,Virola crebrinervia,Myristicaceae,O,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,10.3,FALSE,20180830,727980.72136164,9683610.2601004
TAP_A01,76,011b,inga branco,Inga thibaudiana,Fabaceae,O,16.4,FALSE,NA,NA,9.16,13.07,2.1,4.3,2.4,3.8,20160308,NA,NA,NA,NA,17.2,FALSE,20180830,728008.29124192,9683613.0174912
TAP_A01,76,012a,cacau,NA,NA,O,11.7,FALSE,NA,NA,4.65,7.14,1.2,1.2,1.2,1.2,20160308,NA,NA,NA,NA,11.7,FALSE,20180830,727976.365632028,9683609.85769108
TAP_A01,76,012b,macaranduba,Manilkara huberi,Sapotaceae,O,10.5,FALSE,NA,NA,1.92,5.75,1.7,1,1.5,2.4,20160308,NA,NA,NA,NA,10.6,FALSE,20180830,728007.907954218,9683614.14747762
TAP_A01,76,013a,envira preta,Guatteria schomburgkiana,Annonaceae,O,10.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,10.3,FALSE,20180830,727981.03725554,9683615.2041094
TAP_A01,76,013b,morta,NA,NA,O,29.5,TRUE,3,FALSE,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,NA,TRUE,20180830,728001.574408912,9683610.26205232
TAP_A01,76,014a,caferana,Quiina florida,Ochnaceae,O,14.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,14.9,FALSE,20180830,727984.30529328,9683615.4803608
TAP_A01,76,014b,inga vermelho,Inga alba,Fabaceae,O,10.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,14.9,FALSE,20180830,728002.660955428,9683610.70778508
TAP_A01,76,015a,NA,NA,NA,O,41,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,43.1,FALSE,20180830,727985.45847744,9683615.4201184
TAP_A01,76,015b,ucuuba branca,Virola crebrinervia,Myristicaceae,O,14.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,13.8,FALSE,20180830,728001.38673032,9683615.5448152
TAP_A01,76,016a,matamata preto,Eschweilera ovata,Lecythidaceae,O,11.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,11.6,FALSE,20180830,727978.02544794,9683617.1721934
TAP_A01,76,016b,canela de velho,Casearia javitensis,Salicaceae,O,20.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,21.6,FALSE,20180830,728006.4563592,9683619.774472
TAP_A01,76,017a,breu branco,Protium paniculatum,Burseraceae,O,16.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,16.6,FALSE,20180830,727971.626598036,9683616.45658396
TAP_A01,76,017b,louro cheiroso,Diospyros artanthifolia,Ebenaceae,O,15.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,15.6,FALSE,20180830,728009.955909152,9683619.71056672
TAP_A01,76,018a,gema de ovo,Aspidosperma parvifolium,Apocynaceae,O,11.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,18.6,FALSE,20180830,727973.29697116,9683617.8947476
TAP_A01,76,018b,melancieira,Alexa grandiflora,Fabaceae,O,16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,15.7,FALSE,20180830,728009.474675553,9683620.26424201
TAP_A01,76,019a,inga branco,Inga thibaudiana,Fabaceae,O,11.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,11.5,FALSE,20180830,727978.4454088,9683618.950528
TAP_A01,76,019b,ucuuba terra firme,Virola sebifera,Myristicaceae,O,14.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,15.9,FALSE,20180830,728009.311495191,9683620.62658783
TAP_A01,76,020a,guariuba,Clarisia racemosa,Moraceae,O,28.8,FALSE,NA,NA,9.49,16.69,3,4,3,3.8,20160308,NA,NA,NA,NA,30.7,FALSE,20180830,727980.07209056,9683620.4783376
TAP_A01,76,020b,caferana,Quiina florida,Ochnaceae,O,14,FALSE,NA,NA,3.89,8.48,2.4,3,2.4,2.3,20160308,NA,NA,NA,NA,14.5,FALSE,20180830,728004.440179,9683624.31145
TAP_A01,76,021a,inga branco,Inga thibaudiana,Fabaceae,O,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,13.7,FALSE,20180830,727978.3589086,9683624.802206
TAP_A01,76,021b,caferana,Quiina florida,Ochnaceae,O,12.2,FALSE,NA,NA,NA,NA,2.3,1.2,2.3,2,20160308,NA,NA,NA,NA,12.3,FALSE,20180830,728000.155107296,9683621.04401856
TAP_A01,76,022a,caferana,Quiina florida,Ochnaceae,O,14.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,14.2,FALSE,20180830,727971.950808,9683624.29126
TAP_A01,76,022b,cucutitiriba,"Pouteria sp,",Sapotaceae,O,14.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,15.8,FALSE,20180830,728000.446083426,9683621.16384322
TAP_A01,76,023a,abiu cutite,Pouteria macrophylla,Sapotaceae,O,17.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,18.2,FALSE,20180830,727967.329569912,9683627.83277032
TAP_A01,76,023b,inga branco,Inga thibaudiana,Fabaceae,O,11.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,13.6,FALSE,20180830,727997.946462395,9683618.74049627
TAP_A01,76,024a,goiaba de anta,Bellucia grossularioides,Melastomataceae,O,10,FALSE,NA,NA,12.39,16.11,2,2,2,2,20160308,NA,NA,NA,NA,10,FALSE,20180830,727974.433878396,9683631.95755156
TAP_A01,76,024b,pau de colher,Lacmellea aculeata,Apocynaceae,O,15.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,15.8,FALSE,20180830,727999.077757546,9683616.09668042
TAP_A01,76,025a,breu barrote,Tetragastris panamensis,Burseraceae,O,18.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,19.4,FALSE,20180830,727972.414386832,9683634.33232352
TAP_A01,76,025b,matamata vermelho,Eschweilera coriacea,Lecythidaceae,O,20.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,20.9,FALSE,20180830,727997.393223784,9683622.15875624
TAP_A01,76,026a,muiratinga,Maquira coriacea,Moraceae,O,12.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,13.4,FALSE,20180830,727966.071903144,9683631.16238584
TAP_A01,76,026b,caferana,Quiina florida,Ochnaceae,O,10.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,10.6,FALSE,20180830,728001.25876092,9683623.7518252
TAP_A01,76,027a,papo de mutum,Lacunaria jenmanii,Ochnaceae,O,14.9,FALSE,NA,NA,12.99,16.7,1.3,3.8,1.4,2.8,20160308,NA,NA,NA,NA,14.7,FALSE,20180830,727967.804286816,9683635.09331776
TAP_A01,76,027b,envira cuminan,Guatteria poeppigiana,Annonaceae,O,14.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,15.6,FALSE,20180830,728001.985224236,9683624.69518596
TAP_A01,76,028a,tauari,Couratari stellata,Lecythidaceae,O,18,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,18,FALSE,20180830,727975.10842928,9683638.4523208
TAP_A01,76,028b,tachi preto,Tachigali myrmecophila,Fabaceae,O,51.1,FALSE,NA,NA,15.43,28.45,10,7.4,1.6,4,20160308,NA,NA,NA,NA,NA,TRUE,20180830,728005.1554936,9683627.827656
TAP_A01,76,029a,morta,NA,NA,O,27,TRUE,5,FALSE,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,NA,TRUE,20180830,727976.03473722,9683638.8375742
TAP_A01,76,029b,breu branco,Protium paniculatum,Burseraceae,O,11.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,12.8,FALSE,20180830,728005.50557344,9683629.5832984
TAP_A01,76,030a,caferana,Quiina florida,Ochnaceae,O,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,11,FALSE,20180830,727977.592157104,9683637.66259344
TAP_A01,76,030b,tachi vermelho,Tachigali paniculata,Fabaceae,O,29.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,30.5,FALSE,20180830,727996.062297592,9683625.25691512
TAP_A01,76,031a,louro,Ocotea canaliculata,Lauraceae,O,41.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,NA,TRUE,20180830,727979.1925948,9683636.397748
TAP_A01,76,031b,pelo de cutia,Banara guianensis,Salicaceae,O,11.8,FALSE,NA,NA,5.58,8.68,4.3,4,3,3.4,20160308,NA,NA,NA,NA,NA,TRUE,20180830,727997.31673536,9683632.7512816
TAP_A01,76,032a,caferana,Quiina florida,Ochnaceae,O,130,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,12.9,FALSE,20180830,727983.291988948,9683642.28518428
TAP_A01,76,032b,morta,NA,NA,O,33.8,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,NA,TRUE,20180830,727996.7592772,9683634.023932
TAP_A01,76,033a,ucuuba terra firme,Virola sebifera,Myristicaceae,O,15.2,FALSE,NA,NA,9.93,15.2,4,4,2,2.5,20160308,NA,NA,NA,NA,18,FALSE,20180830,727986.22412456,9683643.0753616
TAP_A01,76,033b,tachi preto,Tachigali myrmecophila,Fabaceae,O,24.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,27.9,FALSE,20180830,728000.224767024,9683636.31776464
TAP_A01,76,034a,tachi vermelho,Tachigali paniculata,Fabaceae,O,18.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,22.7,FALSE,20180830,727987.501221,9683642.640022
TAP_A01,76,034b,cucutitiriba,"Pouteria sp,",Sapotaceae,O,12.2,FALSE,NA,NA,12.69,16.41,1.6,2.4,3,1.8,20160308,NA,NA,NA,NA,12.5,FALSE,20180830,727995.01891972,9683635.4510092
TAP_A01,76,035a,ucuuba branca,Virola crebrinervia,Myristicaceae,O,13.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,13.8,FALSE,20180830,727988.35857072,9683638.0576192
TAP_A01,76,035b,ucuuba terra firme,Virola sebifera,Myristicaceae,O,18.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,22.3,FALSE,20180830,727994.641324248,9683635.29461128
TAP_A01,76,036a,inga branco,Inga thibaudiana,Fabaceae,O,14.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,17.4,FALSE,20180830,727986.602846168,9683637.00707448
TAP_A01,76,036b,louro cheiroso,Diospyros artanthifolia,Ebenaceae,O,34.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,35.4,FALSE,20180830,727991.821864512,9683633.05356832
TAP_A01,76,037a,matamata preto,Eschweilera ovata,Lecythidaceae,O,13.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,14.2,FALSE,20180830,727988.079876748,9683636.11749028
TAP_A01,76,037b,matamata,Eschweilera parviflora,Lecythidaceae,O,12.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,12.9,FALSE,20180830,727989.525101296,9683640.47434256
TAP_A01,76,038a,caferana,Quiina florida,Ochnaceae,O,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,13.1,FALSE,20180830,727982.93414396,9683635.2702556
TAP_A01,76,038b,abiurana,Pouteria gongrijpii,Sapotaceae,O,14,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,13.1,FALSE,20180830,727989.042361656,9683644.14005416
TAP_A01,76,039a,caferana,Quiina florida,Ochnaceae,O,12.3,FALSE,NA,NA,7.87,12.25,3.4,2.2,2.6,3,20160308,NA,NA,NA,NA,12.2,FALSE,20180830,727982.93846764,9683632.5913604
TAP_A01,76,039b,acariquarana,Rinorea guianensis,Violaceae,O,10.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,10.6,FALSE,20180830,727993.61362044,9683641.2053164
TAP_A01,76,040a,abiu preto,"Pouteria sp,",Sapotaceae,O,17.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,17.8,FALSE,20180830,727983.3147616,9683631.675216
TAP_A01,76,040b,joao mole,Neea oppositifolia,Nyctaginaceae,O,11.9,FALSE,NA,NA,3.41,4,1.1,1.1,1.1,1.1,20160308,NA,NA,NA,NA,12,FALSE,20180830,728002.17971308,9683649.1731588
TAP_A01,76,041a,acariquarana,Rinorea guianensis,Violaceae,O,22.8,FALSE,NA,NA,12.64,18.34,2.9,3,3,2.5,20160308,NA,NA,NA,NA,22.9,FALSE,20180830,727985.9510032,9683633.303812
TAP_A01,76,041b,tachi preto,Tachigali myrmecophila,Fabaceae,O,25.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,29.7,FALSE,20180830,728001.875098,9683647.43228
TAP_A01,76,042a,caferana,Quiina florida,Ochnaceae,O,11.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,11.8,FALSE,20180830,727988.103228272,9683633.44477392
TAP_A01,76,042b,canela de velho,Casearia javitensis,Salicaceae,O,13.2,FALSE,NA,NA,6.98,13.67,5,3.5,3.4,6.4,20160308,NA,NA,NA,NA,NA,TRUE,20180830,728000.9454223,9683647.045933
TAP_A01,76,043a,morta,NA,NA,O,22.8,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,NA,TRUE,20180830,727989.334311024,9683630.52186064
TAP_A01,76,043b,abiurana branca,Pouteria guianensis,Sapotaceae,O,10.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,10.8,FALSE,20180830,728000.029005488,9683644.19125968
TAP_A01,76,044a,caferana,Quiina florida,Ochnaceae,O,10.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,11,FALSE,20180830,727991.67337108,9683627.6278588
TAP_A01,76,044b,caferana,Quiina florida,Ochnaceae,O,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,13.2,FALSE,20180830,728002.39210992,9683643.8815312
TAP_A01,76,045a,caferana,Quiina florida,Ochnaceae,O,10.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,17.7,FALSE,20180830,727983.8541723,9683624.932273
TAP_A01,76,045b,muiratinga,Maquira coriacea,Moraceae,O,27.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,27.6,FALSE,20180830,728003.177454628,9683642.16371308
TAP_A01,76,046a,casca grossa,"Pouteria sp,",Sapotaceae,O,32,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,33.2,FALSE,20180830,727987.0919002,9683625.198682
TAP_A01,76,046b,envira branca,Rollinia exsucca,Annonaceae,O,13.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,13.5,FALSE,20180830,728009.620577944,9683647.52746184
TAP_A01,76,047a,caferana,Quiina florida,Ochnaceae,O,12.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160308,NA,NA,NA,NA,12.7,FALSE,20180830,727990.72276086,9683624.5544146
