area;transect;tree;common_name;scientific_name;family_name;WSD;DBH;BA;AGB;area_sampled;BA_AS;AGB_AS;type;canopy;light;dead;d_class;Hcom;Htot;RN;RS;RE;RW;date;UTM_Easting;UTM_Northing;;;
JAM_A02;T05;6;FAVA BOLOTA;Parkia pendula;Fabaceae;0.53;67.2;0.354673244;4.119582231;0.672;0.527787566;6.130330701;O;C;1;A;NA;20.19;33.82;12;2.3;6.2;12.8;20111202;498804.7776;8987947.403;;;
JAM_A02;T05;7;MATA MATA BRANCO;Eschweilera coriacea;Lecythidaceae;0.85;41.1;0.132670243;1.693738686;0.411;0.322798645;4.1210187;O;c;2;A;NA;17.67;23.12;2.3;2.6;1.4;3.1;20111202;498805.4125;8987946.63;;;
JAM_A02;T05;8;SERINGA;Hevea brasiliensis;Euphorbiaceae;0.49;14;0.015393804;0.070518742;0.14;0.109955743;0.503705302;O;s;3;A;NA;6.69;14.36;2.2;1.6;0;2.3;20111202;498807.2979;8987951.519;;;
JAM_A02;T05;9;PATAUA;Oenocarpus bataua;Arecaceae;NA;7.9;0.00490167;0.014921485;0.079;0.062046455;0.188879557;P;S;3;A;NA;13.61;14.45;2.4;0;0.9;0.7;20111202;498816.3112;8987951.418;;;
JAM_A02;T05;10;JATAUA;Trichilia micrantha;Meliaceae;0.61;19.2;0.028952918;0.247502653;0.192;0.150796447;1.289076318;O;S;3;A;NA;16.12;21.62;2.8;1.4;1.2;1.4;20111202;498816.7551;8987950.436;;;
JAM_A02;T05;11;TIMBORANA;Pseudopiptadenia suaveolens;Fabaceae;0.68;34;0.090792028;1.400416546;0.34;0.267035376;4.118872194;O;E;1;A;NA;22.45;35.02;5.3;6.6;3.8;4.7;20111202;498824.5917;8987949.783;;;
JAM_A02;T05;12;JATEREU;Lecythis idatimon;Lecythidaceae;0.82;13.1;0.013478218;0.146228049;0.131;0.102887159;1.116244646;O;S;3;A;NA;11.62;20.47;2.4;2.3;3;4.2;20111202;498828.4259;8987951.354;;;
JAM_A02;T05;13;PATAUA;Oenocarpus bataua;Arecaceae;NA;12.9;0.013069811;0.037092266;0.129;0.101316363;0.287536945;P;S;3;A;NA;3.97;11.31;2.2;4.2;3.2;4.3;20111202;498842.6941;8987952.387;;;
JAM_A02;T05;14;UCUUBA;Virola melinoni;Myristicaceae;0.48;10.3;0.008332289;0.041699348;0.103;0.080896011;0.404848037;O;S;3;A;NA;9.98;16.22;2.2;1;2.4;1;20111202;498846.3905;8987952.551;;;
JAM_A02;T05;15;CUPUI;Theobroma subincanum;Malvaceae;0.47;7.6;0.00453646;0.01359585;0.076;0.05969026;0.178892763;O;S;3;A;NA;7.16;9.84;1.6;1.2;1;2.4;20111202;498857.049;8987953.724;;;
JAM_A02;T05;16;GUARUBA;Vochysia maxima;Vochysiaceae;0.49;33.5;0.088141309;1.082962514;0.335;0.263108385;3.232723924;O;C;2;A;NA;30.79;38.69;2;2.4;2.2;1;20111202;498862.6765;8987950.97;;;
JAM_A02;T05;17;UCUUBA;Virola melinoni;Myristicaceae;0.48;5.8;0.002642079;0.006898412;0.058;0.045553093;0.11893814;O;S;3;A;NA;6.24;8.46;1.4;1.3;1.6;1.8;20111202;498863.0431;8987953.99;;;
JAM_A02;T05;18;PAU BRANCO;Rinorea racemosa;Violaceae;0.68;16.1;0.020358306;0.136818866;0.161;0.126449104;0.849806619;O;S;3;A;NA;9.37;15.21;1.8;2.3;2.6;2.3;20111202;498866.0668;8987953.523;;;
JAM_A02;T05;19;UCUUBA BRANCA;Virola crebrinervia;Myristicaceae;0.5;74.1;0.431247209;4.523442393;0.741;0.581980039;6.104510652;O;E;1;A;NA;20.41;32.34;5;4.3;3;7;20111202;498871.5693;8987953.587;;;
JAM_A02;T05;20;ANGELIM PEDRA;Hymenolobium petraeum;Fabaceae;0.71;48;0.180955737;2.407123088;0.48;0.376991118;5.014839766;O;C;1;A;NA;26.02;28.81;1.4;7;2.2;2.4;20111202;498874.0761;8987948.973;;;
JAM_A02;T05;21;INGA VERMELHO;Inga alba;Fabaceae;0.59;39.5;0.122541748;1.499470661;0.395;0.310232275;3.796128256;O;C;1;A;NA;14.16;32.22;8;5.6;7.8;4.5;20111202;498877.8729;8987953.646;;;
JAM_A02;T05;22;MORTA;NI;NI;0.45;64.5;0.326745271;0.817982013;0.645;0.506581815;1.268189167;O;NA;NA;D;4;NA;11.17;NA;NA;NA;NA;20111202;498881.0742;8987953.688;;;
JAM_A02;T05;23;TAXI BRANCO;Tachigali paniculata;Fabaceae;0.56;6.4;0.003216991;0.012972822;0.064;0.050265482;0.202700351;O;S;3;A;NA;8.8;11.11;1.8;0.5;0.6;1;20111202;498840.6917;8987952.398;;;
JAM_A02;T05;24;INHARE;Helicostylis sp.;Moraceae;0.65;39.5;0.122541748;1.670988886;0.395;0.310232275;4.23035161;O;C;2;A;NA;23.95;32.25;2.4;6.5;3.7;2.8;20111202;498911.5886;8987954.039;;;
JAM_A02;T05;25;MORTA;NI;NI;0.6;19.2;0.028952918;0.078728289;0.192;0.150796447;0.410043172;O;NA;NA;D;1;NA;8.69;NA;NA;NA;NA;20111202;498918.5975;8987956.252;;;
JAM_A02;T05;26;GUARUBA;Vochysia maxima;Vochysiaceae;0.49;36.2;0.102921717;0.965148536;0.362;0.284314135;2.666156178;O;C;2;A;NA;20.55;29.53;1.2;8;3.4;5.3;20111202;498919.0167;8987953.568;;;
JAM_A02;T05;27;ROXINHO;Peltogyne leicointei;Fabaceae;0.76;11.8;0.010935884;0.086578818;0.118;0.092676983;0.733718796;O;S;2;A;NA;10.5;16;1.2;1;0.4;3.3;20111202;498921.6078;8987956.085;;;
JAM_A02;T05;28;MORTA;NI;NI;0.7;24.6;0.047529155;0.327660513;0.246;0.193207948;1.331953306;O;NA;NA;D;2;NA;22.46;NA;NA;NA;NA;20111202;498923.7722;8987954.679;;;
JAM_A02;T05;29;INHARE;Helicostylis sp.;Moraceae;0.65;13.7;0.014741138;0.111233003;0.137;0.107599548;0.811919732;O;C;2;A;NA;11.94;17.84;3;1;5.3;4.4;20111202;498928.8627;8987955.005;;;
JAM_A02;T05;30;INHARE;Helicostylis sp.;Moraceae;0.65;34.9;0.095662282;1.21209203;0.349;0.274103959;3.473043065;O;C;2;A;NA;21.53;29.96;3.1;4.6;4.3;3.2;20111202;498945.6842;8987957.152;;;
JAM_A02;T05;31;ABIURANA;Pouteria gongrijpii;Sapotaceae;0.8;6.5;0.003318307;0.023177858;0.065;0.051050881;0.356582433;O;S;2;A;NA;8.91;13.48;1.6;0.8;0.6;1.3;20111202;498945.7841;8987957.156;;;
JAM_A02;T05;32;MORTA;NI;NI;0.45;15.5;0.018869191;0.020593112;0.155;0.121736715;0.132858785;O;NA;NA;D;4;NA;4.05;NA;NA;NA;NA;20111202;498953.2344;8987956.185;;;
JAM_A02;T05;33;GUARUBA;Vochysia maxima;Vochysiaceae;0.49;11.4;0.010207035;0.049619633;0.114;0.089535391;0.43525994;O;S;3;A;NA;12.19;15.31;1;1.2;1.1;1;20111202;498957.3505;8987958.17;;;
JAM_A02;T05;34;MUIRAPIRANGA;Brosimum rubescens;Moraceae;0.83;76.7;0.4620411;9.830213519;0.767;0.602400391;12.81644527;O;E;1;A;NA;29.03;39.79;5.5;13.8;4.3;13;20111202;498961.9903;8987957.374;;;
JAM_A02;T05;35;TAUARI BRANCO;Couratari guianensis;Lecythidaceae;0.51;118;1.093588403;18.910493;1.18;0.926769833;16.02584152;O;E;1;A;NA;30.04;52.32;12;17;16.5;13;20111202;498970.0267;8987956.73;;;
JAM_A02;T05;36;LIANA;NA;NA;NA;17.7;0.024605739;0.016720307;0.177;0.139015475;0.09446501;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111202;498974.0228;8987956.907;;;
JAM_A02;T05;37;INHARE;Helicostylis sp.;Moraceae;0.65;9.5;0.007088218;0.039581478;0.095;0.074612826;0.416647141;O;S;3;A;NA;10.63;13.2;1;2.2;1.1;1.2;20111202;498985.4451;8987958.914;;;
JAM_A02;T05;38;INHARE;Helicostylis sp.;Moraceae;0.65;19.7;0.030480517;0.32890694;0.197;0.154723438;1.669578376;O;S;3;A;NA;20.38;25.52;3.4;2;5.5;1.7;20111202;498988.4683;8987958.529;;;
JAM_A02;T05;39;SUCUPIRA;Diplotropis sp.;Fabaceae;0.75;26;0.053092916;0.709433202;0.26;0.204203522;2.728589238;O;C;1;A;NA;17.94;27.51;2.6;2.3;2.3;2;20111202;498991.0501;8987958.948;;;
JAM_A02;T05;40;TAUARI;Couratari stellata;Lecythidaceae;0.63;14;0.015393804;0.154644393;0.14;0.109955743;1.10460281;O;S;2;A;NA;14.49;24.48;1.8;2.2;1.4;1.6;20111202;498992.4495;8987958.967;;;
JAM_A02;T05;41;LOURO PRETO;Nectandra cuspidata;Lauraceae;0.56;10.4;0.008494867;0.057244564;0.104;0.081681409;0.550428496;O;S;3;A;NA;8.31;18.57;2;1.8;1.8;1.5;20111202;499012.4332;8987961.666;;;
JAM_A02;T05;42;MAPATIRANA;Pourouma minor;Urticaceae;0.44;42.6;0.142530917;1.52853453;0.426;0.334579618;3.588109224;O;C;2;A;NA;24.29;37.22;7;2.3;10;0;20111202;499017.9577;8987961.133;;;
JAM_A02;T05;43;MORTA;NI;NI;0.7;19.6;0.030171856;0.089214065;0.196;0.15393804;0.455173801;O;NA;NA;D;2;NA;7.98;NA;NA;NA;NA;20111202;499019.9461;8987961.402;;;
JAM_A02;T05;44;JATEREU;Lecythis idatimon;Lecythidaceae;0.82;17.7;0.024605739;0.23084259;0.177;0.139015475;1.304195421;O;S;3;A;NA;8.26;17.7;4.1;4;4.3;4.8;20111202;499081.1438;8987966.196;;;
JAM_A02;T05;45;COPAIBA;Copaifera reticulata;Fabaceae;0.61;24.4;0.046759465;0.486490909;0.244;0.191637152;1.993815202;O;S;1;A;NA;16.16;26.43;3.4;4.2;4.5;2.3;20111202;499047.6044;8987962.446;;;
JAM_A02;T05;46;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;17.6;0.024328494;0.141725977;0.176;0.138230077;0.805261232;O;S;3;A;NA;9.41;12.7;2.5;2.4;3.2;4.3;20111202;499049.2452;8987963.789;;;
JAM_A02;T05;47;MORTA;NI;NI;0.6;13.3;0.013892908;0.013300385;0.133;0.104457956;0.100002895;O;NA;NA;D;1;NA;2.43;NA;NA;NA;NA;20111202;499059.2315;8987964.135;;;
JAM_A02;T05;48;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;15.7;0.019359279;0.128079413;0.157;0.123307512;0.815792439;O;S;2;A;NA;8.58;12.37;0.6;1;0.5;3.2;20111202;499066.8264;8987964.279;;;
JAM_A02;T05;49;MORTA;NI;NI;0.6;20;0.031415927;0.037439778;0.2;0.157079633;0.187198892;O;NA;NA;D;1;2.81;3.17;NA;NA;NA;NA;20111202;499067.0256;8987964.296;;;
JAM_A02;T05;50;MORTA;NI;NI;0.6;67.7;0.359970755;0.623803011;0.677;0.531714557;0.921422469;O;NA;NA;D;1;NA;5.01;NA;NA;NA;NA;20111202;499071.122;8987966.649;;;
JAM_A02;T05;51;PENTE DE MACACO;Apeiba echinata;Malvaceae;0.28;34.8;0.095114859;0.44347332;0.348;0.273318561;1.274348621;O;C;2;A;NA;17.1;26.1;4.3;1.5;2.3;3.1;20111202;499073.7348;8987961.857;;;
JAM_A02;T05;52;MORTA;NI;NI;0.6;70.2;0.387047357;2.120087782;0.702;0.551349511;3.020068065;O;NA;NA;D;1;NA;20.47;NA;NA;NA;NA;20111202;499095.6183;8987966.823;;;
JAM_A02;T05;53;INHARE;Helicostylis sp.;Moraceae;0.65;23;0.041547563;0.305712861;0.23;0.180641578;1.329186353;O;S;2;A;NA;15.31;17.4;0.4;0.5;0.4;0.4;20111202;499096.3203;8987966.783;;;
JAM_A02;T05;54;INHARE;Helicostylis sp.;Moraceae;0.65;16.2;0.020611989;0.159854546;0.162;0.127234502;0.986756458;O;S;2;A;NA;14.56;18.34;3.6;2.3;2.5;2.6;20111202;499100.0181;8987969.102;;;
JAM_A02;T05;55;INHARE;Helicostylis sp.;Moraceae;0.65;13.1;0.013478218;0.142520645;0.131;0.102887159;1.087943855;O;C;2;A;NA;18.72;25;1.6;2.1;0.8;1.8;20111202;499105.9501;8987968.402;;;
JAM_A02;T05;56;MATAMATA JIBOIA;Eschweilera sp.;Lecythidaceae;0.83;66;0.34211944;8.269968663;0.66;0.518362788;12.53025555;O;C;2;A;NA;31.41;45.04;7.3;3.2;9.2;2;20111202;499106.3531;8987968.336;;;
JAM_A02;T05;57;SORVA;Couma guianensis;Apocynaceae;0.47;32.9;0.085012283;0.901305266;0.329;0.258395996;2.739529685;O;S;2;A;NA;21.58;35.05;2.4;9.8;0;3.2;20111202;499110.9964;8987969.633;;;
JAM_A02;T05;58;TAXI PRETO;Tachigali myrmecophila;Fabaceae;0.48;65;0.331830724;4.996620316;0.65;0.510508806;7.687108179;O;E;1;A;NA;27.79;48.81;2.4;4.6;7.5;0;20111202;499115.7282;8987964.419;;;
JAM_A02;T05;59;BABAÇU;Orbignya phalerata;Arecaceae;NA;27.1;0.057680427;0.147211536;0.271;0.212842902;0.543215999;P;S;3;A;NA;12.87;25.68;5;3.3;4.8;4.5;20111202;499118.5071;8987967.162;;;
JAM_A02;T05;60;FREIJO BRANCO;Cordia scabrifolia;Boraginaceae;0.47;8.7;0.005944679;0.025269489;0.087;0.06832964;0.290453894;O;S;3;A;NA;10.44;13.84;0;1.8;1.5;0.7;20111202;499122.5592;8987970.514;;;
JAM_A02;T05;61;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;16.8;0.022167078;0.135998117;0.168;0.131946891;0.809512604;O;S;2;A;NA;13.86;13.37;0.8;4.5;2.9;1.6;20111202;499125.0148;8987969.269;;;
JAM_A02;T05;62;CAÇA PIOLHO;NI;NI;0.62;42.5;0.141862543;0.671530128;0.425;0.333794219;1.580070888;O;S;2;A;NA;6.04;11.78;1.9;1;1.2;1.2;20111202;499128.7525;8987968.433;;;
JAM_A02;T05;63;ENVIRA TURI;Bocageopsis multiflora;Annonaceae;0.64;12.7;0.012667687;0.083485248;0.127;0.099745567;0.657364154;O;S;2;A;NA;11.12;15.88;2.4;2.9;2.9;1.6;20111202;499129.8552;8987970.632;;;
JAM_A02;T05;64;TINTERO;Miconia surinamensis;Miconia surinamensis;0.61;21.1;0.034966712;0.296304373;0.211;0.165719012;1.40428613;O;S;3;A;NA;16.94;21.35;3.1;1.1;1.3;4;20111202;499139.6732;8987970.263;;;
JAM_A02;T05;65;TAUARI BRANCO;Couratari guianensis;Lecythidaceae;0.51;27.7;0.060262816;0.585984858;0.277;0.217555291;2.115468802;O;C;2;A;NA;17.12;29.42;3.4;3.5;3.9;4.3;20111202;499142.3768;8987970.191;;;
JAM_A02;T05;66;MAMONINI;NI;NI;0.62;13.2;0.013684778;0.084166847;0.132;0.103672558;0.637627631;O;S;2;A;NA;10.97;15.31;2;2.2;2.5;2.9;20111202;499144.3032;8987971.859;;;
JAM_A02;T05;67;INHARE;Helicostylis sp.;Moraceae;0.65;15.3;0.018385386;0.127513526;0.153;0.120165919;0.833421737;O;S;2;A;NA;10.57;16.4;4;2.5;3;2.8;20111202;499148.8646;8987972.748;;;
JAM_A02;T05;68;GUARIUBA;Clarisia racemosa;Moraceae;0.59;57.8;0.26238896;4.39598976;0.578;0.453960138;7.605518617;O;E;1;A;NA;23.48;44.16;2.4;2;3;1.2;20111202;499149.8211;8987969.219;;;
JAM_A02;T05;69;UCUUBA VERMELHA;Virola mollissima;Myristicaceae;0.48;13;0.013273229;0.074197754;0.13;0.102101761;0.570751956;O;S;3;A;NA;9.89;18.11;5.4;5.7;4.7;5;20111202;499151.3468;8987973.159;;;
JAM_A02;T05;70;BABAÇU;Orbignya phalerata;Arecaceae;NA;30.4;0.072583357;0.182227557;0.304;0.238761042;0.599432752;P;S;3;A;NA;20.58;32.07;3.2;3.4;4;3.2;20111202;499156.0498;8987970.851;;;
JAM_A02;T05;71;TENTO;Ormosia grossa;Fabaceae;0.62;7.8;0.004778362;0.023419179;0.078;0.061261057;0.300245888;O;S;3;A;NA;8.82;12.18;1.6;2.3;2.5;1.3;20111202;499156.1384;8987973.365;;;
JAM_A02;T05;72;FAVA BARBATIMAO;Stryphnodendron pulcherrimum;Fabaceae;0.47;8.6;0.005808805;0.024068191;0.086;0.067544242;0.279862685;O;S;2;A;NA;4.93;13.6;3;1;0.7;2.8;20111202;499175.5641;8987975.115;;;
JAM_A02;T05;73;ENVIRA CUNAUARU;Annona ambotay;Annonaceae;0.41;13.3;0.013892908;0.062462296;0.133;0.104457956;0.469641327;O;C;3;A;NA;12.24;16.8;3;3;1.8;2.8;20111202;499178.3541;8987975.352;;;
JAM_A02;T05;74;MORTA;NI;NI;0.6;19;0.028352874;0.035310981;0.19;0.149225651;0.185847268;O;NA;NA;D;1;NA;3.35;NA;NA;NA;NA;20111202;499186.8944;8987974.472;;;
JAM_A02;T05;75;ENVIRA CAJU;Guatteria olivacea;Annonaceae;0.46;18.2;0.026015529;0.172130129;0.182;0.142942466;0.945769941;O;S;2;A;NA;13.34;22.41;2;2.2;1.8;3;20111202;499190.0055;8987974.235;;;
JAM_A02;T05;76;BABAÇU;Orbignya phalerata;Arecaceae;NA;42.7;0.143200862;0.342469727;0.427;0.335365016;0.802036831;P;S;2;A;NA;6.51;18.93;4.4;3;3.8;4;20111202;499196.7966;8987972.204;;;
JAM_A02;T05;77;AÇAI;Euterpe oleracea;Arecaceae;NA;13.9;0.015174678;0.042608546;0.139;0.109170345;0.306536303;P;S;2;A;NA;18.49;21.75;1.8;1.4;1.5;1.7;20111202;499199.4448;8987975.638;;;
JAM_A02;T05;78;BABAÇU;Orbignya phalerata;Arecaceae;NA;19.9;0.031102553;0.082963717;0.199;0.156294235;0.416903099;P;S;2;A;NA;18.35;25.76;4.5;3.5;4;3.2;20111202;499207.3121;8987976.406;;;
JAM_A02;T05;79;GOIABAO;Pradosia praealta;Sapotaceae;0.73;53.8;0.227328786;4.755452133;0.538;0.422544212;8.839130359;O;C;2;A;NA;22.57;44.14;4.5;4.2;4;3.5;20111202;499222.1963;8987974.561;;;
JAM_A02;T05;80;LOURO PRETO;Nectandra cuspidata;Lauraceae;0.56;13.9;0.015174678;0.094465572;0.139;0.109170345;0.679608434;O;S;3;A;NA;8.56;17.15;1.7;2;1.5;1.8;20111202;499227.2271;8987978.398;;;
JAM_A02;T05;81;ENVIRA CAJU;Guatteria olivacea;Annonaceae;0.46;37.3;0.109271661;1.050625463;0.373;0.292953515;2.816690249;O;S;2;A;NA;21.34;32.56;3.4;2.6;2.8;3.2;20111202;499228.9941;8987979.149;;;
JAM_A02;T05;82;ABIURANA;Pouteria gongrijpii;Sapotaceae;0.8;7.1;0.003959192;0.017927585;0.071;0.05576327;0.252501192;O;S;2;A;NA;5.67;8.74;1.3;1.5;1.4;0.4;20111202;499230.7699;8987979.701;;;
JAM_A02;T05;83;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;24.5;0.047143525;0.519266589;0.245;0.19242255;2.119455466;O;S;2;A;NA;12.44;24.01;1.3;1.4;1.6;1.8;20111202;499235.194;8987979.174;;;
JAM_A02;T05;84;MORTA;NI;NI;0.6;60.4;0.286525816;1.671911146;0.604;0.474380491;2.768064811;O;NA;NA;D;1;NA;22.11;NA;NA;NA;NA;20111202;499187.7359;8987982.566;;;
JAM_A02;T05;85;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;25.2;0.049875925;0.796416914;0.252;0.197920337;3.16038458;O;C;2;A;NA;18.06;29.86;2.7;1.6;1.8;2.7;20111202;499189.153;8987977.672;;;
JAM_A02;T05;86;BABAÇU;Orbignya phalerata;Arecaceae;NA;26.3;0.054325206;0.13924375;0.263;0.206559717;0.529443917;P;S;2;A;NA;16.33;24.99;5.6;3.6;4;5;20111202;499191.1503;8987977.742;;;
JAM_A02;T05;87;CUPUI;Theobroma subincanum;Malvaceae;0.47;15.7;0.019359279;0.098208218;0.157;0.123307512;0.625530051;O;S;3;A;NA;11.8;16.65;2;2.7;1.8;2.8;20111202;499198.1074;8987978.733;;;
JAM_A02;T05;88;CASTANHEIRA;Bertholletia excelsa;Lecythidaceae;0.64;13.5;0.014313882;0.32619274;0.135;0.106028752;2.416242521;O;E;1;A;NA;40.18;54.94;5.5;6;9;5.4;20111202;499200.6583;8987984.365;;;
JAM_A02;T05;89;MATAMATA;Eschweilera parviflora;Lecythidaceae;0.89;18.6;0.027171635;0.372869756;0.186;0.146084058;2.00467611;O;S;2;A;NA;14.6;23.82;1.4;1.8;1.5;2.2;20111202;499202.795;8987979.031;;;
JAM_A02;T05;90;TAUARI BRANCO;Couratari guianensis;Lecythidaceae;0.51;105.5;0.874167791;13.62569717;1.055;0.828595062;12.91535277;O;E;1;A;NA;27.99;47.16;11;10.4;7.6;11.6;20111202;499208.1602;8987982.094;;;
JAM_A02;T05;91;MATAMATA JIBOIA;Eschweilera sp.;Lecythidaceae;0.83;20.1;0.031730871;0.392079359;0.201;0.157865031;1.950643577;O;S;3;A;NA;14.65;23.02;2.4;3.2;3;4;20111202;499185.3356;8987978.05;;;
JAM_A02;T05;92;PINTADINHO;Poeppigia sp.;Fabaceae;0.69;39.9;0.125036173;1.73030704;0.399;0.313373867;4.336609124;O;E;1;A;NA;19.69;30.95;3.8;0;28;3;20111202;499143.1651;8987974.971;;;
JAM_A02;T05;93;MORTA;NI;NI;0.58;19.2;0.028952918;0.020832957;0.192;0.150796447;0.108504983;O;NA;NA;D;3;NA;1.78;NA;NA;NA;NA;20111202;499154.7767;8987974.754;;;
JAM_A02;T05;94;MORTA;NI;NI;0.6;8;0.005026548;0.016017519;0.08;0.062831853;0.200218985;O;NA;NA;D;1;NA;10.56;NA;NA;NA;NA;20111202;499161.9907;8987974.464;;;
JAM_A02;T05;95;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;14.8;0.017203361;0.134381487;0.148;0.116238928;0.90798302;O;S;2;A;NA;10.15;14.61;1.4;1.7;1.7;1.6;20111202;499175.9095;8987976.347;;;
JAM_A02;T05;96;INHARE;Helicostylis sp.;Moraceae;0.65;17.4;0.023778715;0.150650914;0.174;0.13665928;0.86580985;O;S;2;A;NA;10.41;14.98;3.5;1;1.4;4.2;20111202;499176.793;8987976.723;;;
JAM_A02;T05;97;MUTUTI;Pterocarpus sp.;Fabaceae;0.51;9.8;0.007542964;0.027733943;0.098;0.07696902;0.282999416;O;S;3;A;NA;8.64;11.08;2.3;1.6;1.2;2;20111202;499179.9904;8987976.794;;;
JAM_A02;T05;98;FREIJO BRANCO;Cordia scabrifolia;Boraginaceae;0.47;20.8;0.033979466;0.253705097;0.208;0.163362818;1.219736041;O;S;2;A;NA;15.47;24.31;1.2;0.5;0.9;1.5;20111202;499136.963;8987972.74;;;
JAM_A02;T05;99;GUARUBA;Vochysia maxima;Vochysiaceae;0.49;27;0.057255526;0.52588155;0.27;0.212057504;1.947709444;O;S;2;A;NA;12.11;28.92;4.4;3.2;6.7;0.7;20111202;499154.3161;8987976.119;;;
JAM_A02;T05;100;LIANA;NA;NA;NA;12.1;0.011499015;0.013973174;0.121;0.095033178;0.115480777;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111202;499110.1372;8987970.964;;;
JAM_A02;T05;101;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;30.1;0.071157859;1.083293935;0.301;0.236404847;3.598983171;O;S;3;A;NA;15.24;33.19;5;2.2;2.8;4.3;20111202;499159.0391;8987975.617;;;
JAM_A02;T05;102;INHARE;Helicostylis sp.;Moraceae;0.65;15.8;0.01960668;0.161694371;0.158;0.12409291;1.023382093;O;S;2;A;NA;2.08;19.5;1.2;0.5;1.2;1.4;20111202;499172.7077;8987976.376;;;
JAM_A02;T05;103;CUPUI;Theobroma subincanum;Malvaceae;0.47;11.5;0.010386891;0.03066571;0.115;0.090320789;0.266658347;O;S;2;A;NA;8.79;9.69;0.1;0.15;0.2;0.1;20111202;499184.6691;8987977.292;;;
JAM_A02;T05;104;MORTA;NI;NI;0.6;10.4;0.008494867;0.007869832;0.104;0.081681409;0.075671458;O;NA;NA;D;1;NA;2.33;NA;NA;NA;NA;20111202;499135.8669;8987972.647;;;
JAM_A02;T05;105;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;8.5;0.005674502;0.029702883;0.085;0.066758844;0.349445685;O;S;3;A;NA;3.26;9.79;2.6;0.8;2.2;2.4;20111202;499106.6631;8987970.368;;;
JAM_A02;T05;106;ACARIQUARA;Minquartia guianensis;Olacaceae;0.77;7.5;0.004417865;0.024177051;0.075;0.058904862;0.322360683;O;S;3;A;NA;8.65;10.97;0.7;0.6;0.4;0.8;20111202;499106.1781;8987970.026;;;
JAM_A02;T05;107;MAPATIRANA;Pourouma minor;Urticaceae;0.44;8.9;0.006221139;0.021055654;0.089;0.069900437;0.236580387;O;S;2;A;NA;8.68;11.75;2.2;0.7;1;1.1;20111202;499109.7431;8987970.83;;;
JAM_A02;T05;108;INHARE;Helicostylis sp.;Moraceae;0.65;26.2;0.053912872;0.435263165;0.262;0.205774319;1.66130979;O;S;2;A;NA;11.3;19.09;2.2;1.2;1.7;2.2;20111202;499117.7233;8987971.307;;;
JAM_A02;T05;109;MUIRATINGA;Brosimum rubescens ;Moraceae;0.83;7.8;0.004778362;0.024116153;0.078;0.061261057;0.309181455;O;S;3;A;NA;5.29;9.44;1.5;1.1;1.8;1;20111202;499118.2171;8987971.449;;;
JAM_A02;T05;110;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;27.6;0.05982849;0.575279572;0.276;0.216769893;2.084346277;O;S;3;A;NA;11.88;20.96;3.3;3.5;1.7;2.8;20111202;499122.8028;8987974.045;;;
JAM_A02;T05;111;GUARIUBA;Clarisia racemosa;Moraceae;0.59;7;0.003848451;0.056481191;0.07;0.054977871;0.806874155;O;C;1;A;NA;24.41;38.68;5;9.8;0.8;7.4;20111202;499132.612;8987973.875;;;
JAM_A02;T05;112;TAUARI;Couratari stellata;Lecythidaceae;0.63;14.7;0.016971669;0.131020735;0.147;0.11545353;0.891297514;O;S;3;A;NA;12.75;18.81;3.4;1.5;1.8;2.4;20111202;499036.8232;8987964.238;;;
JAM_A02;T05;113;INGA VERMELHO;Inga alba;Fabaceae;0.59;16.9;0.022431757;0.180679011;0.169;0.13273229;1.069106572;O;S;2;A;NA;15.87;21.21;1;1.2;1.4;1.5;20111202;499038.599;8987964.79;;;
JAM_A02;T05;114;MORTA;NI;NI;0.58;12.9;0.013069811;0.013595885;0.129;0.101316363;0.105394459;O;NA;NA;D;3;NA;2.8;NA;NA;NA;NA;20111202;498991.1741;8987960.664;;;
JAM_A02;T05;115;BABAÇU;Orbignya phalerata;Arecaceae;NA;21.2;0.035298935;0.093309035;0.212;0.166504411;0.440136956;P;S;3;A;NA;3.27;8.44;3.4;3.2;1.4;5.5;20111202;499043.7937;8987964.93;;;
JAM_A02;T05;116;MATA MATA BRANCO;Eschweilera coriacea;Lecythidaceae;0.85;6;0.002827433;0.012685186;0.06;0.04712389;0.21141977;O;S;3;A;NA;6.08;8.13;1.4;1;0.6;0.5;20111202;499055.9499;8987965.962;;;
JAM_A02;T05;117;BREU SUCURUBA;Trattinnickia burseraefolia;Burseraceae;0.46;69;0.373928066;4.48903142;0.69;0.541924733;6.505842638;O;E;1;A;NA;25.41;40.27;1;4.3;4.2;3.2;20111202;499058.8108;8987973.626;;;
JAM_A02;T05;118;ABIURANA;Pouteria gongrijpii;Sapotaceae;0.8;17.3;0.023506182;0.243434887;0.173;0.135873882;1.407138074;O;S;2;A;NA;8.75;19.99;1.5;3.4;2.6;1.8;20111202;499061.5299;8987966.436;;;
