area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,fallen.wood,Hcom,Htot,RN,RS,RE,RW,date,UTM.Easting,UTM.Northing
TAP_A03,69,045b,tatapiririca,Tapirira guianensis,Anacardiaceae,27.9,O,FALSE,NA,NA,12.75,20.47,2.5,1.3,8,6.7,20160304,727539.6405824,9653480.677624
TAP_A03,69,046a,acariquarana,Rinorea guianensis,Violaceae,22,O,FALSE,NA,NA,8.07,14.32,2.1,3.4,2.3,2.6,20160304,727516.359822272,9653491.32356352
TAP_A03,69,046b,tatapiririca,Tapirira guianensis,Anacardiaceae,25.1,O,FALSE,NA,NA,11.32,20.75,2.8,2.5,7,7.6,20160304,727539.67388048,9653480.5820148
TAP_A03,69,047a,matamata vermelho,Eschweilera coriacea,Lecythidaceae,14.3,O,FALSE,NA,NA,8.22,11.34,2,3,2.3,1.8,20160304,727518.475677952,9653491.51496032
TAP_A03,69,047b,canela de velho,Casearia javitensis,Salicaceae,15.6,O,FALSE,NA,NA,8.59,13.83,2.4,3.3,5,2.4,20160304,727543.7355064,9653484.343804
TAP_A03,69,048a,morta,NA,NA,40.3,O,TRUE,1,FALSE,NA,5.72,NA,NA,NA,NA,20160304,727511.36693504,9653487.0482864
TAP_A03,69,048b,freijo branco,Cordia scabrifolia,Boraginaceae,25.9,O,FALSE,NA,NA,15.7,21.52,2.3,5.2,6.2,1.6,20160304,727548.496392,9653486.0978
TAP_A03,69,049a,inga vermelho,Inga alba,Fabaceae,18.8,O,FALSE,NA,NA,16.16,22.15,7,5.4,5.5,5.8,20160304,727515.5298192,9653487.610212
TAP_A03,69,049b,morta,NA,NA,14.7,O,TRUE,1,FALSE,NA,15.33,NA,NA,NA,NA,20160304,727548.684023219,9653481.14889067
TAP_A03,69,050a,abiurana,Pouteria gongrijpii,Sapotaceae,19.2,O,FALSE,NA,NA,11.48,16.49,1.8,2.2,2.8,1.9,20160304,727514.91285392,9653486.3154072
TAP_A03,69,050b,castanha de ararara,NA,NA,19.1,O,FALSE,NA,NA,15.22,21.02,2,1.2,5,1.9,20160304,727545.006826656,9653477.54669896
TAP_A03,69,051a,fava paricana,Dimorphandra macrostachya,Fabaceae,12.9,O,FALSE,NA,NA,9.9,15.37,4.5,5,3,3.9,20160304,727514.839032256,9653483.54705696
TAP_A03,69,051b,freijo branco,Cordia scabrifolia,Boraginaceae,20.6,O,FALSE,NA,NA,17.14,17.14,2.7,3,4,0.9,20160304,727549.28117568,9653474.4120588
TAP_A03,69,052a,NA,NA,NA,12.9,O,FALSE,NA,NA,9.21,16.17,1.5,1,1,1.5,20160304,727514.80512064,9653483.6393424
TAP_A03,69,052b,murta,Strychnos subcordata,Loganiaceae,28.1,O,FALSE,1,FALSE,NA,12.65,NA,NA,NA,NA,20160304,727550.174953008,9653471.80205628
TAP_A03,69,053a,morototo,Schefflera morototoni,Araliaceae,20.1,O,FALSE,NA,NA,19.23,21.28,1,1,0.9,1,20160304,727513.4704288,9653478.411438
TAP_A03,69,053b,abiurana,Pouteria gongrijpii,Sapotaceae,17.5,O,FALSE,NA,NA,11.76,17.13,2.7,2.2,2.2,2.8,20160304,727548.192733344,9653468.31020104
TAP_A03,69,054a,parapara,Jacaranda copaia,Bignoniaceae,28.7,O,FALSE,NA,NA,15.99,23.15,1.2,3,1.6,5.5,20160304,727521.09900096,9653481.2782636
TAP_A03,69,054b,pente de macaco,Apeiba petoumo,Malvaceae,37,O,FALSE,NA,NA,8.96,14.12,2.2,2.2,2.1,2.4,20160304,727556.2228848,9653463.37172
TAP_A03,69,055a,inga vermelho,Inga alba,Fabaceae,39.5,O,FALSE,NA,NA,17.73,30.32,8.6,5.7,6.8,5.2,20160304,727522.236403072,9653483.82569252
TAP_A03,69,055b,envira preta,Guatteria schomburgkiana,Annonaceae,10.5,O,FALSE,NA,NA,7.08,10.11,2.8,2.5,1.8,1.2,20160304,727551.55328416,9653470.8735256
TAP_A03,69,056a,morta,NA,NA,18.6,O,TRUE,1,FALSE,NA,18.13,NA,NA,NA,NA,20160304,727522.255038208,9653481.07746528
TAP_A03,69,056b,pelo de cutia,Banara guianensis,Salicaceae,16.4,O,FALSE,NA,NA,13.18,20.56,0.5,1.9,1,2,20160304,727552.338132115,9653469.19588803
TAP_A03,69,057a,inga branco,Inga thibaudiana,Fabaceae,22.1,O,FALSE,NA,NA,8.82,14.73,3,4.2,3.6,3.9,20160304,727514.76224944,9653474.9218144
TAP_A03,69,057b,ucuuba da t.f,NA,NA,29,O,FALSE,NA,NA,16.06,22.17,2.4,3.1,3.3,3.8,20160304,727549.49164256,9653470.6998296
TAP_A03,69,058a,mututi,Pterocarpus sp.,Fabaceae,23.4,O,FALSE,NA,NA,13.81,20,2,4.5,2.1,2.4,20160304,727514.830432704,9653471.81876864
TAP_A03,69,058b,arataciu,Sagotia racemosa,Euphorbiaceae,16.9,O,FALSE,NA,NA,7.49,11.5,2.5,1.5,3,2,20160304,727551.64514144,9653464.4263104
TAP_A03,69,059a,mututi,Pterocarpus sp.,Fabaceae,10.9,O,FALSE,NA,NA,NA,7.49,0,3.4,2,2,20160304,727513.94685968,9653471.2876288
TAP_A03,69,060a,inga vermelho,Inga alba,Fabaceae,15.2,O,FALSE,NA,NA,9.23,15.87,2.5,4,3,0.5,20160304,727512.99524032,9653470.9398512
TAP_A03,69,061a,abiu seco,Pouteria caimito,Sapotaceae,19.4,O,FALSE,NA,NA,7.46,14.86,3.8,4,4,3.8,20160304,727522.967852712,9653480.60331642
TAP_A03,69,062a,pente de macaco,Apeiba petoumo,Malvaceae,13.6,O,FALSE,NA,NA,10.82,14.99,1.8,2,1.2,1,20160304,727523.469832576,9653477.72255616
TAP_A03,69,063a,tatapiririca,Tapirira guianensis,Anacardiaceae,14.2,O,FALSE,NA,NA,11.73,17.49,2.3,3.6,1.6,3.2,20160304,727522.815634496,9653473.58161936
TAP_A03,69,064a,envira sombrero,NA,NA,15.7,O,FALSE,NA,NA,9.91,17.73,2,1.6,2.7,1.5,20160304,727526.846842272,9653469.87755852
TAP_A03,69,065a,morta,NA,NA,12.1,O,TRUE,1,FALSE,NA,15.42,NA,NA,NA,NA,20160304,727526.405585632,9653469.61485912
TAP_A03,69,066a,inga branco,Inga thibaudiana,Fabaceae,31,O,FALSE,NA,NA,13.67,24.74,6.7,6,7.6,2.2,20160304,727528.868918656,9653462.81184896
TAP_A03,69,067a,morta,NA,NA,13,O,TRUE,1,FALSE,NA,8.68,NA,NA,NA,NA,20160304,727523.79169888,9653459.1837008
TAP_A03,69,068a,fava tamboril,Enterolobium maximum,Fabaceae,15.1,O,FALSE,NA,NA,9.76,14.27,4.4,0,1,1.1,20160304,727522.84426272,9653458.8585852
TAP_A03,69,069a,envira sombrero,NA,NA,14.1,O,FALSE,NA,NA,15.6,14.47,1.5,2.2,2,1.8,20160304,727522.878202224,9653458.76645084
TAP_A03,69,070a,freijo branco,Cordia scabrifolia,Boraginaceae,25.6,O,FALSE,NA,NA,14.45,18.74,6,0.5,2.2,2.1,20160304,727527.242910496,9653458.48975136
TAP_A03,69,071a,freijo branco,Cordia scabrifolia,Boraginaceae,25.5,O,FALSE,NA,NA,10.11,19.43,3.5,2.2,2.2,3.7,20160304,727522.10522992,9653455.0860592
TAP_A03,69,072a,morta,NA,NA,17.9,O,TRUE,1,FALSE,NA,13.53,NA,NA,NA,NA,20160304,727522.44518272,9653454.1677372
TAP_A03,69,073a,morta,NA,NA,11.5,O,TRUE,1,FALSE,NA,15.76,NA,NA,NA,NA,20160304,727524.337600896,9653454.80467336
TAP_A03,69,074a,freijo cinza,Cordia goeldiana,Boraginaceae,25.3,O,FALSE,NA,NA,19.11,26.91,2.5,1,3.4,1.7,20160304,727528.899646016,9653456.86146256
TAP_A03,69,075a,burra leiteira,Sapium marmieri,Euphorbiaceae,33.2,O,FALSE,NA,NA,15.95,23.68,5.8,5,4.2,2.8,20160304,727530.21748848,9653456.1572368
TAP_A03,69,076a,inga vermelho,Inga alba,Fabaceae,20.2,O,FALSE,NA,NA,12.19,18.36,1.4,3,3.1,5,20160304,727530.960575216,9653455.57108656
TAP_A03,69,077a,morta,NA,NA,10.3,O,TRUE,1,FALSE,NA,14.49,NA,NA,NA,NA,20160304,727529.60944736,9653454.9107776
TAP_A03,69,078a,inga vermelho,Inga alba,Fabaceae,28.7,O,FALSE,NA,NA,13.99,30,6,4.8,9,1.1,20160304,727511.7706648,9653483.003048
TAP_A03,69,079a,inga vermelho,Inga alba,Fabaceae,23,O,FALSE,NA,NA,17.9,27.91,3.2,4,4.2,2.3,20160304,727509.58734592,9653480.0777472
TAP_A03,70,001a,parapara,Jacaranda copaia,Bignoniaceae,26.4,O,FALSE,NA,NA,14.17,20.56,1.5,2,1.4,3,20160305,727472.3863058,9653679.471372
TAP_A03,70,001b,castanha do para,Bertholletia excelsa,Lecythidaceae,25.1,O,FALSE,NA,NA,10.4,17.68,3.3,2.5,3.5,3.2,20160305,727494.152506938,9653687.66114986
TAP_A03,70,002a,parapara,Jacaranda copaia,Bignoniaceae,10.9,O,FALSE,NA,NA,10.42,14.95,0.7,0.9,0.7,1,20160305,727483.78603172,9653684.6406648
TAP_A03,70,002b,castanha do para,Bertholletia excelsa,Lecythidaceae,10.3,O,FALSE,NA,NA,7.27,11.38,1.1,0.5,0.5,0.4,20160305,727494.116150034,9653687.74968056
TAP_A03,70,003a,tatapiririca,Tapirira guianensis,Anacardiaceae,19.6,O,FALSE,NA,NA,8.91,17.29,4.3,2.4,2.9,2.8,20160305,727483.691034004,9653684.59758736
TAP_A03,70,003b,morta,NA,NA,17.1,O,TRUE,1,FALSE,NA,9.14,0,0,0,0,20160305,727493.461725755,9653689.34323323
TAP_A03,70,004a,tatapiririca,Tapirira guianensis,Anacardiaceae,17.6,O,FALSE,NA,NA,6.91,14.43,3.3,3,2.8,2.3,20160305,727480.688289096,9653683.98551464
TAP_A03,70,004b,freijo branco,Cordia scabrifolia,Boraginaceae,11.3,O,FALSE,NA,NA,5.53,9.54,4,1.9,1.2,1.1,20160305,727489.214347,9653693.42458
TAP_A03,70,005a,tatapiririca,Tapirira guianensis,Anacardiaceae,24.2,O,FALSE,NA,NA,12.75,18.98,3.2,3.3,3.7,4.5,20160305,727468.8455812,9653680.044548
TAP_A03,70,005b,morta,NA,NA,17.3,O,TRUE,1,FALSE,6.35,12.23,0,0,0,0,20160305,727494.88835188,9653695.9417192
TAP_A03,70,006a,freijo branco,Cordia scabrifolia,Boraginaceae,12.3,O,FALSE,NA,NA,8.82,11.71,1.5,1.4,1.6,1.5,20160305,727469.62106438,9653680.9370092
TAP_A03,70,006b,pelo de cutia,Banara guianensis,Salicaceae,14,O,FALSE,NA,NA,NA,11.89,4,3.7,1.9,3.6,20160305,727493.142932968,9653694.74982512
TAP_A03,70,007a,muiratinga,Maquira coriacea,Moraceae,11.5,O,FALSE,NA,NA,8.13,10.87,3.1,1.7,2.3,1,20160305,727466.975155418,9653680.62024312
TAP_A03,70,007b,envira preta,Guatteria schomburgkiana,Annonaceae,22.2,O,FALSE,NA,NA,6.04,13.87,2.2,3.5,3.7,1.9,20160305,727495.687241376,9653696.71183984
TAP_A03,70,008a,tatapiririca,Tapirira guianensis,Anacardiaceae,17.3,O,FALSE,NA,NA,8.11,8.11,3.6,1.4,2.5,1.2,20160305,727468.198065173,9653677.89959829
TAP_A03,70,008b,parapara,Jacaranda copaia,Bignoniaceae,22.6,O,FALSE,NA,NA,12.89,18.49,2.3,2,1.3,4,20160305,727488.274311024,9653698.46037616
TAP_A03,70,009a,morototo,Schefflera morototoni,Araliaceae,12.8,O,FALSE,NA,NA,8.56,12.15,0.9,0.9,0.9,0.9,20160305,727483.237074912,9653688.86297408
TAP_A03,70,009b,morta,NA,NA,10.5,O,TRUE,1,FALSE,NA,-1.28,0,0,0,0,20160305,727490.849912368,9653697.60033112
TAP_A03,70,010a,tatapiririca,Tapirira guianensis,Anacardiaceae,12.4,O,FALSE,NA,NA,10.62,17.25,1.1,1.2,1.8,0.9,20160305,727480.809975424,9653689.37692216
TAP_A03,70,010b,morta,NA,NA,27,O,TRUE,1,FALSE,NA,16.28,1.4,0.5,1.6,1.8,20160305,727494.704625856,9653704.35678304
TAP_A03,70,011a,tatapiririca,Tapirira guianensis,Anacardiaceae,16.9,O,FALSE,NA,NA,8.21,13.59,4.5,3.3,0.9,2,20160305,727480.14787982,9653688.2301388
TAP_A03,70,011b,acoita cavalo,Luehea speciosa,Malvaceae,21.9,O,FALSE,NA,NA,7.06,11.08,7.2,1.4,1.6,3.5,20160305,727485.442163423,9653703.50788029
TAP_A03,70,012a,tatapiririca,Tapirira guianensis,Anacardiaceae,21.2,O,FALSE,NA,NA,8.36,15.99,2.7,1.2,5,2,20160305,727480.23050594,9653689.4391096
TAP_A03,70,012b,acoita cavalo,Luehea speciosa,Malvaceae,10.1,O,FALSE,NA,NA,0.42,2.99,1.4,0.5,1.6,1.8,20160305,727485.405950175,9653703.59678603
TAP_A03,70,013a,inaja,Attalea maripa,Arecaceae,53.3,P,FALSE,NA,NA,1.52,8.07,4.5,4.5,4.5,4.5,20160305,727472.08888112,9653689.0571808
TAP_A03,70,013b,inga vermelho,Inga alba,Fabaceae,35.8,O,FALSE,NA,NA,6.2,18.69,5,8.3,7.5,5.6,20160305,727485.593460358,9653703.67645272
TAP_A03,70,014a,pelo de cutia,Banara guianensis,Salicaceae,12.7,O,FALSE,NA,NA,6.48,11.65,1.8,1.8,1.7,1.1,20160305,727467.159547041,9653689.05861667
TAP_A03,70,014b,morta,NA,NA,21.1,O,TRUE,1,TRUE,NA,NA,0,0,0,0,20160305,727485.433571872,9653704.33823248
TAP_A03,70,015a,tatapiririca,Tapirira guianensis,Anacardiaceae,12.1,O,FALSE,NA,NA,4.99,11.14,3,1.2,1.7,1.3,20160305,727471.265395534,9653692.67020456
TAP_A03,70,015b,sucuuba,Himatanthus sucuuba,Apocynaceae,18.5,O,FALSE,NA,NA,14.17,21.24,1.7,1.7,1.7,1.7,20160305,727488.47938498,9653711.3131732
TAP_A03,70,016a,breu sucuruba,Trattinnickia burserifolia,Burseraceae,14.4,O,FALSE,NA,NA,5.07,7.82,1.2,1.2,1.1,1.3,20160305,727470.539275464,9653693.4287317
TAP_A03,70,016b,inaja,Attalea maripa,Arecaceae,37.6,P,FALSE,NA,NA,4.41,15.21,5.7,5.7,5.7,5.7,20160305,727490.122208666,9653712.0967455
TAP_A03,70,017a,urucuruna,NA,NA,10.3,O,FALSE,NA,NA,6.26,8.9,1.6,1,0.9,1.7,20160305,727470.235438048,9653693.94112232
TAP_A03,70,017b,morta,NA,NA,24.4,O,TRUE,1,FALSE,NA,13.74,0,0,0,0,20160305,727489.24259042,9653714.7104428
TAP_A03,70,018a,parapara,Jacaranda copaia,Bignoniaceae,23.2,O,FALSE,NA,NA,8.29,17.53,2.5,2.6,2.4,2.3,20160305,727467.59009648,9653692.2656832
TAP_A03,70,018b,inaja,Attalea maripa,Arecaceae,32.5,P,FALSE,NA,NA,2.34,10.16,3.5,3.5,3.5,3.5,20160305,727486.655968816,9653717.24728144
TAP_A03,70,019a,goiaba de anta,Bellucia grossularioides,Melastomataceae,10.3,O,FALSE,NA,NA,1.8,8.97,2.5,1.7,2,2.2,20160305,727466.58066496,9653692.0465864
TAP_A03,70,019b,castanha do para,Bertholletia excelsa,Lecythidaceae,11.8,O,FALSE,NA,NA,1.78,3.94,0.8,1.3,1.7,1.7,20160305,727480.795699438,9653718.08633992
TAP_A03,70,020a,parapara,Jacaranda copaia,Bignoniaceae,17.3,O,FALSE,NA,NA,12.13,16.2,0.9,0.9,0.9,0.9,20160305,727461.22502578,9653696.2441352
TAP_A03,70,020b,morta,NA,NA,17.9,O,TRUE,1,FALSE,NA,10.91,0,0,0,0,20160305,727493.82400423,9653718.31349914
TAP_A03,70,021a,envira preta,Guatteria schomburgkiana,Annonaceae,13.3,O,FALSE,NA,NA,0.36,8.17,2.3,2.6,3,1.7,20160305,727462.92337105,9653697.496582
TAP_A03,70,021b,morta,NA,NA,21.5,O,TRUE,NA,FALSE,NA,18.3,0,0,0,0,20160305,727497.05988344,9653719.4267896
TAP_A03,70,022a,goiaba de anta,Bellucia grossularioides,Melastomataceae,18.6,O,FALSE,NA,NA,7.44,12.17,6.5,0.9,2.6,2.2,20160305,727476.242049728,9653706.55680352
TAP_A03,70,022b,inaja,Attalea maripa,Arecaceae,36.4,P,FALSE,NA,NA,6.08,12.94,5.6,5.6,5.6,5.6,20160305,727495.18924464,9653723.7154976
TAP_A03,70,023a,inaja,Attalea maripa,Arecaceae,39,P,FALSE,NA,NA,4.22,13.62,7.5,7.5,7.5,7.5,20160305,727470.327435728,9653705.06253352
TAP_A03,70,023b,tento,Ormosia grossa,Fabaceae,12.1,O,FALSE,NA,NA,2.24,7.35,3.4,1.2,2.3,1.9,20160305,727487.59358416,9653728.8079744
TAP_A03,70,024a,embauba branca,Cecropia palmata,Urticaceae,14.9,O,FALSE,NA,NA,3.84,5.97,2.3,1.9,1.7,2.5,20160305,727470.4470868,9653707.544872
TAP_A03,70,024b,morta,NA,NA,13.4,O,TRUE,1,FALSE,NA,4.97,0,0,0,0,20160305,727485.93342032,9653730.1920688
TAP_A03,70,025a,breu de leite,Thyrsodium spruceanum,Anacardiaceae,11.2,O,FALSE,NA,NA,2.64,4.03,5,3.6,1.8,3,20160305,727467.3041932,9653707.322188
TAP_A03,70,025b,morta,NA,NA,10.9,O,TRUE,1,FALSE,NA,4.05,0,0,0,0,20160305,727480.95894296,9653724.2126064
TAP_A03,70,026a,embauba branca,Cecropia palmata,Urticaceae,14.4,O,FALSE,NA,NA,-0.62,-0.29,1.5,1.5,1.5,1.5,20160305,727464.16560928,9653707.1107552
TAP_A03,70,026b,inaja,Attalea maripa,Arecaceae,33.3,P,FALSE,NA,NA,7.68,12.18,6.5,6.5,6.5,6.5,20160305,727494.3933817,9653732.917278
TAP_A03,70,027a,parapara,Jacaranda copaia,Bignoniaceae,13.9,O,FALSE,NA,NA,8.32,11.54,1.2,1.2,1.2,1.2,20160305,727461.50794698,9653708.4903532
TAP_A03,70,027b,envira preta,Guatteria schomburgkiana,Annonaceae,10.5,O,FALSE,NA,NA,4.36,9.69,1.2,1.3,0.9,0.9,20160305,727497.93201844,9653729.8017896
TAP_A03,70,028a,morta,NA,NA,14.8,O,TRUE,NA,FALSE,NA,9.77,0,0,0,0,20160305,727456.61775379,9653712.20904153
TAP_A03,70,028b,inaja,Attalea maripa,Arecaceae,39.5,P,FALSE,NA,NA,12.86,24.56,6.2,6.2,6.2,6.2,20160305,727507.730406032,9653714.78925088
TAP_A03,70,029a,envira preta,Guatteria schomburgkiana,Annonaceae,15.2,O,FALSE,NA,NA,6.68,8.49,2.1,2.1,2.3,3,20160305,727454.68296212,9653714.0198208
TAP_A03,70,029b,inaja,Attalea maripa,Arecaceae,39,P,FALSE,NA,NA,4.04,16.05,5.8,5.8,5.5,5.5,20160305,727509.483769912,9653708.89867408
TAP_A03,70,030a,envira preta,Guatteria schomburgkiana,Annonaceae,19.8,O,FALSE,NA,NA,6.26,12.15,3.4,2.2,3.5,2.8,20160305,727454.91118368,9653720.4991712
TAP_A03,70,030b,morta,NA,NA,11.5,O,TRUE,1,FALSE,NA,10.68,0,0,0,0,20160305,727509.510527904,9653696.10077536
TAP_A03,70,031a,urucu da mata,NA,NA,13.6,O,FALSE,NA,NA,1.76,5.58,2,2.2,2.5,2.6,20160305,727460.70270856,9653724.5758504
TAP_A03,70,031b,muruci,Byrsonima crispa,Malpighiaceae,19.2,O,FALSE,NA,NA,6.96,13.47,2.1,3.8,3,3.2,20160305,727506.660165456,9653694.80732704
TAP_A03,70,032a,morta,NA,NA,11.3,O,TRUE,1,FALSE,NA,NA,0,0,0,0,20160305,727463.52265408,9653722.7026872
TAP_A03,70,032b,morta,NA,NA,11.8,O,TRUE,1,FALSE,NA,11.87,0,0,0,0,20160305,727506.884211144,9653694.29155696
TAP_A03,70,033a,morta,NA,NA,19.1,O,TRUE,1,FALSE,NA,11.26,0,0,0,0,20160305,727469.18303056,9653721.7301504
TAP_A03,70,033b,morta,NA,NA,11.2,O,TRUE,1,FALSE,NA,6.71,0,0,0,0,20160305,727504.611134656,9653694.29037504
TAP_A03,70,034a,muiratinga,Maquira coriacea,Moraceae,15.1,O,FALSE,NA,NA,5.08,9.96,2.6,2.1,2.8,2.4,20160305,727469.05724566,9653727.3927244
TAP_A03,70,034b,pau para tudo,Simaba cedron,Simaroubaceae,10.5,O,FALSE,NA,NA,6.48,7.96,0.8,0.8,0.8,0.8,20160305,727504.74104752,9653696.6160568
TAP_A03,70,035a,inaja,Attalea maripa,Arecaceae,47.6,P,FALSE,NA,NA,7.84,12.13,5.5,5.5,5.5,5.5,20160305,727473.377916,9653719.19584
TAP_A03,70,036a,morta,NA,NA,16,O,TRUE,2,FALSE,NA,4.55,0,0,0,0,20160305,727476.2445208,9653712.003872
TAP_A03,70,037a,breu de leite,Thyrsodium spruceanum,Anacardiaceae,10.8,O,FALSE,NA,NA,1.71,3.6,2.3,1.7,1.4,3,20160305,727468.81134448,9653708.9927232
TAP_A03,70,038a,envira preta,Guatteria schomburgkiana,Annonaceae,17.3,O,FALSE,NA,NA,2.05,5.18,4.2,1.1,2.1,5,20160305,727466.2507648,9653710.075432
TAP_A03,70,039a,inaja,Attalea maripa,Arecaceae,43.6,P,FALSE,NA,NA,1.28,10.75,5,5,5,5,20160305,727477.3194976,9653709.306884
TAP_A03,70,040a,inaja,Attalea maripa,Arecaceae,49.2,P,FALSE,NA,NA,2.36,10.18,5.8,5.8,5.8,5.8,20160305,727474.88176272,9653707.2562048
TAP_A03,70,041a,tatapiririca,Tapirira guianensis,Anacardiaceae,18,O,FALSE,NA,NA,10.15,15.38,3.7,3,3.4,3.5,20160305,727476.092743304,9653704.18049136
TAP_A03,70,042a,envira preta,Guatteria schomburgkiana,Annonaceae,23.2,O,FALSE,NA,NA,7.51,14.8,3.6,3.7,3.5,3,20160305,727475.158280992,9653703.79022128
TAP_A03,70,043a,tatapiririca,Tapirira guianensis,Anacardiaceae,18.4,O,FALSE,NA,NA,7.93,15.38,4,3.2,2.7,3.6,20160305,727474.2592921,9653703.309114
TAP_A03,70,044a,tatapiririca,Tapirira guianensis,Anacardiaceae,18,O,FALSE,NA,NA,6.28,14.23,2.5,2.5,0.9,6.3,20160305,727477.06289452,9653704.4804868
TAP_A03,70,045a,piquiarana,Caryocar glabrum,Caryocaraceae,22,O,FALSE,NA,NA,7.69,13.46,3.3,4.8,5,3.4,20160305,727481.73556522,9653706.4327748
TAP_A03,70,046a,inaja,Attalea maripa,Arecaceae,41.7,P,FALSE,NA,NA,3.35,10.15,6.2,6.2,6.2,6.2,20160305,727477.629267,9653694.67958
TAP_A03,70,047a,parapara,Jacaranda copaia,Bignoniaceae,26.3,O,FALSE,NA,NA,15.76,20.76,1.5,2.2,1.8,2,20160305,727488.128596,9653696.09344
TAP_A03,70,048a,morta,NA,NA,18,O,TRUE,NA,TRUE,NA,NA,0,0,0,0,20160305,727481.37508478,9653707.3261452
TAP_A03,70,049a,freijo branco,Cordia scabrifolia,Boraginaceae,11.6,O,FALSE,NA,NA,5.42,8.86,2.3,1.1,0.5,0.5,20160305,727486.24157072,9653695.2656448
TAP_A03,70,050a,freijo branco,Cordia scabrifolia,Boraginaceae,19.5,O,FALSE,NA,NA,11.92,13.06,0.9,3.1,3,0,20160305,727470.347008179,9653700.50431133
TAP_A03,70,051a,morta,NA,NA,20.7,O,TRUE,1,FALSE,NA,9.73,0,0,0,0,20160305,727483.224656032,9653706.53404288
TAP_A03,70,052a,envira preta,Guatteria schomburgkiana,Annonaceae,13.8,O,FALSE,NA,NA,4.98,9.5,2.5,1.8,3,1,20160305,727484.470121152,9653688.56517568
TAP_A03,70,053a,tatapiririca,Tapirira guianensis,Anacardiaceae,11.5,O,FALSE,NA,NA,7.05,9.59,1,0.9,1.5,1.8,20160305,727482.646285288,9653687.53545392
TAP_A03,70,054a,tatapiririca,Tapirira guianensis,Anacardiaceae,10.5,O,FALSE,NA,NA,5.76,9.59,1.5,1.5,1.5,1.5,20160305,727482.646285288,9653687.53545392
TAP_A03,70,055a,morta,NA,NA,16.5,O,TRUE,1,FALSE,NA,4.72,0,0,0,0,20160305,727485.735298192,9653682.54374928
TAP_A03,70,056a,tatapiririca,Tapirira guianensis,Anacardiaceae,18,O,FALSE,1,FALSE,3.71,8.27,0.6,0.6,0.6,0.6,20160305,727485.830497026,9653682.58735177
TAP_A03,70,057a,envira sombrera,Xylopia sp.,Annonaceae,12.8,O,FALSE,NA,NA,5.47,8.07,1.7,3,2.2,2,20160305,727488.3799554,9653694.105376
TAP_A03,70,058a,inaja,Attalea maripa,Arecaceae,49.5,P,FALSE,NA,NA,1.91,7.84,3,5,5,5,20160305,727476.99074544,9653696.3146496
TAP_A03,70,059a,louro preto,Nectandra cuspidata,Lauraceae,19.2,O,FALSE,NA,NA,6.51,10.82,3,3.3,2.5,4.5,20160305,727474.86234024,9653701.7648816
TAP_A03,71,001a,tatajuba,Bagassa guianensis,Moraceae,25.5,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727261.233561112,9655253.96108
TAP_A03,71,001b,muiratinga,Maquira coriacea,Moraceae,10.9,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727279.437304448,9655260.36832
TAP_A03,71,002a,muiratinga,Maquira coriacea,Moraceae,12.4,O,FALSE,NA,NA,NA,NA,3.5,3,2,2.8,20160310,727258.83714472,9655257.664764
TAP_A03,71,002b,morta,NA,NA,11.5,O,TRUE,2,FALSE,9.8,15.48,NA,NA,NA,NA,20160310,727278.850540824,9655262.1908
TAP_A03,71,003a,tatajuba,Bagassa guianensis,Moraceae,10.4,O,FALSE,NA,NA,NA,NA,3.5,1,7,3.3,20160310,727260.852904013,9655258.3901392
TAP_A03,71,003b,morta,NA,NA,14,O,TRUE,2,FALSE,14.51,17.18,NA,NA,NA,NA,20160310,727278.819658528,9655262.28672
TAP_A03,71,004a,breu sucuruba,Trattinnickia burserifolia,Burseraceae,16.1,O,FALSE,NA,NA,10.41,13.88,NA,NA,NA,NA,20160310,727266.167178512,9655260.302492
TAP_A03,71,004b,embauba branca,Cecropia palmata,Urticaceae,17.8,O,FALSE,NA,NA,NA,NA,2.7,1,2.5,1.8,20160310,727282.07164874,9655261.63219
TAP_A03,71,005a,freijo branco,Cordia scabrifolia,Boraginaceae,14.3,O,FALSE,NA,NA,4.52,14.54,NA,NA,NA,NA,20160310,727259.1628568,9655262.45606
TAP_A03,71,005b,naja,NA,NA,48.2,O,FALSE,NA,NA,NA,NA,7,7,7,7,20160310,727283.63260822,9655269.70001
TAP_A03,71,006a,freijo branco,Cordia scabrifolia,Boraginaceae,13.2,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727259.094366056,9655262.643872
TAP_A03,71,006b,sardinheira,Casearia grandiflora,Salicaceae,24.6,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727281.63984716,9655269.51668
TAP_A03,71,007a,andorinha,Casearia grandiflora,Salicaceae,15.8,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727256.355953216,9655261.546508
TAP_A03,71,007b,goiaba de anta,Bellucia grossularioides,Melastomataceae,17.3,O,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20160310,727280.62705196,9655269.472392
TAP_A03,71,008a,tatajuba,Bagassa guianensis,Moraceae,17.2,O,FALSE,NA,NA,10.38,16.17,NA,NA,NA,NA,20160310,727256.171109335,9655261.4796108
