area.code,transect,tree,common.name,scientific.name,family.name,DBH,type,canopy,light,Dead,D.class,Hcom,Htot,RN,RS,RE,RW,Date,UTM.Easting,UTM.Northing
CAU_A01,T19,4,abiurana,Pouteria gongrijpii,Sapotaceae,12,O,S,2,FALSE,NA,8.5,13.39,0.7,1.2,0.6,2.2,20120316,779797.161270846,9584304.65517861
CAU_A01,T19,5,morta,NA,NA,16.5,O,NA,NA,TRUE,3,NA,13.71,NA,NA,NA,NA,20120316,779797.279304393,9584298.40450279
CAU_A01,T19,6,breu barrote,Tetragastris panamensis,Burseraceae,37.5,O,C ,2,FALSE,NA,24.05,31.71,3.4,4.3,4.2,4,20120316,779793.125665801,9584306.50294363
CAU_A01,T19,8,macucu,Licania guianensis,Chrysobalanaceae,52.1,O,C,1,FALSE,NA,12.05,20.3,1,2.2,4.4,1.1,20120316,779799.188475781,9584319.12323902
CAU_A01,T19,9,joao-mole,Neea oppositifolia,Nyctaginaceae,14.1,O,S,2,FALSE,NA,4.75,9.94,1.8,2.4,1.7,1.9,20120316,779797.516232576,9584328.23052221
CAU_A01,T19,10,macaranduba,Manilkara huberi,Sapotaceae,52.2,O,E,1,FALSE,NA,10.96,21.75,4.2,2.2,3.6,3,20120316,779803.279203665,9584346.13607499
CAU_A01,T19,11,breu vermelho,Protium hebetatum,Burseraceae,17.6,O,S,1,FALSE,NA,11.84,19.23,1.6,3.7,1.8,2.2,20120316,779796.589585028,9584350.81967942
CAU_A01,T19,12,jatereu,Lecythis idatimon,Lecythidaceae,19.5,O,S,2,FALSE,NA,13.74,21.13,1.8,1.5,1.4,2,20120316,779796.553267014,9584352.74296429
CAU_A01,T19,13,matamata vermelho,Eschweilera coriacea,Lecythidaceae,10.9,O,S,2,FALSE,NA,5.94,12.59,1.3,1,1.5,1.1,20120316,779796.82597503,9584354.19109193
CAU_A01,T19,14,breu vermelho,Protium hebetatum,Burseraceae,47,O,C,2,FALSE,NA,20.13,30.15,5,1.7,1.2,1.8,20120316,779789.518196695,9584354.53408944
CAU_A01,T19,15,tachi preto,Tachigali myrmecophila,Fabaceae,34.7,O,S,2,FALSE,NA,13.01,24.41,3.2,1.1,3.1,1,20120316,779795.488807801,9584356.57080511
CAU_A01,T19,16,capueiro,Rinorea guianensis,Violaceae,12,O,S,2,FALSE,NA,6.76,11.62,3.6,2,4,2.2,20120316,779796.153445947,9584358.02633369
CAU_A01,T19,17,abiurana,Pouteria gongrijpii,Sapotaceae,13,O,S,2,FALSE,NA,9.8,15.44,2.1,0.7,3.8,0.7,20120316,779796.635197818,9584358.9974161
CAU_A01,T19,18,abiurana,Pouteria gongrijpii,Sapotaceae,14.8,O,S,2,FALSE,NA,8.82,14.58,1.5,2.1,1.8,0.5,20120316,779795.343535744,9584364.26394458
CAU_A01,T19,19,capueiro,Rinorea guianensis,Violaceae,18.9,O,S,2,FALSE,NA,6.71,10.39,1.6,2.7,2.6,1.6,20120316,779796.299148549,9584371.49687975
CAU_A01,T19,20,morta,NA,NA,54.5,O,NA,NA,TRUE,3,NA,3.35,NA,NA,NA,NA,20120316,779793.990694275,9584382.51611982
CAU_A01,T19,21,jatereu,Lecythis idatimon,Lecythidaceae,14.1,O,S,3,FALSE,NA,5.21,7.16,1,2.1,1.7,1.4,20120316,779796.809650405,9584391.70821179
CAU_A01,T19,22,taperebarana,Spondias sp.,Anacardiaceae,14,O,S,2,FALSE,NA,4.52,7.26,3.9,0.6,0.9,0.9,20120316,779796.60871276,9584397.47632943
CAU_A01,T19,23,axixa,Sterculia pruriens,Malvaceae,12.2,O,S,2,FALSE,NA,5.92,9.62,0.5,0.6,0.8,0.5,20120316,779795.836201501,9584401.3096832
CAU_A01,T19,24,tachi branco,Tachigali paniculata,Fabaceae,47.8,O,E,1,FALSE,NA,18.7,30.01,1.5,6,3,12.5,20120316,779795.599919135,9584403.22919207
CAU_A01,T19,25,breu barrote,Tetragastris panamensis,Burseraceae,20.9,O,S,2,FALSE,NA,5.26,11.45,3.3,3.8,2.6,3.6,20120316,779794.873343575,9584431.11304667
CAU_A01,T19,26,abiurana branca,Pouteria guianensis,Sapotaceae,16.8,O,S,2,FALSE,NA,5.69,10.43,1.2,2.2,3.4,1.3,20120316,779795.164425871,9584442.18137464
CAU_A01,T19,27,abiurana branca,Pouteria guianensis,Sapotaceae,44.3,O,S,2,FALSE,NA,14.09,25.19,3.3,3,3.1,2.2,20120316,779794.201029764,9584445.53013119
CAU_A01,T19,28,morta,NA,NA,37.8,O,NA,NA,TRUE,3,NA,14.69,NA,NA,NA,NA,20120316,779785.784367992,9584446.33318196
CAU_A01,T19,29,breu barrote,Tetragastris panamensis,Burseraceae,55.5,O,C,2,FALSE,NA,17.7,30.14,3,5.8,11.7,3.8,20120316,779785.639095934,9584454.02632144
CAU_A01,T19,30,inga branco,Inga thibaudiana,Fabaceae,28.1,O,C,2,FALSE,NA,8.86,16.95,0,8.7,5.5,0,20120316,779794.5741505,9584468.14383236
CAU_A01,T19,31,casca seca,Licania canescens,Chrysobalanaceae,25.8,O,C,2,FALSE,NA,16.22,26.34,2,2.2,2.4,2.2,20120316,779795.211657771,9584476.33274597
CAU_A01,T19,32,uxi,Endopleura uchi,Humiriaceae,65.9,O,E,1,FALSE,NA,24.05,38.84,4.2,3.1,3.2,3.2,20120316,779795.392382186,9584477.77913666
CAU_A01,T19,33,breu barrote,Tetragastris panamensis,Burseraceae,10.8,O,S,2,FALSE,NA,4.54,8.58,4.1,1.8,2,2.2,20120316,779794.083534398,9584478.23541393
CAU_A01,T19,34,roxinho,Peltogyne lecointei,Fabaceae,46,O,E,1,FALSE,NA,18.27,38.26,0,5.2,0.5,5.7,20120316,779790.874271816,9584441.61936959
CAU_A01,T19,35,matamata branco,Eschweilera coriacea,Lecythidaceae,11.4,O,S,1,FALSE,NA,4.83,8.73,1.2,2.4,1.7,2.8,20120316,779793.292864131,9584483.03041012
CAU_A01,T19,36,abiurana,Pouteria gongrijpii,Sapotaceae,35,O,E,2,FALSE,NA,24.99,42.96,3.1,3.2,4,4,20120316,779802.975920863,9584493.93553622
CAU_A01,T19,37,maria preta,Ziziphus sp.,Rhamnaceae,48.8,O,C,2,FALSE,NA,20.55,31.01,3.8,2.3,3.2,5.3,20120316,779799.972228294,9584494.87842874
CAU_A01,T19,38,abiurana branca,Pouteria guianensis,Sapotaceae,33.3,O,C,2,FALSE,NA,19.78,27.64,1.5,1.2,2.4,0.8,20120316,779794.163912817,9584497.00363438
CAU_A01,T19,39,morta,NA,NA,111.7,O,NA,NA,TRUE,4,NA,37.06,NA,NA,NA,NA,20120316,779785.952829048,9584499.8354256
CAU_A01,T19,40,abiurana,Pouteria gongrijpii,Sapotaceae,49.1,O,E,2,FALSE,NA,23.22,34.45,3.4,4.8,3.2,4.7,20120316,779801.940633161,9584503.0000475
CAU_A01,T19,41,breu barrote,Tetragastris panamensis,Burseraceae,45,O,S,2,FALSE,NA,11.55,18.96,2.8,2.1,2.2,5.2,20120316,779783.99011773,9584510.80549371
CAU_A01,T19,42,abiurana branca,Pouteria guianensis,Sapotaceae,16.4,O,S,2,FALSE,NA,6.59,13.21,1.1,1.3,1.4,2.8,20120316,779794.109112256,9584511.08352382
CAU_A01,T19,43,mato,NA,NA,17.8,O,S,2,FALSE,NA,7.5,14.37,1.5,1.8,1.7,1.7,20120316,779793.988678906,9584516.33326287
CAU_A01,T19,44,capueiro,Rinorea guianensis,Violaceae,11.9,O,S,2,FALSE,NA,7.34,12.89,1.2,2.5,3.2,1.7,20120316,779794.477529243,9584519.19891524
CAU_A01,T19,45,matamata vermelho,Eschweilera coriacea,Lecythidaceae,16.4,O,S,2,FALSE,NA,8.08,15.54,3.4,3.8,3.7,2.8,20120316,779793.769175137,9584521.34397052
CAU_A01,T19,46,jatereu,Lecythis idatimon,Lecythidaceae,21.4,O,S,2,FALSE,NA,11.37,19.14,2.2,1.5,2.5,3.1,20120316,779793.867316733,9584521.82164412
CAU_A01,T19,47,morta,NA,NA,110,O,NA,NA,TRUE,4,NA,6.18,NA,NA,NA,NA,20120316,779792.852463139,9584525.63602713
CAU_A01,T19,48,capueiro,Rinorea guianensis,Violaceae,12.4,O,S,2,FALSE,NA,7.57,10.97,1.5,1.8,1.4,1.5,20120316,779794.243164304,9584528.02789799
CAU_A01,T19,49,caramuxi,Pouteria hispida,Sapotaceae,55.9,O,E,1,FALSE,NA,12.68,22.68,2.7,6.2,2.7,2.8,20120316,779800.830110792,9584531.39457647
CAU_A01,T19,50,abiurana,Pouteria gongrijpii,Sapotaceae,39.7,O,E,1,FALSE,NA,10.53,26.68,7.6,0,2.8,2.2,20120316,779796.414354126,9584535.43436858
CAU_A01,T19,51,guajara cinza,Pouteria sp.,Sapotaceae,45.3,O,C,2,FALSE,NA,9.65,25.15,2.8,2.3,2.5,1.9,20120316,779784.094942005,9584540.39798199
CAU_A01,T19,52,capueiro,Rinorea guianensis,Violaceae,17,O,S,2,FALSE,NA,10.92,15.27,1.5,2.1,1.5,1.8,20120316,779794.285576517,9584542.82410321
CAU_A01,T19,53,capueiro,Rinorea guianensis,Violaceae,17.9,O,S,2,FALSE,NA,13.7,23.9,2.5,1.5,1.9,1.8,20120316,779793.97350409,9584545.9252841
CAU_A01,T19,54,parajuba,Manilkara bidentata,Sapotaceae,47.4,O,C,2,FALSE,NA,18.18,28.54,2.6,3.9,3.6,3.1,20120316,779799.763243106,9584548.57292233
CAU_A01,T19,55,canela-de-jacamim,Rinorea pubiflora,Violaceae,16.2,O,S,2,FALSE,NA,8.21,15.01,3.4,3.2,3.2,3.3,20120316,779794.737633399,9584553.08763245
CAU_A01,T19,56,breu barrote,Tetragastris panamensis,Burseraceae,55.6,O,C,2,FALSE,NA,18.67,35.59,2.8,2.9,4.2,2.4,20120316,779793.738210328,9584554.99290905
CAU_A01,T19,57,seringarana,Micrandra minor,Euphorbiaceae,68.3,O,E,1,FALSE,NA,22.97,32.56,2.6,3.1,2.8,3.2,20120316,779789.738240625,9584554.9773407
CAU_A01,T19,58,breu barrote,Tetragastris panamensis,Burseraceae,37.8,O,C,2,FALSE,NA,17.97,25.94,2.9,2.8,2.3,2.4,20120316,779802.71677923,9584560.51670828
CAU_A01,T19,59,louro-abacate,Ocotea glomerata,Lauraceae,36.6,O,S,2,FALSE,NA,16.09,20.12,2.8,0,3.1,3.2,20120316,779798.711236589,9584561.9329931
CAU_A01,T19,60,parapara,Jacaranda copaia,Bignoniaceae,47.1,O,E,1,FALSE,NA,24.11,33.49,2.3,2.5,2.1,2.1,20120316,779794.007556895,9584562.86926907
CAU_A01,T19,61,parajuba,Manilkara bidentata,Sapotaceae,48.1,O,E,1,FALSE,NA,26.65,35.83,2.5,2.8,2.3,2.8,20120316,779800.695431448,9584565.99769456
CAU_A01,T19,62,inga amarelo,Inga sp.,Fabaceae,28.2,O,S,2,FALSE,NA,16.89,25.09,1.9,1.8,0,5.9,20120316,779793.577837587,9584570.50426243
CAU_A01,T19,63,cacau,Theobroma glaucum,Malvaceae,11.1,O,S,2,FALSE,NA,11.82,15.6,1.5,1.4,1,1.1,20120316,779793.934179873,9584581.72200237
CAU_A01,T19,64,mato,NA,NA,35.2,O,C,1,FALSE,NA,13.73,18.12,2.3,2.5,2.5,2.1,20120316,779797.63136538,9584582.45232967
CAU_A01,T19,65,tento,Ormosia coccinea,Fabaceae,10.5,O,S,2,FALSE,NA,9.56,14.6,2.4,2.8,2.1,1.9,20120316,779794.002875243,9584588.95707877
CAU_A01,T19,66,casca doce,Coussarea brevicaulis,Rubiaceae,18.3,O,S,1,FALSE,NA,9.43,13.17,1.5,1.6,1.5,1.3,20120316,779792.56896892,9584596.08603067
CAU_A01,T19,67,goiabao,Pradosia cochlearia,Sapotaceae,36.9,O,S,1,FALSE,NA,14.61,17.96,1.8,1.5,1.3,1.5,20120316,779788.502335605,9584606.05446582
CAU_A01,T19,68,morta,NA,NA,40.6,O,NA,NA,TRUE,1,NA,22.37,NA,NA,NA,NA,20120316,779783.894028919,9584607.45486742
CAU_A01,T19,69,freijo branco,Cordia scabrifolia,Boraginaceae,41.5,O,S,1,FALSE,NA,17.48,27.96,2.1,5.5,2.2,3.4,20120316,779795.985434039,9584608.95337914
CAU_A01,T19,70,inga branco,Inga thibaudiana,Fabaceae,12.4,O,S,1,FALSE,NA,9.45,19.19,1.5,2.6,1.8,2.8,20120316,779792.47113145,9584612.73933331
CAU_A01,T19,71,morta,NA,NA,19.8,O,NA,NA,TRUE,3,NA,20.32,NA,NA,NA,NA,20120316,779793.157528796,9584613.69501601
CAU_A01,T19,72,capueiro,Rinorea guianensis,Violaceae,15.3,O,S,1,FALSE,NA,12.89,17.87,1.4,1.8,1.1,1.5,20120316,779793.843539935,9584616.07817164
CAU_A01,T19,73,morta,NA,NA,70,O,NA,NA,TRUE,3,NA,22.04,NA,NA,NA,NA,20120316,779783.7073746,9584622.20434799
CAU_A01,T19,74,uxi,Endopleura uchi,Humiriaceae,56.1,O,E,1,FALSE,NA,28.36,39.15,2.8,5.5,3.4,4.5,20120316,779789.404480878,9584622.71364332
CAU_A01,T19,75,morta,NA,NA,19.5,O,NA,NA,TRUE,3,NA,5.07,NA,NA,NA,NA,20120316,779793.501614767,9584623.21353889
CAU_A01,T19,76,abiurana,Pouteria gongrijpii,Sapotaceae,35.3,O,S,2,FALSE,NA,21.85,26.06,2.4,0.8,1.3,1.4,20120316,779799.884732184,9584626.10598986
CAU_A01,T19,77,breu barrote,Tetragastris panamensis,Burseraceae,50,O,C,2,FALSE,NA,19.38,35.7,3.8,3.5,3.3,3.4,20120316,779789.359755177,9584630.32658167
CAU_A01,T19,78,abiurana branca,Pouteria guianensis,Sapotaceae,47.7,O,C,2,FALSE,NA,23.3,37.28,3.5,3.7,2.9,3.8,20120316,779797.054031585,9584631.32343537
CAU_A01,T19,79,cucutitiriba,Pouteria sp.,Sapotaceae,24.2,O,C,2,FALSE,NA,21,22.43,2.8,0,2.7,2.3,20120316,779792.940125558,9584633.67839169
CAU_A01,T19,80,inga branco,Inga thibaudiana,Fabaceae,14.8,O,S,2,FALSE,NA,14.01,19.43,1.3,1,1.1,2.1,20120316,779792.609381816,9584638.91052435
CAU_A01,T19,81,fava-paricana,Dimorphandra macrostachya,Fabaceae,53,O,E,1,FALSE,NA,18.44,36.21,3.8,3.7,2.4,3.9,20120316,779797.103713446,9584639.8885785
CAU_A01,T19,82,inga,Inga marginata,Fabaceae,17.2,O,S,2,FALSE,NA,10.28,15.79,2.7,2.3,4.4,0,20120316,779794.273399054,9584643.67855108
CAU_A01,T19,83,liana,NA,NA,12.1,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120316,779793.970222668,9584645.58007021
CAU_A01,T19,84,liana,NA,NA,11.4,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120316,779793.770226119,9584645.57889524
CAU_A01,T19,85,breu barrote,Tetragastris panamensis,Burseraceae,54.3,O,C,1,FALSE,NA,26.45,44.2,2.3,4.5,3.7,2.7,20120316,779789.656320092,9584647.93385155
CAU_A01,T19,86,jatereu,Lecythis idatimon,Lecythidaceae,13.8,O,S,2,FALSE,NA,13.49,17.61,4.8,1.4,1.3,1.2,20120316,779793.242281185,9584650.33404428
CAU_A01,T19,87,macaranduba,Manilkara huberi,Sapotaceae,47.2,O,E,1,FALSE,NA,16.75,22.27,4.7,3.8,2.7,2.8,20120316,779788.19764177,9584657.91760834
CAU_A01,T19,88,capueiro,Rinorea guianensis,Violaceae,12.9,O,S,2,FALSE,NA,13.98,18.42,2.3,2.7,1.4,1.9,20120316,779793.394756677,9584658.42396624
CAU_A01,T19,89,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,14.6,O,S,3,FALSE,NA,12.46,21.07,1.4,2.1,1.5,1.7,20120316,779792.641656987,9584667.46021814
CAU_A01,T19,90,caramuxi,Pouteria hispida,Sapotaceae,36.6,O,E,1,FALSE,NA,29.28,31.18,2.7,1.5,2.4,1.8,20120316,779790.913732762,9584672.20831735
CAU_A01,T19,91,abiurana,Pouteria gongrijpii,Sapotaceae,20.9,O,S,2,FALSE,NA,12.64,15.52,1.7,1.5,1.8,0,20120316,779794.041384482,9584683.17066877
CAU_A01,T19,92,breu barrote,Tetragastris panamensis,Burseraceae,40,O,C,2,FALSE,NA,18.77,30.03,5.9,5.8,2.7,7.5,20120316,779801.596141421,9584692.25572898
CAU_A01,T19,93,breu barrote,Tetragastris panamensis,Burseraceae,40.7,O,C,2,FALSE,NA,24.32,37.45,4.1,4.3,6.4,5.7,20120316,779799.626290302,9584704.13978292
CAU_A01,T19,94,capueiro,Rinorea guianensis,Violaceae,17.7,O,S,2,FALSE,NA,14.21,18.39,0.8,4,1,1.4,20120316,779793.198447185,9584708.8602703
CAU_A01,T19,95,cacau,Theobroma glaucum,Malvaceae,18.1,O,S,2,FALSE,NA,13.74,20.16,1.1,1,1.2,1.4,20120316,779793.095653554,9584709.33549147
CAU_A01,T19,96,tachi preto,Tachigali myrmecophila,Fabaceae,55.7,O,E,1,FALSE,NA,22.08,30.87,0,6,5.2,3.6,20120316,779800.889928236,9584710.33293265
CAU_A01,T19,97,liana,NA,NA,12.8,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120316,779792.573299333,9584713.13902321
CAU_A01,T19,98,matamata preto,Eschweilera ovata,Lecythidaceae,16,O,S,2,FALSE,NA,9.19,11.45,0.6,1.4,1,0.8,20120316,779792.548141126,9584717.42130103
CAU_A01,T19,99,pau-jacare,Laetia procera,Salicaceae,37.8,O,S,2,FALSE,NA,20.23,24.16,3.2,3.6,3,3.4,20120316,779790.978283104,9584729.30770492
CAU_A01,T19,100,abiurana,Pouteria gongrijpii,Sapotaceae,76,O,C,1,FALSE,NA,23.1,30.77,2.8,2.7,2,3.5,20120316,779788.769935001,9584730.72220617
CAU_A01,T19,101,uxi,Endopleura uchi,Humiriaceae,38.3,O,C,1,FALSE,NA,23.89,32.02,3.2,3,3.4,3,20120316,779791.441934844,9584735.49615476
CAU_A01,T19,102,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,10.1,O,S,1,FALSE,NA,7.64,11.91,1.2,1,0.7,1.2,20120316,779792.036333777,9584736.45129697
CAU_A01,T19,103,breu barrote,Tetragastris panamensis,Burseraceae,23.1,O,S,1,FALSE,NA,11.96,21.34,1.8,2.6,2.3,3.2,20120316,779792.033538421,9584736.92710561
CAU_A01,T19,104,abiurana branca,Pouteria guianensis,Sapotaceae,11.7,O,S,1,FALSE,NA,9.49,15.29,1.2,1.2,1.3,2.6,20120316,779792.825138546,9584738.35923144
CAU_A01,T19,105,jutai-pororoca,Dialium guianense,Fabaceae,10.6,O,S,1,FALSE,NA,4.39,8.28,1,1.5,0.8,1.4,20120316,779792.874820408,9584746.92437457
CAU_A01,T19,106,macaranduba,Manilkara huberi,Sapotaceae,89,O,E,1,FALSE,NA,23.56,38.95,4.2,6.5,7.1,8.2,20120316,779793.149657024,9584751.20841485
CAU_A01,T19,107,ripeira,Eschweilera micrantha,Lecythidaceae,45.8,O,S,1,FALSE,NA,22.42,32.1,5.5,5.6,4.7,2.2,20120316,779788.638553256,9584753.08521258
CAU_A01,T19,108,matamata preto,Eschweilera ovata,Lecythidaceae,44.2,O,S,1,FALSE,NA,22.55,30.94,1.2,6,5.7,4.2,20120316,779800.604801895,9584758.86541463
CAU_A01,T19,109,guajara,Pouteria sp.,Sapotaceae,50,O,C,1,FALSE,NA,29.11,38.68,3.4,4.8,2.4,3.8,20120316,779788.565873992,9584765.4562374
CAU_A01,T19,110,jatereu,Lecythis idatimon,Lecythidaceae,33.4,O,C,2,FALSE,NA,23.6,31.85,2,2.4,2.1,1.8,20120316,779792.657417169,9584766.90775026
CAU_A01,T19,111,jutai-pororoca,Dialium guianense,Fabaceae,15,O,S,2,FALSE,NA,4.79,6.81,4.5,0,2.6,1.2,20120316,779793.257406815,9584766.91127517
CAU_A01,T19,112,jatereu,Lecythis idatimon,Lecythidaceae,20.4,O,S,2,FALSE,NA,15.42,21.34,1.5,1.4,1.5,2.1,20120316,779792.612691469,9584774.52068861
CAU_A01,T19,113,jatereu,Lecythis idatimon,Lecythidaceae,16.1,O,S,2,FALSE,NA,17.74,26.14,1.4,1,1.8,0.8,20120316,779792.598714687,9584776.89973184
CAU_A01,T19,114,envira preta,Guatteria schomburgkiana,Annonaceae,40.5,O,S,2,FALSE,NA,23.87,32.56,2.8,2.6,4.8,1.3,20120316,779798.47625002,9584780.74086268
CAU_A01,T19,115,uxirana,Sacoglottis guianensis,Humiriaceae,35.6,O,E,1,FALSE,NA,25.21,33.52,1.8,2.1,1.7,2.1,20120316,779790.462411296,9584783.07290705
CAU_A01,T20,1,abiurana,Pouteria gongrijpii,Sapotaceae,16,O,S,2,FALSE,NA,9.42,20.15,2,1.3,1.5,1.7,20120315,780287.905127904,9584287.74048922
CAU_A01,T20,2,morta,NA,NA,10.4,O,NA,NA,TRUE,4,NA,1.31,NA,NA,NA,NA,20120315,780289.260755441,9584288.47808622
CAU_A01,T20,3,caramuxi,Pouteria hispida,Sapotaceae,49.2,O,C ,1,FALSE,NA,14.62,24.96,3,2.7,2.8,2.8,20120315,780292.498174005,9584292.81669255
CAU_A01,T20,5,breu barrote,Tetragastris panamensis,Burseraceae,42,O,S,2,FALSE,NA,19.51,31.16,6.8,5,7,7.2,20120315,780292.742355728,9584299.67871614
CAU_A01,T20,6,capueiro,Rinorea guianensis,Violaceae,20,O,S,2,FALSE,NA,9.33,17.09,2,2,1.7,2.8,20120315,780291.476840872,9584303.85805554
CAU_A01,T20,7,canela-de-jacamim,Rinorea pubiflora,Violaceae,10.3,O,S,2,FALSE,NA,7.24,13.01,0.4,0.3,0.8,0.5,20120315,780291.083055272,9584308.86391018
CAU_A01,T20,8,matamata branco,Eschweilera coriacea,Lecythidaceae,47.5,O,S,2,FALSE,NA,16.12,26.39,6.2,7,3,4.8,20120315,780296.957485518,9584313.21130455
CAU_A01,T20,9,morta,NA,NA,24.2,O,NA,NA,TRUE,4,NA,1.87,NA,NA,NA,NA,20120315,780293.908532943,9584313.7715618
CAU_A01,T20,10,abiurana casca fina,Pouteria retinervis,Sapotaceae,18.7,O,S,2,FALSE,NA,7.66,12.68,3.4,1,1.6,1.2,20120315,780294.525181478,9584316.61834714
CAU_A01,T20,11,iperana,Eperua bijuga,Fabaceae,18.7,O,S,2,FALSE,NA,4.71,6.47,0.5,0.4,0.2,0.3,20120315,780293.716663855,9584322.68710946
CAU_A01,T20,12,inga amarelo,Inga sp.,Fabaceae,18,O,S,2,FALSE,NA,8.18,18.67,4,5,3.7,4.3,20120315,780295.35911069,9584328.30549723
CAU_A01,T20,13,abiu cutite,NA,NA,36.2,O,S,1,FALSE,NA,13.84,22.05,3.1,3.4,2.8,3.8,20120315,780298.040806348,9584335.70631685
CAU_A01,T20,14,morta,NA,NA,23.2,O,NA,NA,TRUE,4,NA,7.37,NA,NA,NA,NA,20120315,780302.164839124,9584362.57608111
CAU_A01,T20,15,timborana,Pseudopiptadenia suaveolens,Fabaceae,39.8,O,C,1,FALSE,NA,14.49,26.29,4.4,5.6,3.2,4,20120315,780294.53833737,9584366.44422886
CAU_A01,T20,16,capueiro,Rinorea guianensis,Violaceae,24.8,O,S,2,FALSE,NA,8.88,18.76,1.4,2.7,2.2,2.1,20120315,780303.546622978,9584371.20246373
CAU_A01,T20,18,jatereu,Lecythis idatimon,Lecythidaceae,17.5,O,S,2,FALSE,NA,8.07,18.43,0.8,0.9,2.8,0.7,20120315,780304.314549427,9584376.48819863
CAU_A01,T20,19,guajara cinza,Pouteria sp.,Sapotaceae,16.9,O,S,2,FALSE,NA,6.49,15.5,1.2,1.7,1.3,1.6,20120315,780305.257863706,9584382.72840431
CAU_A01,T20,20,abiurana branca,Pouteria guianensis,Sapotaceae,80,O,C,1,FALSE,NA,19.45,39.32,6.4,7.2,6.5,5.8,20120315,780303.532560486,9584385.51218317
CAU_A01,T20,21,capueiro,Rinorea guianensis,Violaceae,21.8,O,S,2,FALSE,NA,6.75,12.19,1.5,0.7,1.6,0.8,20120315,780309.685197038,9584404.60894091
CAU_A01,T20,22,uxirana,Sacoglottis guianensis,Humiriaceae,37.2,O,C,2,FALSE,NA,16.66,25.84,3,4.3,3.3,3.2,20120315,780311.734135267,9584414.09943024
CAU_A01,T20,23,tachi preto,Tachigali myrmecophila,Fabaceae,80,O,E,1,FALSE,NA,28.65,45.98,10.2,12.6,10.5,9.2,20120315,780315.769039697,9584417.79814585
CAU_A01,T20,24,piquiarana,Caryocar glabrum,Caryocaraceae,41.1,O,C,2,FALSE,NA,17.46,25.87,5,2.8,4.8,2,20120315,780317.892593682,9584423.82147775
CAU_A01,T20,25,capueiro,Rinorea guianensis,Violaceae,15.2,O,S,2,FALSE,NA,NA,10.75,3.1,1.2,2.7,2.4,20120315,780314.880456818,9584431.77521242
CAU_A01,T20,26,morta,NA,NA,26.4,O,NA,NA,TRUE,1,NA,16.56,NA,NA,NA,NA,20120315,780314.673090806,9584432.30666625
CAU_A01,T20,27,capueiro,Rinorea guianensis,Violaceae,16.6,O,S,2,FALSE,NA,5.47,9.82,0,1.8,1.4,0.8,20120315,780316.589278781,9584438.86145198
CAU_A01,T20,28,joao-mole,Neea oppositifolia,Nyctaginaceae,74.1,O,E,2,FALSE,NA,22.02,34.35,6.5,7,4.8,7.2,20120315,780322.583008759,9584447.13372052
CAU_A01,T20,29,fava-saboeiro,Abarema cochleata,Fabaceae,45.2,O,C,2,FALSE,NA,11.1,22.24,6.7,2.3,7,2.3,20120315,780325.884383687,9584448.50047763
CAU_A01,T20,30,jatereu,Lecythis idatimon,Lecythidaceae,24.8,O,S,2,FALSE,NA,14.49,23.5,2.2,4.5,1.8,3.4,20120315,780317.513693037,9584450.53197508
CAU_A01,T20,31,jatereu,Lecythis idatimon,Lecythidaceae,36,O,C,2,FALSE,NA,16.56,27.6,4,4.6,3,4.2,20120315,780313.930336341,9584453.16382922
CAU_A01,T20,32,abiurana,Pouteria gongrijpii,Sapotaceae,17,O,S,1,FALSE,NA,11.17,17.14,2.2,1.7,1.8,1.4,20120315,780319.07910535,9584455.17781926
CAU_A01,T20,33,angelim vermelho,Dinizia excelsa,Fabaceae,140,O,E,1,FALSE,NA,30.35,70.79,9.8,10.2,11.7,11,20120315,780323.754023504,9584470.10596821
CAU_A01,T20,34,breu vermelho,Protium hebetatum,Burseraceae,60,O,C,2,FALSE,NA,22.11,35.24,4,3.3,4.2,3,20120315,780332.796335338,9584489.61099246
CAU_A01,T20,35,catuaba,Abuta grandifolia,Menispermaceae,11.9,O,S,2,FALSE,NA,5.64,7.82,2.6,1.7,2.3,3.8,20120315,780324.898968734,9584492.02929356
CAU_A01,T20,36,parajuba,Manilkara bidentata,Sapotaceae,48.2,O,C,1,FALSE,NA,21.95,35.47,7.4,7.8,2.8,3,20120315,780326.530130429,9584493.25581281
CAU_A01,T20,37,morta,NA,NA,60.3,O,NA,NA,TRUE,1,NA,25.73,NA,NA,NA,NA,20120315,780320.36135792,9584493.87729952
CAU_A01,T20,38,uxirana,Sacoglottis guianensis,Humiriaceae,36.2,O,C,2,FALSE,NA,14.26,22.9,4.2,3.3,3.7,3.8,20120315,780318.706250051,9584502.38917267
CAU_A01,T20,39,breu barrote,Tetragastris panamensis,Burseraceae,21.8,O,S,2,FALSE,NA,8.74,13.22,2.7,3,2,3.8,20120315,780326.270035121,9584504.64065989
CAU_A01,T20,40,inga branco,Inga thibaudiana,Fabaceae,17.4,O,S,2,FALSE,NA,10.36,19,3.6,3.2,2.4,2.8,20120315,780327.217932799,9584514.04933267
