area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,date,UTM.Easting,UTM.Northing
DUC_A01,7,017a,ucuuba terra firme,Virola sebifera,Myristicaceae,12.3,O,FALSE,NA,20160828,840371.5074,9673496.942
DUC_A01,7,018a,jatereu,Lecythis idatimon,Lecythidaceae,18.2,O,FALSE,NA,20160828,840371.5782,9673496.762
DUC_A01,7,019a,tanibuca,Terminalia amazonia,Combretaceae,31.8,O,FALSE,NA,20160828,840373.4296,9673497.819
DUC_A01,7,020a,macaranduba,Manilkara huberi,Sapotaceae,26.5,O,FALSE,NA,20160828,840378.9627,9673500.549
DUC_A01,7,021a,breu branco,Protium paniculatum,Burseraceae,20.4,O,FALSE,NA,20160828,840378.917,9673498.703
DUC_A01,7,022a,abiu rosadinho,Pouteria reticulata,Sapotaceae,11.1,O,FALSE,NA,20160828,840377.4367,9673497.412
DUC_A01,7,023a,inhare,Helicostylis tomentosa,Moraceae,15.5,O,FALSE,NA,20160828,840377.4696,9673497.323
DUC_A01,7,024a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,38.7,O,FALSE,NA,20160828,840378.8661,9673496.413
DUC_A01,7,025a,seringarana,Micrandra minor,Euphorbiaceae,61.7,O,FALSE,NA,20160828,840379.3234,9673492.783
DUC_A01,7,026a,gombeira,Swartzia laevicarpa,Fabaceae,12.2,O,FALSE,NA,20160828,840379.2249,9673493.05
DUC_A01,7,027a,abiu rosadinha,NA,NA,24.8,O,FALSE,NA,20160828,840378.5901,9673491.245
DUC_A01,7,028a,urucurana,Sloanea guianensis,Elaeocarpaceae,28,O,FALSE,NA,20160828,840381.5167,9673491.518
DUC_A01,7,029a,acariquara,Minquartia guianensis,Olacaceae,17.4,O,FALSE,NA,20160828,840380.9034,9673486.207
DUC_A01,7,030a,caripe,Licania octandra,Chrysobalanaceae,18.9,O,FALSE,NA,20160828,840377.4741,9673484.008
DUC_A01,7,031a,acai,Euterpe oleracea,Arecaceae,13.2,P,FALSE,NA,20160828,840381.362,9673483.849
DUC_A01,7,032a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,11.5,O,FALSE,NA,20160828,840381.3593,9673482.29
DUC_A01,7,033a,inhare,Helicostylis tomentosa,Moraceae,15.9,O,FALSE,NA,20160828,840378.4356,9673480.47
DUC_A01,7,034a,inga branco,Inga thibaudiana,Fabaceae,15.4,O,FALSE,NA,20160828,840381.4951,9673477.557
DUC_A01,7,035a,matamata branco,Eschweilera coriacea,Lecythidaceae,13.2,O,FALSE,NA,20160828,840384.6776,9673480.514
DUC_A01,7,036a,mututi,Pterocarpus sp.,Fabaceae,25.4,O,FALSE,NA,20160828,840384.4801,9673480.38
DUC_A01,7,037a,burra leteira,NA,NA,21.2,O,FALSE,NA,20160828,840385.6215,9673479.497
DUC_A01,7,038a,morta,NA,NA,41.4,O,TRUE,3,20160828,840386.5876,9673477.503
DUC_A01,7,039a,matamata branco,Eschweilera coriacea,Lecythidaceae,12.1,O,FALSE,NA,20160828,840381.8636,9673473.837
DUC_A01,7,040a,breu branco,Protium paniculatum,Burseraceae,10.1,O,FALSE,NA,20160828,840380.6272,9673474.684
DUC_A01,7,041a,louro amarelo,Aniba parviflora,Lauraceae,19.1,O,FALSE,NA,20160828,840380.0667,9673474.638
DUC_A01,7,042a,bacaba,Oenocarpus bacaba,Arecaceae,17.2,P,FALSE,NA,20160828,840376.6414,9673467.445
DUC_A01,7,043a,matamata preto,Eschweilera ovata,Lecythidaceae,16.5,O,FALSE,NA,20160828,840375.8881,9673467.852
DUC_A01,7,044a,morta,NA,NA,94.5,O,TRUE,3,20160828,840374.5333,9673470.44
DUC_A01,7,045a,tauari,Couratari stellata,Lecythidaceae,15.7,O,FALSE,NA,20160828,840378.144,9673471.795
DUC_A01,7,046a,quinarana,Geissospermum sericeum,Apocynaceae,20.8,O,FALSE,NA,20160828,840373.5608,9673472.121
DUC_A01,7,047a,cucutitiriba,Pouteria sp.,Sapotaceae,25.8,O,FALSE,NA,20160828,840375.461,9673474.236
DUC_A01,7,048a,bacaba,Oenocarpus bacaba,Arecaceae,13.8,P,FALSE,NA,20160828,840372.3937,9673474.846
DUC_A01,7,049a,breu branco,Protium paniculatum,Burseraceae,12,O,FALSE,NA,20160828,840373.2382,9673479.573
DUC_A01,7,050a,bacaba,Oenocarpus bacaba,Arecaceae,11.9,P,FALSE,NA,20160828,840376.618,9673483.347
DUC_A01,7,051a,abirana,NA,NA,21.9,O,FALSE,NA,20160828,840374.7672,9673482.159
DUC_A01,7,052a,uxirana,Sacoglottis guianensis,Humiriaceae,32.9,O,FALSE,NA,20160828,840374.0817,9673481.719
DUC_A01,7,053a,abiurana,Pouteria gongrijpii,Sapotaceae,12.5,O,FALSE,NA,20160828,840371.9573,9673482.649
DUC_A01,7,054a,envira surucucu,Duguetia surinamensis,Annonaceae,15.9,O,FALSE,NA,20160828,840373.049,9673486.394
DUC_A01,7,055a,matamata branco,Eschweilera coriacea,Lecythidaceae,18,O,FALSE,NA,20160828,840355.0755,9673489.916
DUC_A01,7,056a,louro preto,Ocotea cernua,Lauraceae,14.2,O,FALSE,NA,20160828,840372.8849,9673492.774
DUC_A01,7,057a,urucurana,Sloanea guianensis,Elaeocarpaceae,15.6,O,FALSE,NA,20160828,840367.5871,9673493.141
DUC_A01,7,058a,abiurana,Pouteria gongrijpii,Sapotaceae,49.5,O,FALSE,NA,20160828,840361.3481,9673499.975
DUC_A01,7,059a,matamata preto,Eschweilera ovata,Lecythidaceae,11.4,O,FALSE,NA,20160828,840364.2573,9673503.412
DUC_A01,7,060a,bacaba,Oenocarpus bacaba,Arecaceae,11,P,FALSE,NA,20160828,840365.1078,9673503.642
DUC_A01,7,061a,murta,Strychnos subcordata,Loganiaceae,37.7,O,FALSE,NA,20160828,840358.6913,9673505.487
DUC_A01,7,062a,casca seca,Licania canescens,Chrysobalanaceae,27.1,O,FALSE,NA,20160828,840357.6445,9673508.83
DUC_A01,7,063a,matamata preto,Eschweilera ovata,Lecythidaceae,12.3,O,FALSE,NA,20160828,840358.854,9673509.433
DUC_A01,7,064a,caripe,Licania octandra,Chrysobalanaceae,21,O,FALSE,NA,20160828,840359.1766,9673509.593
DUC_A01,7,065a,inhare,Helicostylis tomentosa,Moraceae,36.2,O,FALSE,NA,20160828,840359.2572,9673509.633
DUC_A01,8,001a,matamata preto,Eschweilera ovata,Lecythidaceae,11.5,O,FALSE,NA,20160831,839253.805,9673330.266
DUC_A01,8,001b,morta,NA,NA,45,O,TRUE,1,20160831,839236.2023,9673313.136
DUC_A01,8,002a,gaivota,NA,NA,31.1,O,FALSE,NA,20160831,839246.3543,9673330.414
DUC_A01,8,002b,morta,NA,NA,43,O,TRUE,4,20160831,839235.0666,9673309.715
DUC_A01,8,003a,caripe,Licania octandra,Chrysobalanaceae,18,O,FALSE,NA,20160831,839247.5752,9673326.442
DUC_A01,8,003b,parajuba,Manilkara bidentata,Sapotaceae,40.7,O,FALSE,NA,20160831,839232.3574,9673304.174
DUC_A01,8,004a,louro vermelho,Sextonia rubra,Lauraceae,50.2,O,FALSE,NA,20160831,839251.9162,9673324.034
DUC_A01,8,004b,guajara bolacha,Pouteria oppositifolia,Sapotaceae,55.4,O,FALSE,NA,20160831,839229.6081,9673298.742
DUC_A01,8,005a,merauba,Mouriri collocarpa,Melastomataceae,46.9,O,FALSE,NA,20160831,839252.2374,9673323.079
DUC_A01,8,005b,matamata preto,Eschweilera ovata,Lecythidaceae,35.5,O,FALSE,NA,20160831,839240.1818,9673299.521
DUC_A01,8,006a,ucuubarana,Iryanthera paraensis,Myristicaceae,13.6,O,FALSE,NA,20160831,839251.2265,9673322.697
DUC_A01,8,006b,caripe,Licania octandra,Chrysobalanaceae,43.4,O,FALSE,NA,20160831,839238.3324,9673293.099
DUC_A01,8,007a,macucu,Licania guianensis,Chrysobalanaceae,18,O,FALSE,NA,20160831,839253.0928,9673322.231
DUC_A01,8,007b,casca seca,Licania canescens,Chrysobalanaceae,73.5,O,FALSE,NA,20160831,839228.2497,9673289.115
DUC_A01,8,008a,ucuubarana,Iryanthera paraensis,Myristicaceae,10.8,O,FALSE,NA,20160831,839252.4892,9673321.315
DUC_A01,8,008b,louro vermelho,Sextonia rubra,Lauraceae,98.8,O,FALSE,NA,20160831,839225.8981,9673275.578
DUC_A01,8,009a,abiurana,Pouteria gongrijpii,Sapotaceae,23.1,O,FALSE,NA,20160831,839257.8117,9673323.45
DUC_A01,8,009b,envira branca,Rollinia exsucca,Annonaceae,37.4,O,FALSE,NA,20160831,839228.9467,9673280.15
DUC_A01,8,010a,abiurana,Pouteria gongrijpii,Sapotaceae,14.2,O,FALSE,NA,20160831,839257.8999,9673321.159
DUC_A01,8,010b,morta,NA,NA,55,O,TRUE,1,20160831,839223.54,9673299.854
DUC_A01,8,011a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,11.6,O,FALSE,NA,20160831,839259.9455,9673320.504
DUC_A01,8,011b,fava orelha de macaco,Enterolobium schomburgkii,Fabaceae,58.3,O,FALSE,NA,20160831,839211.9265,9673310.835
DUC_A01,8,012a,envira preta,Guatteria schomburgkiana,Annonaceae,18,O,FALSE,NA,20160831,839253.6514,9673316.165
DUC_A01,8,013a,matamata preto,Eschweilera ovata,Lecythidaceae,18.1,O,FALSE,NA,20160831,839260.941,9673316.538
DUC_A01,8,014a,bacaba,Oenocarpus bacaba,Arecaceae,12.1,P,FALSE,NA,20160831,839261.3932,9673312.828
DUC_A01,8,015a,macucu,Licania guianensis,Chrysobalanaceae,19.3,O,FALSE,NA,20160831,839263.542,9673312.55
DUC_A01,8,016a,muirapiranga,Brosimum rubescens,Moraceae,22.4,O,FALSE,NA,20160831,839262.3731,9673310.599
DUC_A01,8,017a,ata preta,Annona sp.,Annonaceae,11.4,O,FALSE,NA,20160831,839262.0174,9673309.96
DUC_A01,8,018a,louro preto,Nectandra cuspidata,Lauraceae,10.2,O,FALSE,NA,20160831,839262.3174,9673310.087
DUC_A01,8,019a,angelim rajado,Zygia racemosa,Fabaceae,23.1,O,FALSE,NA,20160831,839259.4338,9673308.478
DUC_A01,8,020a,breu barrote,Tetragastris panamensis,Burseraceae,18.2,O,FALSE,NA,20160831,839258.1342,9673307.929
DUC_A01,8,021a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,27.3,O,FALSE,NA,20160831,839256.3159,9673300.771
DUC_A01,8,022a,guajara branco,Pouteria sp.,Sapotaceae,13,O,FALSE,NA,20160831,839260.59,9673301.651
DUC_A01,8,023a,macucu,Licania guianensis,Chrysobalanaceae,17.1,O,FALSE,NA,20160831,839265.7383,9673303.331
DUC_A01,8,024a,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,20.9,O,FALSE,NA,20160831,839265.2635,9673301.349
DUC_A01,8,025a,urucurana,Sloanea guianensis,Elaeocarpaceae,46,O,FALSE,NA,20160831,839264.245,9673300.301
DUC_A01,8,026a,breu barrote,Tetragastris panamensis,Burseraceae,35.8,O,FALSE,NA,20160831,839266.0144,9673299.122
DUC_A01,8,027a,guajara branco,Pouteria sp.,Sapotaceae,14.8,O,FALSE,NA,20160831,839267.1216,9673299.23
DUC_A01,8,028a,caripe,Licania octandra,Chrysobalanaceae,18.4,O,FALSE,NA,20160831,839261.7554,9673298.189
DUC_A01,8,029a,breu barrote,Tetragastris panamensis,Burseraceae,25.7,O,FALSE,NA,20160831,839260.8212,9673297.568
DUC_A01,8,030a,louro preto,Nectandra cuspidata,Lauraceae,11.3,O,FALSE,NA,20160831,839260.6227,9673297.478
DUC_A01,8,031a,abirana branca,NA,NA,12,O,FALSE,NA,20160831,839259.5604,9673296.898
DUC_A01,8,032a,jarana,Lecythis lurida,Lecythidaceae,22.7,O,FALSE,NA,20160831,839261.9739,9673287.339
DUC_A01,8,033a,abiurana,Pouteria gongrijpii,Sapotaceae,11.1,O,FALSE,NA,20160831,839225.8884,9673272.166
DUC_A01,8,034a,joao mole,Neea oppositifolia,Nyctaginaceae,24,O,FALSE,NA,20160831,839253.1989,9673289.63
DUC_A01,8,035a,matamata branco,Eschweilera coriacea,Lecythidaceae,14.5,O,FALSE,NA,20160831,839249.2554,9673289.461
DUC_A01,8,036a,tamaguare,NA,NA,41,O,FALSE,NA,20160831,839256.7926,9673295.951
DUC_A01,8,037a,muirapiranga,Brosimum rubescens,Moraceae,24.2,O,FALSE,NA,20160831,839251.2484,9673298.855
DUC_A01,8,038a,morta,NA,NA,24.6,O,TRUE,3,20160831,839248.1113,9673297.994
DUC_A01,8,039a,breu branco,Protium paniculatum,Burseraceae,26.5,O,FALSE,NA,20160831,839247.8033,9673300.617
DUC_A01,8,040a,breu branco,Protium paniculatum,Burseraceae,13.8,O,FALSE,NA,20160831,839244.8834,9673307.63
DUC_A01,8,041a,mapatirana,Pourouma minor,Urticaceae,17.8,O,FALSE,NA,20160831,839253.5537,9673308.99
DUC_A01,8,042a,goiabinha,Myrcia splendens,Myrtaceae,10.8,O,FALSE,NA,20160831,839252.482,9673310.142
DUC_A01,8,043a,cacau do mato,Theobroma glaucum,Malvaceae,11.9,O,FALSE,NA,20160831,839250.7832,9673310.445
DUC_A01,8,044a,joao mole,Neea oppositifolia,Nyctaginaceae,15.6,O,FALSE,NA,20160831,839244.3753,9673309.147
DUC_A01,8,045a,morta,NA,NA,36.1,O,TRUE,3,20160831,839244.8723,9673311.066
DUC_A01,8,046a,abiurana,Pouteria gongrijpii,Sapotaceae,13.3,O,FALSE,NA,20160831,839246.2886,9673313.643
DUC_A01,8,047a,muiratinga,Maquira coriacea,Moraceae,10.2,O,TRUE,1,20160831,839241.9592,9673310.914
DUC_A01,8,048a,morta,NA,NA,32.7,O,TRUE,NA,20160831,839244.3894,9673315.908
DUC_A01,8,049a,carapanauba,Aspidosperma excelsum,Apocynaceae,11.4,O,FALSE,NA,20160831,839240.5671,9673317.455
DUC_A01,8,050a,inhare,Helicostylis tomentosa,Moraceae,13.2,O,FALSE,NA,20160831,839245.5168,9673319.342
DUC_A01,8,051a,breu branco,Protium paniculatum,Burseraceae,16.2,O,FALSE,NA,20160831,839242.5978,9673320.233
DUC_A01,8,052a,breu branco,Protium paniculatum,Burseraceae,16.2,O,FALSE,NA,20160831,839242.4787,9673320.588
DUC_A01,8,053a,abiurana,Pouteria gongrijpii,Sapotaceae,31.3,O,FALSE,NA,20160831,839239.683,9673323.155
DUC_A01,8,054a,breu manga,Tetragastris altissima,Burseraceae,15.3,O,FALSE,NA,20160831,839246.7803,9673325.757
DUC_A01,8,055a,envira branca,Rollinia exsucca,Annonaceae,14.2,O,FALSE,NA,20160831,839243.3034,9673329.331
DUC_A01,9,001a,carape,NA,NA,18.9,O,FALSE,NA,20160828,840340.0218,9673302.631
DUC_A01,9,001b,morta,NA,NA,40,O,TRUE,1,20160828,840326.491,9673289.733
DUC_A01,9,002a,ucuuba vermelha,Virola elongata,Myristicaceae,37.4,O,FALSE,NA,20160828,840341.384,9673301.246
DUC_A01,9,002b,morta,NA,NA,59.3,O,TRUE,1,20160828,840323.8375,9673279.521
DUC_A01,9,003a,inhare,Helicostylis tomentosa,Moraceae,11.8,O,FALSE,NA,20160828,840341.4917,9673298.755
DUC_A01,9,003b,abiu preto,Pouteria sp.,Sapotaceae,36.5,O,FALSE,NA,20160828,840334.2917,9673246.888
DUC_A01,9,004a,envira surucucu,Duguetia surinamensis,Annonaceae,11.3,O,FALSE,NA,20160828,840337.7315,9673298.859
DUC_A01,9,004b,matamata branco,Eschweilera coriacea,Lecythidaceae,38.4,O,FALSE,NA,20160828,840325.5268,9673245.413
DUC_A01,9,005a,marupa,Simarouba amara,Simaroubaceae,23.3,O,FALSE,NA,20160828,840337.7377,9673296.879
DUC_A01,9,005b,muiratinga,Maquira coriacea,Moraceae,42.4,O,FALSE,NA,20160828,840318.2452,9673247.43
DUC_A01,9,006a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,15.9,O,FALSE,NA,20160828,840339.1979,9673294.989
DUC_A01,9,006b,uxirana,Sacoglottis guianensis,Humiriaceae,75.7,O,FALSE,NA,20160828,840326.9844,9673270.445
DUC_A01,9,007a,inhare,Helicostylis tomentosa,Moraceae,11.3,O,FALSE,NA,20160828,840339.0824,9673295.048
DUC_A01,9,007b,escorrega macaco,Capirona decorticans,Rubiaceae,49.2,O,FALSE,NA,20160828,840324.0365,9673281.458
DUC_A01,9,008a,breu branco,Protium paniculatum,Burseraceae,11.4,O,FALSE,NA,20160828,840340.9424,9673293.332
DUC_A01,9,008b,mirindiba,NA,NA,38,O,FALSE,NA,20160828,840326.5693,9673285.834
DUC_A01,9,009a,morta,NA,NA,17.5,O,TRUE,3,20160828,840335.3922,9673290.791
DUC_A01,9,009b,muiratinga,Maquira coriacea,Moraceae,46.5,O,FALSE,NA,20160828,840327.0758,9673290.646
DUC_A01,9,010a,matamata branco,Eschweilera coriacea,Lecythidaceae,29.6,O,FALSE,NA,20160828,840337.5235,9673290.076
DUC_A01,9,010b,abiurana,Pouteria gongrijpii,Sapotaceae,46.2,O,FALSE,NA,20160828,840309.1418,9673286.438
DUC_A01,9,011a,marupa,Simarouba amara,Simaroubaceae,27.4,O,FALSE,NA,20160828,840338.2729,9673288.097
DUC_A01,9,011b,abiurana branca,Pouteria guianensis,Sapotaceae,39.1,O,FALSE,NA,20160828,840305.6717,9673284.796
DUC_A01,9,012a,abiurana,Pouteria gongrijpii,Sapotaceae,31.2,O,FALSE,NA,20160828,840337.5455,9673287.561
DUC_A01,9,012b,muiratinga,Maquira coriacea,Moraceae,39,O,FALSE,NA,20160828,840303.6001,9673285.61
DUC_A01,9,013a,gombeira,Swartzia laevicarpa,Fabaceae,16.1,O,FALSE,NA,20160828,840339.3534,9673284.507
DUC_A01,9,014a,louro preto,Nectandra cuspidata,Lauraceae,28,O,FALSE,NA,20160828,840339.3977,9673284.636
DUC_A01,9,015a,caripe,Licania octandra,Chrysobalanaceae,28.6,O,FALSE,NA,20160828,840342.4695,9673286.847
DUC_A01,9,016a,inga xixica,Inga heterophylla,Fabaceae,14,O,FALSE,NA,20160828,840343.233,9673287.288
DUC_A01,9,017a,mamorana,Eriotheca globosa,Malvaceae,27.5,O,FALSE,NA,20160828,840347.5619,9673285.202
DUC_A01,9,018a,taquari,Mabea angularis,Euphorbiaceae,16.7,O,FALSE,NA,20160828,840348.7181,9673282.398
DUC_A01,9,019a,cacau do mato,Theobroma glaucum,Malvaceae,10.8,O,FALSE,NA,20160828,840348.8533,9673281.796
DUC_A01,9,020a,abiurana branca,Pouteria guianensis,Sapotaceae,20.2,O,FALSE,NA,20160828,840348.1958,9673281.074
DUC_A01,9,021a,inga branco,Inga thibaudiana,Fabaceae,11,O,FALSE,NA,20160828,840345.2374,9673282
DUC_A01,9,022a,matamata branco,Eschweilera coriacea,Lecythidaceae,12.1,O,FALSE,NA,20160828,840343.5749,9673280.735
DUC_A01,9,023a,muiratinga,Maquira coriacea,Moraceae,23.8,O,FALSE,NA,20160828,840343.2494,9673277.416
DUC_A01,9,024a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,16.1,O,FALSE,NA,20160828,840343.0428,9673279.19
DUC_A01,9,025a,breu vermelho,Protium hebetatum,Burseraceae,49,O,FALSE,NA,20160828,840347.9575,9673274.823
DUC_A01,9,026a,matamata branco,Eschweilera coriacea,Lecythidaceae,15.5,O,FALSE,NA,20160828,840351.5829,9673272.633
DUC_A01,9,027a,acariquara,Minquartia guianensis,Olacaceae,12.4,O,FALSE,NA,20160828,840351.8339,9673271.971
DUC_A01,9,028a,cucutitiriba,Pouteria sp.,Sapotaceae,33.4,O,FALSE,NA,20160828,840353.5734,9673266.892
DUC_A01,9,029a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,19.4,O,FALSE,NA,20160828,840349.2042,9673263.416
DUC_A01,9,030a,matamata preto,Eschweilera ovata,Lecythidaceae,26.4,O,FALSE,NA,20160828,840354.5055,9673264.434
DUC_A01,9,031a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,25.3,O,FALSE,NA,20160828,840355.186,9673263.623
DUC_A01,9,032a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,15.2,O,FALSE,NA,20160828,840354.3635,9673262.841
DUC_A01,9,033a,matamata branco,Eschweilera coriacea,Lecythidaceae,12.5,O,FALSE,NA,20160828,840353.1115,9673261.224
DUC_A01,9,034a,caripe,Licania octandra,Chrysobalanaceae,16.7,O,FALSE,NA,20160828,840357.5616,9673257.604
DUC_A01,9,035a,liana,NA,NA,10.8,L,FALSE,NA,20160828,840355.7073,9673256.836
DUC_A01,9,036a,abiurana,Pouteria gongrijpii,Sapotaceae,43,O,FALSE,NA,20160828,840355.7699,9673256.425
DUC_A01,9,037a,timborana,Pseudopiptadenia suaveolens,Fabaceae,60,O,FALSE,NA,20160828,840355.3034,9673254.703
DUC_A01,9,038a,parapara,Jacaranda copaia,Bignoniaceae,35.6,O,FALSE,NA,20160828,840350.3334,9673255.265
DUC_A01,9,039a,inga vermelho,Inga alba,Fabaceae,29.9,O,FALSE,NA,20160828,840348.6372,9673258.267
DUC_A01,9,040a,acariquara,Minquartia guianensis,Olacaceae,19.4,O,FALSE,NA,20160828,840348.8441,9673259.444
DUC_A01,9,041a,inhare,Helicostylis tomentosa,Moraceae,13.5,O,FALSE,NA,20160828,840344.065,9673253.101
DUC_A01,9,042a,joao mole,Neea oppositifolia,Nyctaginaceae,27.6,O,FALSE,NA,20160828,840340.1117,9673258.626
DUC_A01,9,043a,bacaba,Oenocarpus bacaba,Arecaceae,14.2,P,FALSE,NA,20160828,840340.1472,9673258.532
DUC_A01,9,044a,breu branco,Protium paniculatum,Burseraceae,12.8,O,FALSE,NA,20160828,840342.1212,9673263.169
DUC_A01,9,045a,pedra ume,NA,NA,17.3,O,FALSE,NA,20160828,840342.6376,9673262.297
DUC_A01,9,046a,merauba,Mouriri collocarpa,Melastomataceae,33.5,O,FALSE,NA,20160828,840344.7141,9673268.628
DUC_A01,9,047a,mamorana,Eriotheca globosa,Malvaceae,10.8,O,FALSE,NA,20160828,840343.394,9673269.162
DUC_A01,9,048a,jarana,Lecythis lurida,Lecythidaceae,30.2,O,FALSE,NA,20160828,840337.4773,9673271.013
DUC_A01,9,049a,inhare,Helicostylis tomentosa,Moraceae,35.6,O,FALSE,NA,20160828,840334.3898,9673272.529
DUC_A01,9,050a,guariuba,Clarisia racemosa,Moraceae,73.2,O,FALSE,NA,20160828,840334.3898,9673272.529
DUC_A01,9,051a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,32.6,O,FALSE,NA,20160828,840334.4278,9673274.398
DUC_A01,9,052a,caripe,Licania octandra,Chrysobalanaceae,19.7,O,FALSE,NA,20160828,840334.4562,9673276.047
DUC_A01,9,053a,abiu rosadinha,NA,NA,17.5,O,FALSE,NA,20160828,840335.6312,9673277.863
DUC_A01,9,054a,cacau do mato,Theobroma glaucum,Malvaceae,13,O,FALSE,NA,20160828,840337.4102,9673278.082
DUC_A01,9,055a,morta,NA,NA,12.1,O,TRUE,3,20160828,840338.1396,9673278.615
DUC_A01,9,056a,muiratinga,Maquira coriacea,Moraceae,3.9,O,FALSE,NA,20160828,840334.9205,9673279.742
DUC_A01,9,057a,murta,Strychnos subcordata,Loganiaceae,11.7,O,FALSE,NA,20160828,840334.5651,9673280.681
DUC_A01,9,058a,ucuuba vermelha,Virola elongata,Myristicaceae,10.8,O,FALSE,NA,20160828,840332.6997,9673283.153
DUC_A01,9,059a,parajuba,Manilkara bidentata,Sapotaceae,21.1,O,FALSE,NA,20160828,840332.7882,9673285.379
DUC_A01,9,060a,bacaba,Oenocarpus bacaba,Arecaceae,12.9,P,FALSE,NA,20160828,840332.9039,9673284.335
DUC_A01,9,061a,abiu rosadinha,NA,NA,10.1,O,FALSE,NA,20160828,840331.8091,9673290.426
DUC_A01,9,062a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,21.3,O,FALSE,NA,20160828,840328.7059,9673291.254
DUC_A01,9,063a,bacaba,Oenocarpus bacaba,Arecaceae,11,P,FALSE,NA,20160828,840327.1112,9673290.552
DUC_A01,9,064a,muruci da mata,Byrsonima densa,Malpighiaceae,13.6,O,FALSE,NA,20160828,840330.7423,9673293.246
DUC_A01,9,065a,cucutitiriba,Pouteria sp.,Sapotaceae,18.4,O,FALSE,NA,20160828,840331.6246,9673295.83
DUC_A01,10,001a,quaruba,Vochysia guianensis,Vochysiaceae,10.6,O,FALSE,NA,20160827,841401.7444,9673656.235
DUC_A01,10,001b,tachi branco,Tachigali paniculata,Fabaceae,45.9,O,FALSE,NA,20160827,841381.3737,9673644.97
DUC_A01,10,002a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,13.7,O,FALSE,NA,20160827,841402.2608,9673655.432
DUC_A01,10,002b,pau jacare,Laetia procera,Salicaceae,39.2,O,FALSE,NA,20160827,841403.933,9673651.559
DUC_A01,10,003a,ucuuba terra firme,Virola sebifera,Myristicaceae,15.8,O,FALSE,NA,20160827,841400.6544,9673652.494
DUC_A01,10,003b,tauari,Couratari stellata,Lecythidaceae,76.5,O,FALSE,NA,20160827,841389.9459,9673612.02
DUC_A01,10,004a,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,32.2,O,FALSE,NA,20160827,841400.2608,9673651.832
DUC_A01,10,004b,abiu rosadinha,NA,NA,47.4,O,FALSE,NA,20160827,841383.7138,9673597.444
DUC_A01,10,005a,inhare,Helicostylis tomentosa,Moraceae,19.7,O,FALSE,NA,20160827,841401.0668,9673650.009
DUC_A01,10,005b,carapanauba,Aspidosperma excelsum,Apocynaceae,44.5,O,FALSE,NA,20160827,841383.1347,9673601.549
DUC_A01,10,006a,brteu branco,NA,NA,22.3,O,FALSE,NA,20160827,841397.8286,9673647.368
DUC_A01,10,006b,parapara,Jacaranda copaia,Bignoniaceae,48,O,FALSE,NA,20160827,841370.1566,9673622.14
DUC_A01,10,007a,matamata branco,Eschweilera coriacea,Lecythidaceae,13.8,O,FALSE,NA,20160827,841399.8975,9673646.86
DUC_A01,10,007b,breu manga,Tetragastris altissima,Burseraceae,41.1,O,FALSE,NA,20160827,841365.8023,9673623.771
DUC_A01,10,008a,mandioqueira,Qualea paraensis,Vochysiaceae,35.1,O,FALSE,NA,20160827,841399.6398,9673643.521
DUC_A01,10,008b,timbora,NA,NA,55.1,O,FALSE,NA,20160827,841366.3943,9673631.075
DUC_A01,10,009a,jataua,Trichilia micrantha,Meliaceae,16.3,O,FALSE,NA,20160827,841401.0676,9673641.605
DUC_A01,10,009b,louro cheiroso,Diospyros artanthifolia,Ebenaceae,47.5,O,FALSE,NA,20160827,841368.3337,9673639.881
DUC_A01,10,010a,joao mole,Neea oppositifolia,Nyctaginaceae,17.5,O,FALSE,NA,20160827,841401.0885,9673641.193
DUC_A01,10,010b,tauari,Couratari stellata,Lecythidaceae,41,O,FALSE,NA,20160827,841372.7742,9673646.041
DUC_A01,10,011a,pau jacare,Laetia procera,Salicaceae,32,O,FALSE,NA,20160827,841403.7757,9673642.557
DUC_A01,10,012a,breu manga,Tetragastris altissima,Burseraceae,16.9,O,FALSE,NA,20160827,841408.3549,9673645.957
DUC_A01,10,013a,inhare,Helicostylis tomentosa,Moraceae,13.3,O,FALSE,NA,20160827,841402.6077,9673642.16
DUC_A01,10,014a,purui,Alibertia edulis,Rubiaceae,12.5,O,FALSE,NA,20160827,841411.5469,9673643.034
DUC_A01,10,015a,mamominho,NA,NA,10.4,O,FALSE,NA,20160827,841411.1644,9673642.146
DUC_A01,10,016a,morta,NA,NA,31.4,O,TRUE,2,20160827,841409.1608,9673638.551
DUC_A01,10,017a,taquari,Mabea angularis,Euphorbiaceae,13.6,O,FALSE,NA,20160827,841411.6292,9673639.561
