Area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,Hcom,Htot,RN,RS,RE,RW,date,UTM.Easting,UTM.Northing
TAC_A01,1,163,CACAU,Theobroma glaucum,Malvaceae,8.8,O,FALSE,NA,1.47,4.96,2.2,1.8,1.6,1.9,20140812,799931.1782,9725860.2
TAC_A01,1,164,AÇAI,Euterpe oleracea,Arecaceae,9.2,P,FALSE,NA,5.08,6.46,1.6,1.8,1,2.2,20140812,799932.4421,9725861.292
TAC_A01,1,165,AÇAI,Euterpe oleracea,Arecaceae,16.6,P,FALSE,NA,7.97,11.78,1.5,2.2,2,1.8,20140812,799932.4421,9725861.292
TAC_A01,1,166,AÇAI,Euterpe oleracea,Arecaceae,14.3,P,FALSE,NA,6.17,10.54,3,1.5,2,2,20140812,799932.4421,9725861.292
TAC_A01,1,167,AÇAI,Euterpe oleracea,Arecaceae,14.4,P,FALSE,NA,8.23,10.9,1,1.8,2.2,2,20140812,799932.4421,9725861.292
TAC_A01,1,168,CACAU,Theobroma glaucum,Malvaceae,11.2,O,FALSE,NA,1.49,3.75,2.5,2.4,2,1.6,20140812,799933.864,9725862.52
TAC_A01,1,169,AÇAI,Euterpe oleracea,Arecaceae,11.8,P,FALSE,NA,11.27,12.82,1.7,1.4,1.5,1.3,20140812,799934.8119,9725863.339
TAC_A01,1,170,AÇAI,Euterpe oleracea,Arecaceae,11.9,P,FALSE,NA,5.86,8.74,1.7,2,2.2,0.8,20140812,799934.8119,9725863.339
TAC_A01,1,171,AÇAI,Euterpe oleracea,Arecaceae,11.5,P,FALSE,NA,7.19,8.36,2.6,1.2,2.4,1,20140812,799934.8119,9725863.339
TAC_A01,1,172,CACAU,Theobroma glaucum,Malvaceae,14.9,O,FALSE,NA,1.37,5.34,2.8,3.2,3,2,20140812,799936.0759,9725864.431
TAC_A01,1,173,CACAU,Theobroma glaucum,Malvaceae,8.6,O,FALSE,NA,0.93,4.25,2,1.5,1.5,1.3,20140812,799938.7617,9725866.751
TAC_A01,1,174,AÇAI,Euterpe oleracea,Arecaceae,12.3,P,FALSE,NA,7.08,10.17,2,1.8,1.3,2.7,20140812,799940.0256,9725867.843
TAC_A01,1,175,AÇAI,Euterpe oleracea,Arecaceae,14.2,P,FALSE,NA,5.8,10.01,1.5,2,2.4,1.5,20140812,799940.0256,9725867.843
TAC_A01,1,176,AÇAI,Euterpe oleracea,Arecaceae,13.1,P,FALSE,NA,6.49,8.78,2.2,1.2,1,2,20140812,799940.0256,9725867.843
TAC_A01,1,177,AÇAI,Euterpe oleracea,Arecaceae,9.6,P,FALSE,NA,5.5,6.85,2.3,1.5,2.3,1,20140812,799940.0256,9725867.843
TAC_A01,1,178,CACAU,Theobroma glaucum,Malvaceae,8.6,O,FALSE,NA,1.36,4.39,2.2,2.5,2.6,1.4,20140812,799941.3685,9725869.003
TAC_A01,1,179,CACAU,Theobroma glaucum,Malvaceae,9.5,O,FALSE,NA,0.23,3.76,1.7,2,1.3,2.5,20140812,799943.3929,9725866.747
TAC_A01,1,180,CACAU,Theobroma glaucum,Malvaceae,13.8,O,FALSE,NA,1.47,3.95,1.7,2.6,1.5,1.5,20140812,799941.3273,9725864.96
TAC_A01,1,181,CACAU,Theobroma glaucum,Malvaceae,8.9,O,FALSE,NA,0.64,4.77,1.3,1.8,1.8,2,20140812,799938.1493,9725862.21
TAC_A01,1,182,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,1.64,3.29,0.9,1.5,1,2.2,20140812,799935.9248,9725860.285
TAC_A01,1,183,CACAU,Theobroma glaucum,Malvaceae,8.8,O,FALSE,NA,1.21,4.28,2,2.2,1.6,2,20140812,799933.7797,9725858.429
TAC_A01,1,184,CACAU,Theobroma glaucum,Malvaceae,9.5,O,FALSE,NA,1.65,4.39,2.6,1.8,2.4,1.7,20140812,799928.6155,9725853.96
TAC_A01,1,185,CACAU,Theobroma glaucum,Malvaceae,9.6,O,FALSE,NA,1.12,4.78,1,2.7,2.4,2,20140812,799926.2321,9725851.898
TAC_A01,1,186,CACAU,Theobroma glaucum,Malvaceae,10.8,O,FALSE,NA,1.64,5.01,2,2.2,2.5,2.3,20140812,799923.5308,9725849.561
TAC_A01,3,1,CACAU,Theobroma glaucum,Malvaceae,8.1,O,FALSE,NA,2.17,2.58,0.5,0.6,0.7,1.3,20140813,799725.2348,9725995.936
TAC_A01,3,2,CACAU,Theobroma glaucum,Malvaceae,17,O,FALSE,NA,1.88,7.4,4.3,3,2.5,2,20140813,799722.4181,9725998.716
TAC_A01,3,3,CACAU,Theobroma glaucum,Malvaceae,12.9,O,FALSE,NA,2.16,4.76,3.2,2,0.8,1.7,20140813,799719.6014,9726001.495
TAC_A01,3,4,CACAU,Theobroma glaucum,Malvaceae,14.4,O,FALSE,NA,1.3,7.4,3.7,2.8,3,2.7,20140813,799716.7846,9726004.275
TAC_A01,3,5,CACAU,Theobroma glaucum,Malvaceae,14.8,O,FALSE,NA,0.15,6.77,3.2,3.4,1.4,3.7,20140813,799715.3763,9726005.665
TAC_A01,3,6,CACAU,Theobroma glaucum,Malvaceae,16.6,O,FALSE,NA,1.94,7.9,3.5,2.7,4.2,2.8,20140813,799709.7428,9726011.225
TAC_A01,3,7,CACAU,Theobroma glaucum,Malvaceae,14.1,O,FALSE,NA,2.05,5.67,2.2,2,2.3,2.4,20140813,799705.5178,9726015.394
TAC_A01,3,8,IPE,Tabebuia chrysotricha,NA,20.2,O,FALSE,NA,4.83,13.44,2.7,2.3,2,2.8,20140813,799706.5979,9726018.309
TAC_A01,3,9,CACAU,Theobroma glaucum,Malvaceae,12.1,O,FALSE,NA,1.82,3.83,1.6,1,1,1.5,20140813,799709.0037,9726015.95
TAC_A01,3,10,IPE,Tabebuia chrysotricha,NA,21.6,O,FALSE,NA,4.39,14.27,2.4,2,2,2.2,20140813,799710.7018,9726014.285
TAC_A01,3,11,CACAU,Theobroma glaucum,Malvaceae,9.3,O,FALSE,NA,1.96,4.15,2.4,1.2,2.2,1.3,20140813,799711.8339,9726013.175
TAC_A01,3,12,IPE,Tabebuia chrysotricha,NA,20.7,O,FALSE,NA,7.02,14.71,2,1.4,2,2.2,20140813,799714.9472,9726010.123
TAC_A01,3,13,CACAU,Theobroma glaucum,Malvaceae,12,O,FALSE,NA,2.13,6.58,3.2,1.2,2.4,2.3,20140813,799717.4944,9726007.626
TAC_A01,3,14,IPE,Tabebuia chrysotricha,NA,12,O,FALSE,NA,5.74,11.13,1.6,1.4,1.7,1,20140813,799719.2634,9726005.891
TAC_A01,3,15,CACAU,Theobroma glaucum,Malvaceae,10,O,FALSE,NA,1.82,4.97,1.4,2,2.2,1.2,20140813,799720.3247,9726004.851
TAC_A01,3,16,IPE,Tabebuia chrysotricha,NA,9.6,O,FALSE,NA,5.05,11.06,1,1.4,1.3,1.7,20140813,799723.438,9726001.798
TAC_A01,3,17,IPE,Tabebuia chrysotricha,NA,12,O,FALSE,NA,4.08,11.06,2.2,1.7,2.8,2.4,20140813,799723.5087,9726001.729
TAC_A01,3,18,CACAU,Theobroma glaucum,Malvaceae,5.3,O,FALSE,NA,1.9,2.85,1.6,2,1.3,1.3,20140813,799725.9852,9725999.301
TAC_A01,3,19,IPE,Tabebuia chrysotricha,NA,7,O,FALSE,NA,4,8.13,1.7,1.2,1.3,1,20140813,799725.9852,9725999.301
TAC_A01,3,20,CACAU,Theobroma glaucum,Malvaceae,17.5,O,FALSE,NA,2.07,6.72,2,3.5,3.2,3.4,20140813,799729.5659,9725999.891
TAC_A01,3,21,CACAU,Theobroma glaucum,Malvaceae,10.2,O,FALSE,NA,1.69,3.55,1.8,1.4,1.6,1.7,20140813,799726.7221,9726002.661
TAC_A01,3,22,CACAU,Theobroma glaucum,Malvaceae,17.6,O,FALSE,NA,2.82,6.03,3.5,2.8,2.4,2.7,20140813,799723.8783,9726005.431
TAC_A01,3,23,CACAU,Theobroma glaucum,Malvaceae,12,O,FALSE,NA,2.31,6.37,3,2.5,2,2.2,20140813,799721.0345,9726008.201
TAC_A01,3,24,CACAU,Theobroma glaucum,Malvaceae,11,O,FALSE,NA,1.87,4.46,2.7,2.4,1.8,3,20140813,799718.1907,9726010.971
TAC_A01,3,25,CACAU,Theobroma glaucum,Malvaceae,12,O,FALSE,NA,1.92,6.2,2.3,3,2.7,3,20140813,799715.3469,9726013.741
TAC_A01,3,26,CACAU,Theobroma glaucum,Malvaceae,14.5,O,FALSE,NA,1.74,4.97,3,2.4,1.6,1.7,20140813,799712.5031,9726016.511
TAC_A01,3,27,CACAU,Theobroma glaucum,Malvaceae,8,O,FALSE,NA,1.42,2.55,0.5,0.4,0.5,0.3,20140813,799709.6593,9726019.281
TAC_A01,3,28,IPE,Tabebuia chrysotricha,NA,19.8,O,FALSE,NA,7.21,14.01,2.2,1.8,2.2,2,20140813,799710.4442,9726022.469
TAC_A01,3,29,IPE,Tabebuia chrysotricha,NA,22.8,O,FALSE,NA,7.57,14.69,2.5,1.8,2.3,1.6,20140813,799714.5874,9726018.46
TAC_A01,3,30,CACAU,Theobroma glaucum,Malvaceae,12.4,O,FALSE,NA,2.11,6.43,1,2.5,2.3,3.7,20140813,799716.0161,9726017.077
TAC_A01,3,31,CACAU,Theobroma glaucum,Malvaceae,27.5,O,FALSE,NA,7,17.58,2.5,3.6,3.7,2.7,20140813,799718.9448,9726014.243
TAC_A01,3,32,CACAU,Theobroma glaucum,Malvaceae,14.2,O,FALSE,NA,2.4,6.72,3,3.2,3.8,2.4,20140813,799721.3736,9726011.893
TAC_A01,3,33,IPE,Tabebuia chrysotricha,NA,8.9,O,FALSE,NA,5.22,10.28,1.6,1.4,2.2,2,20140813,799723.1594,9726010.164
TAC_A01,3,34,CACAU,Theobroma glaucum,Malvaceae,14.3,O,FALSE,NA,6.59,13.53,2.3,2.9,2.4,2.4,20140813,799727.5883,9726005.878
TAC_A01,3,35,IPE,Tabebuia chrysotricha,NA,15.1,O,FALSE,NA,2.06,6.49,5,3.2,4.4,3.2,20140813,799729.7313,9726003.804
TAC_A01,3,36,IPE,Tabebuia chrysotricha,NA,15,O,FALSE,NA,6.82,12.7,2.7,2.4,2.5,2.5,20140813,799731.7315,9726001.869
TAC_A01,3,37,IPE,Tabebuia chrysotricha,NA,15.4,O,FALSE,NA,2.37,6.78,2,2.5,2.4,2.6,20140813,799733.897,9726003.846
TAC_A01,3,38,CACAU,Theobroma glaucum,Malvaceae,18.4,O,FALSE,NA,1.47,4.88,3,2.8,2.4,3,20140813,799730.8108,9726006.814
TAC_A01,3,39,CACAU,Theobroma glaucum,Malvaceae,12.7,O,FALSE,NA,1.62,4.27,1.7,2.6,2.2,2.4,20140813,799728.0117,9726009.505
TAC_A01,3,40,CACAU,Theobroma glaucum,Malvaceae,17.2,O,FALSE,NA,2.29,8.23,3,1.2,3.1,1.4,20140813,799725.1408,9726012.265
TAC_A01,3,41,CACAU,Theobroma glaucum,Malvaceae,13.5,O,FALSE,NA,2.11,6.95,3.7,2.3,3,2.3,20140813,799722.4135,9726014.888
TAC_A01,3,42,CACAU,Theobroma glaucum,Malvaceae,12.7,O,FALSE,NA,2.85,7.45,1.7,3.7,2.7,3.7,20140813,799719.5426,9726017.648
TAC_A01,3,43,CACAU,Theobroma glaucum,Malvaceae,7.4,O,FALSE,NA,1.98,4.35,2.2,1.8,1.8,3,20140813,799716.6717,9726020.408
TAC_A01,3,44,IPE,Tabebuia chrysotricha,NA,8.5,O,FALSE,NA,0.91,3.54,0.8,2.2,0.8,1.1,20140813,799713.8008,9726023.169
TAC_A01,3,45,CACAU,Theobroma glaucum,Malvaceae,19.7,O,FALSE,NA,6.82,13.55,2,2.5,2.6,2,20140813,799714.7178,9726026.214
TAC_A01,3,46,IPE,Tabebuia chrysotricha,NA,15.5,O,FALSE,NA,2.26,7.58,2.6,4.5,3.1,3.5,20140813,799717.3138,9726023.735
TAC_A01,3,47,CACAU,Theobroma glaucum,Malvaceae,18,O,FALSE,NA,5.12,13.09,2.4,1.7,2.5,2.2,20140813,799718.9723,9726022.15
TAC_A01,3,48,IPE,Tabebuia chrysotricha,NA,11.1,O,FALSE,NA,2.62,5.4,2.4,3.1,3.5,2.4,20140813,799720.054,9726021.117
TAC_A01,3,49,IPE,Tabebuia chrysotricha,NA,22.7,O,FALSE,NA,5.47,14.27,3,3,3,3.1,20140813,799723.0827,9726018.224
TAC_A01,3,50,CACAU,Theobroma glaucum,Malvaceae,19.9,O,FALSE,NA,2.93,8.76,3.7,2.1,3.3,2.6,20140813,799725.9671,9726015.468
TAC_A01,3,51,IPE,Tabebuia chrysotricha,NA,9.2,O,FALSE,NA,7.24,10.04,1.5,2,3,1.6,20140813,799727.4093,9726014.09
TAC_A01,3,52,CACAU,Theobroma glaucum,Malvaceae,21.3,O,FALSE,NA,2.75,6.64,2,2.7,3,3,20140813,799728.8515,9726012.713
TAC_A01,3,53,IPE,Tabebuia chrysotricha,NA,11.6,O,FALSE,NA,5.86,12.57,2.7,2.2,3,2.2,20140813,799731.736,9726009.957
TAC_A01,3,54,CACAU,Theobroma glaucum,Malvaceae,12.4,O,FALSE,NA,2.38,4.48,2.2,2,2.1,2.5,20140813,799734.6204,9726007.202
TAC_A01,3,55,IPE,Tabebuia chrysotricha,NA,6.4,O,FALSE,NA,2.93,4.93,1.6,1.3,1.4,1.3,20140813,799736.0626,9726005.824
TAC_A01,3,56,PARICA,Schizolobium amazonicum,Fabaceae,15.1,O,FALSE,NA,13.36,19.6,2,2.8,1.8,2.2,20140813,799735.3362,9726009.207
TAC_A01,3,57,CACAU,Theobroma glaucum,Malvaceae,8.8,O,FALSE,NA,1.42,2.05,0.5,1,0,1.2,20140813,799735.3302,9726010.552
TAC_A01,3,58,CACAU,Theobroma glaucum,Malvaceae,7,O,FALSE,NA,1.85,4.04,1.5,1.8,1.6,1.2,20140813,799732.4322,9726013.303
TAC_A01,3,59,CACAU,Theobroma glaucum,Malvaceae,9,O,FALSE,NA,1.69,6.17,2,1.7,2.3,1,20140813,799729.5342,9726016.053
TAC_A01,3,60,CACAU,Theobroma glaucum,Malvaceae,12.9,O,TRUE,1,NA,NA,NA,NA,NA,NA,20140813,799726.6363,9726018.804
TAC_A01,3,61,CACAU,Theobroma glaucum,Malvaceae,24.7,O,FALSE,NA,2.39,10.1,4.1,4.3,4.8,4.2,20140813,799723.7383,9726021.555
TAC_A01,3,62,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,3.45,8.32,1.3,1.6,0.4,2.7,20140813,799720.8403,9726024.305
TAC_A01,3,63,CACAU,Theobroma glaucum,Malvaceae,13.6,O,FALSE,NA,2.85,7.73,3.5,2.7,3.7,2.8,20140813,799717.9423,9726027.056
TAC_A01,3,64,IPE,Tabebuia chrysotricha,NA,21.2,O,FALSE,NA,8.06,15.18,2.5,2,2.6,2.5,20140813,799718.7757,9726030.166
TAC_A01,3,65,CACAU,Theobroma glaucum,Malvaceae,9.7,O,FALSE,NA,2.88,6.58,3,3.4,3.3,3.2,20140813,799721.4688,9726027.627
TAC_A01,3,66,IPE,Tabebuia chrysotricha,NA,19.8,O,FALSE,NA,6.17,14.37,1.7,2.4,2.6,2,20140813,799722.9246,9726026.254
TAC_A01,3,67,CACAU,Theobroma glaucum,Malvaceae,13.5,O,FALSE,NA,3,8.18,1.8,2.4,2.7,2.6,20140813,799724.3804,9726024.881
TAC_A01,3,68,IPE,Tabebuia chrysotricha,NA,19.8,O,FALSE,NA,7.41,15.89,2.4,2.1,2.2,2.5,20140813,799727.4375,9726021.998
TAC_A01,3,69,CACAU,Theobroma glaucum,Malvaceae,12.7,O,FALSE,NA,2.15,8.15,3.2,2.1,3,2.7,20140813,799730.2034,9726019.389
TAC_A01,3,70,IPE,Tabebuia chrysotricha,NA,21.2,O,FALSE,NA,3.88,14.52,2.5,2.7,3,2.7,20140813,799731.732,9726017.948
TAC_A01,3,71,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,2.29,4.35,1.7,1.6,1.5,2.2,20140813,799733.1149,9726016.644
TAC_A01,3,72,CACAU,Theobroma glaucum,Malvaceae,15.5,O,FALSE,NA,2.88,6.74,1.9,2.2,1.7,2.4,20140813,799738.938,9726011.152
TAC_A01,3,73,IPE,Tabebuia chrysotricha,NA,10,O,FALSE,NA,2.48,7.57,2.8,1.5,2,1.8,20140813,799740.3937,9726009.779
TAC_A01,3,74,CACAU,Theobroma glaucum,Malvaceae,8.5,O,FALSE,NA,2.21,3.33,1.7,0.8,0.9,1.6,20140813,799742.5593,9726011.757
TAC_A01,3,75,CACAU,Theobroma glaucum,Malvaceae,14,O,FALSE,NA,1.91,4.85,1.2,1.2,1.1,1.6,20140813,799739.6342,9726014.498
TAC_A01,3,76,CACAU,Theobroma glaucum,Malvaceae,14.1,O,FALSE,NA,1.95,5.58,2.2,1.5,0.8,1.4,20140813,799736.7092,9726017.239
TAC_A01,3,77,CACAU,Theobroma glaucum,Malvaceae,11.6,O,FALSE,NA,2.39,8.38,2.9,2.6,3,2.5,20140813,799733.7841,9726019.98
TAC_A01,3,78,CACAU,Theobroma glaucum,Malvaceae,8.9,O,FALSE,NA,2.46,8.41,1.7,1.3,1.5,1.6,20140813,799730.859,9726022.72
TAC_A01,3,79,CACAU,Theobroma glaucum,Malvaceae,13,O,FALSE,NA,2.76,6.3,3.8,2.2,3.7,2.9,20140813,799727.934,9726025.461
TAC_A01,3,80,CACAU,Theobroma glaucum,Malvaceae,18.6,O,FALSE,NA,1.35,7.9,4.8,3,5,4,20140813,799725.0089,9726028.202
TAC_A01,3,81,CACAU,Theobroma glaucum,Malvaceae,15.4,O,FALSE,NA,2.28,7.41,3.6,1.7,2.6,2.6,20140813,799722.0839,9726030.943
TAC_A01,3,82,IPE,Tabebuia chrysotricha,NA,21.2,O,FALSE,NA,7.53,15.01,2.6,2.3,2.5,2.7,20140813,799723.0526,9726033.913
TAC_A01,3,83,IPE,Tabebuia chrysotricha,NA,22.9,O,FALSE,NA,9.17,18.84,2.4,2.7,2,2,20140813,799727.0932,9726030.151
TAC_A01,3,84,CACAU,Theobroma glaucum,Malvaceae,6.5,O,FALSE,NA,2.57,4.04,1.8,0.5,1.7,0,20140813,799728.5625,9726028.783
TAC_A01,3,85,CACAU,Theobroma glaucum,Malvaceae,22.2,O,FALSE,NA,7.78,15.83,2.1,2.4,2.2,2,20140813,799731.8684,9726025.705
TAC_A01,3,86,CACAU,Theobroma glaucum,Malvaceae,15.7,O,FALSE,NA,2.94,6,3,3,1.7,3.7,20140813,799734.4397,9726023.311
TAC_A01,3,87,IPE,Tabebuia chrysotricha,NA,22.3,O,FALSE,NA,5.8,16.86,2.4,2.4,2.3,2.3,20140813,799735.909,9726021.943
TAC_A01,3,88,CACAU,Theobroma glaucum,Malvaceae,12.3,O,FALSE,NA,2.12,7.57,3,2,2.7,1.2,20140813,799737.3783,9726020.575
TAC_A01,3,89,PARICA,Schizolobium amazonicum,Fabaceae,16.1,O,FALSE,NA,11.76,18.29,2.8,2.4,3.9,2.5,20140813,799742.5209,9726015.786
TAC_A01,3,90,CACAU,Theobroma glaucum,Malvaceae,10,O,FALSE,NA,2.03,4.82,2.4,0.2,2.3,0.2,20140813,799743.2555,9726015.102
TAC_A01,3,91,IPE,Tabebuia chrysotricha,NA,12.6,O,FALSE,NA,4.95,12.44,1.8,1.8,1.9,1.4,20140813,799744.7248,9726013.734
TAC_A01,5,1,SERINGA,Hevea brasiliensis,Euphorbiaceae,25,O,FALSE,NA,3.33,16.03,2.8,3.7,3.5,5.5,20140814,799012.2389,9726943.445
TAC_A01,5,2,SERINGA,Hevea brasiliensis,Euphorbiaceae,32.4,O,FALSE,NA,3.78,18.96,2.8,3.8,4.7,3.7,20140814,799006.2823,9726937.707
TAC_A01,5,3,SERINGA,Hevea brasiliensis,Euphorbiaceae,22,O,FALSE,NA,1.96,12.97,4.2,4.7,2.8,3.8,20140814,799003.304,9726934.838
TAC_A01,5,4,SERINGA,Hevea brasiliensis,Euphorbiaceae,23,O,FALSE,NA,4.19,14.73,4.7,4.7,2,4.8,20140814,799000.3257,9726931.969
TAC_A01,5,5,SERINGA,Hevea brasiliensis,Euphorbiaceae,12.2,O,FALSE,NA,3.7,6.03,0.6,0.5,0.6,0.4,20140814,798994.3691,9726926.231
TAC_A01,5,6,CACAU,Theobroma glaucum,Malvaceae,7.6,O,FALSE,NA,2.11,2.68,1.6,2,2.4,1.6,20140814,798987.6225,9726924.15
TAC_A01,5,7,CACAU,Theobroma glaucum,Malvaceae,10.8,O,FALSE,NA,2.19,6.11,2.2,2.4,2.4,1.6,20140814,798989.5634,9726926.043
TAC_A01,5,8,CACAU,Theobroma glaucum,Malvaceae,9.6,O,FALSE,NA,1.89,6.07,2.3,2.2,2,2.1,20140814,798991.6536,9726928.082
TAC_A01,5,9,CACAU,Theobroma glaucum,Malvaceae,10.1,O,FALSE,NA,1.43,3.84,1.3,1.2,2.4,1.2,20140814,798998.5213,9726934.782
TAC_A01,5,10,CACAU,Theobroma glaucum,Malvaceae,13.6,O,FALSE,NA,1.26,5.65,2.6,4,3,1.4,20140814,799000.6862,9726936.894
TAC_A01,5,11,CACAU,Theobroma glaucum,Malvaceae,8,O,FALSE,NA,1.29,4.48,1.2,1.8,2,0.8,20140814,799002.9256,9726939.079
TAC_A01,5,12,CACAU,Theobroma glaucum,Malvaceae,9.8,O,FALSE,NA,1.55,4.16,2.2,1.7,1.6,2,20140814,799005.0905,9726941.191
TAC_A01,5,13,CACAU,Theobroma glaucum,Malvaceae,10,O,FALSE,NA,1.98,4.12,1.3,1.8,1.5,1.7,20140814,799007.6285,9726943.667
TAC_A01,5,14,SERINGA,Hevea brasiliensis,Euphorbiaceae,12,O,FALSE,NA,5.61,10.19,1.4,1.8,0.7,1.5,20140814,799007.7958,9726948.55
TAC_A01,5,15,SERINGA,Hevea brasiliensis,Euphorbiaceae,22.9,O,FALSE,NA,4.79,13.31,2.8,3.6,2.7,4.2,20140814,799004.5776,9726945.371
TAC_A01,5,16,SERINGA,Hevea brasiliensis,Euphorbiaceae,41.8,O,FALSE,NA,12.46,22.91,5.8,2.4,3.2,4,20140814,799001.6588,9726942.488
TAC_A01,5,17,SERINGA,Hevea brasiliensis,Euphorbiaceae,14.6,O,FALSE,NA,6.32,13.11,2,2,0.8,2.5,20140814,798998.6651,9726939.531
TAC_A01,5,18,SERINGA,Hevea brasiliensis,Euphorbiaceae,34.9,O,FALSE,NA,8.8,19.63,4,4.7,4.4,3.7,20140814,798992.5281,9726933.47
TAC_A01,5,19,SERINGA,Hevea brasiliensis,Euphorbiaceae,26.3,O,FALSE,NA,3.15,14.89,5,5.4,4.2,3.7,20140814,798989.6841,9726930.66
TAC_A01,5,20,SERINGA,Hevea brasiliensis,Euphorbiaceae,34.8,O,FALSE,NA,6.21,18.72,3,3.5,2.4,3,20140814,798986.6905,9726927.703
TAC_A01,5,21,CACAU,Theobroma glaucum,Malvaceae,9.1,O,FALSE,NA,1.9,3.84,1.8,0.8,1.7,0.8,20140814,798983.0641,9726928.596
TAC_A01,5,22,CACAU,Theobroma glaucum,Malvaceae,6.6,O,FALSE,NA,2.55,4.98,1,1.6,1,1.6,20140814,798987.191,9726932.722
TAC_A01,5,23,CACAU,Theobroma glaucum,Malvaceae,7.2,O,FALSE,NA,2.17,3.91,1.5,3.2,2,2,20140814,798989.2919,9726934.823
TAC_A01,5,24,CACAU,Theobroma glaucum,Malvaceae,8.6,O,FALSE,NA,1.65,4.53,1.6,3.5,1.4,1,20140814,798991.3178,9726936.848
TAC_A01,5,25,CACAU,Theobroma glaucum,Malvaceae,13.2,O,FALSE,NA,1.51,5.22,2.6,3.3,3,2,20140814,798993.5688,9726939.099
TAC_A01,5,26,CACAU,Theobroma glaucum,Malvaceae,11.2,O,FALSE,NA,2.19,6.66,1.6,2.8,2.8,1.2,20140814,798996.3451,9726941.875
TAC_A01,5,27,CACAU,Theobroma glaucum,Malvaceae,7.1,O,FALSE,NA,1.81,4.05,1.7,1,1.6,0.2,20140814,798998.371,9726943.9
TAC_A01,5,28,CACAU,Theobroma glaucum,Malvaceae,9.5,O,FALSE,NA,0.66,3.67,2,2.8,3,2.6,20140814,799000.5469,9726946.076
TAC_A01,5,29,CACAU,Theobroma glaucum,Malvaceae,10.7,O,FALSE,NA,0.97,4.04,2.4,2.7,2.5,1.2,20140814,799001.4473,9726946.976
TAC_A01,5,30,CACAU,Theobroma glaucum,Malvaceae,7.1,O,FALSE,NA,1.73,2.92,0.7,2.6,2,1.2,20140814,799005.5742,9726951.103
TAC_A01,5,31,SERINGA,Hevea brasiliensis,Euphorbiaceae,16.9,O,FALSE,NA,4.8,15.02,3.2,3,2.5,3.2,20140814,799003.3526,9726953.655
TAC_A01,5,32,SERINGA,Hevea brasiliensis,Euphorbiaceae,16.1,O,FALSE,NA,3.5,13.3,2.4,3.2,2,2.4,20140814,799000.2684,9726950.534
TAC_A01,5,33,SERINGA,Hevea brasiliensis,Euphorbiaceae,20.4,O,FALSE,NA,5.47,14.73,2.7,3.7,1.5,5.5,20140814,798997.2593,9726947.489
TAC_A01,5,34,SERINGA,Hevea brasiliensis,Euphorbiaceae,16,O,FALSE,NA,5.79,15.1,5,1,0.7,3.8,20140814,798994.1751,9726944.368
TAC_A01,5,35,SERINGA,Hevea brasiliensis,Euphorbiaceae,13.1,O,FALSE,NA,5.12,12.51,3,2.2,0.8,3.3,20140814,798991.0156,9726941.171
TAC_A01,5,36,MURTA,Strychnos subcordata,Loganiaceae,9.9,O,FALSE,NA,4.7,11.33,2.3,2,2.3,3,20140814,798990.9419,9726936.932
TAC_A01,5,37,SERINGA,Hevea brasiliensis,Euphorbiaceae,10.5,O,FALSE,NA,4.08,9.8,1.8,2.1,2.5,1.2,20140814,798985.2985,9726935.386
TAC_A01,5,38,SERINGA,Hevea brasiliensis,Euphorbiaceae,27.9,O,FALSE,NA,4.95,18.88,4.1,5.7,6.8,6.4,20140814,798982.2142,9726932.265
TAC_A01,5,39,CACAU,Theobroma glaucum,Malvaceae,9.6,O,FALSE,NA,1.35,3.89,2.1,2.3,3.2,2.4,20140814,798978.5058,9726933.042
TAC_A01,5,40,CACAU,Theobroma glaucum,Malvaceae,7.8,O,FALSE,NA,1.41,2.82,0.7,0.8,1,1.5,20140814,798980.1649,9726934.74
TAC_A01,5,41,CACAU,Theobroma glaucum,Malvaceae,9.5,O,FALSE,NA,1.54,4.59,2.7,2.4,2.4,2.7,20140814,798982.7291,9726937.366
TAC_A01,5,42,CACAU,Theobroma glaucum,Malvaceae,8.9,O,FALSE,NA,1.6,5.86,3.4,2.3,2,3,20140814,798984.9163,9726939.605
TAC_A01,5,43,CACAU,Theobroma glaucum,Malvaceae,12.7,O,FALSE,NA,3.21,8.22,2.6,2.1,2.9,2.4,20140814,798986.5,9726941.227
TAC_A01,5,44,CACAU,Theobroma glaucum,Malvaceae,12.2,O,FALSE,NA,1.6,4.73,2.3,3.3,2.3,2.3,20140814,798989.5921,9726944.393
TAC_A01,5,45,CACAU,Theobroma glaucum,Malvaceae,10.4,O,FALSE,NA,1.57,3.74,3,4.1,3,2.3,20140814,798991.9301,9726946.787
TAC_A01,5,46,CACAU,Theobroma glaucum,Malvaceae,11,O,FALSE,NA,2.61,7.29,3,2.5,3.3,3.2,20140814,798993.9664,9726948.872
TAC_A01,5,47,AÇAI,Euterpe oleracea,Arecaceae,12.3,P,FALSE,NA,16.64,19.66,0.6,0.7,0.5,0.5,20140814,798995.2376,9726947.959
TAC_A01,5,48,AÇAI,Euterpe oleracea,Arecaceae,14.4,P,FALSE,NA,15.39,14.87,0.5,0.6,0.4,0.5,20140814,798995.3129,9726948.036
