area,group_code,plot_ID,tree,common_name,scienfic_name,family_name,type,DBH.2014,canopy.2014,Light.2014,Dead.2014,D_class.2014,RN.2014,RS.2014,RL.2014,RO.2014,Date.2014,DBH.2018,Dead.2018,date.2018,UTM_Northing,UTM_Easting
CAU_A01,T09_P3,35,042a,andirobarana,Guarea guidonia,Meliaceae,O,10,S,2,FALSE,NA,1.9,1.2,1.1,1.2,20140226,NA,TRUE,20180125,9584834.766,780501.7592
CAU_A01,T09_P3,35,043a,inga de rosca,Abarema mataybifolia,Fabaceae,O,16.7,S,2,FALSE,NA,4.8,0.4,1.3,1.1,20140226,17.6,TRUE,20180125,9584832.533,780505.8546
CAU_A01,T09_P3,35,044a,morta,NA,NA,O,112.8,NA,NA,TRUE,3,NA,NA,NA,NA,20140226,NA,TRUE,20180125,9584838.974,780458.1489
CAU_A01,T09_P3,35,045a,mapatirana,Pourouma minor,Urticaceae,O,40.8,S,2,FALSE,NA,5.2,3.1,3.4,4.1,20140226,44.9,FALSE,20180125,9584834.719,780476.3395
CAU_A01,T09_P3,35,046a,breu barrote,Tetragastris panamensis,Burseraceae,O,46,S,2,FALSE,NA,5.6,4.2,4.4,3.8,20140226,46.3,FALSE,20180125,9584851.417,780468.6454
CAU_A01,T09_P3,35,046b,matamata,Eschweilera parviflora,Lecythidaceae,O,14.3,NA,NA,FALSE,NA,1.2,0.6,1,1.2,20140226,14.4,FALSE,20180125,9584867.143,780494.9246
CAU_A01,T09_P3,35,047a,breu barrote,Tetragastris panamensis,Burseraceae,O,36.2,S,2,FALSE,NA,5.8,3.3,3.3,4.2,20140226,37,FALSE,20180125,9584850.129,780461.6925
CAU_A01,T09_P3,35,048a,cucutitiriba,Pouteria sp.,Sapotaceae,O,48,S,2,FALSE,NA,3.8,5.3,4.1,4.6,20140226,48.2,FALSE,20180125,9584864.488,780470.1084
CAU_A01,T09_P3,35,049a,breu barrote,Tetragastris panamensis,Burseraceae,O,64,S,2,FALSE,NA,10.8,4.7,2.1,8.6,20140226,64.7,FALSE,20180125,9584859.111,780485.3427
CAU_A01,T09_P3,35,049b,caramuxi,Pouteria hispida,Sapotaceae,O,51.2,NA,NA,FALSE,NA,3.1,5,3.4,5.2,20140226,60.5,FALSE,20180125,9584860.444,780495.3007
CAU_A01,T09_P3,35,050a,morta,NA,NA,O,65,NA,NA,TRUE,1,NA,NA,NA,NA,20140226,NA,TRUE,20180125,9584853.157,780486.589
CAU_A01,T09_P3,35,050b,abiu cutite,NA,NA,O,50.4,NA,NA,FALSE,NA,3.2,7.8,6.2,5.1,20140226,51,FALSE,20180125,9584849.902,780495.535
CAU_A01,T09_P3,35,052a,ingarana,Inga sp.,Fabaceae,O,18.4,NA,NA,FALSE,NA,1.7,4,2.7,0.9,20140226,18.7,FALSE,20180125,9584838.379,780495.2173
CAU_A01,T09_P3,35,102a,murta,Strychnos subcordata,Loganiaceae,O,14.1,NA,NA,FALSE,NA,2.3,3.3,2.4,2.3,20140226,14.6,FALSE,20180125,9584830.322,780497.5351
CAU_A01,T09_P3,35,106a,breu branco,Protium paniculatum,Burseraceae,O,12,NA,NA,FALSE,NA,1.4,1.8,1.2,1.2,20140226,15.3,FALSE,20180125,9584850.881,780495.9951
CAU_A01,T09_P3,35,109a,barrote,Tetragastris altissima,Burseraceae,O,51.2,NA,NA,FALSE,NA,4.4,4.7,3.3,4.2,20140226,52,FALSE,20180125,9584866.477,780502.058
CAU_A01,T09_P3,35,125a,breu branco,Protium paniculatum,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,20180125,9584850.53,780495.7048
CAU_A01,T09_P3,35,126a,breu barrote,Tetragastris panamensis,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,20180125,9584855.361,780491.5023
CAU_A01,T09_P3,35,127a,andirobarana,Guarea guidonia,Meliaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,FALSE,20180125,9584856.237,780488.4637
CAU_A01,T09_P3,35,128a,macucu branco,Licania sp.,Chrysobalanaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,FALSE,20180125,9584865.271,780489.0922
CAU_A01,T09_P3,35,129a,taquari,Mabea angularis,Euphorbiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,FALSE,20180125,9584853.909,780480.5529
CAU_A01,T09_P3,35,130a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584851.746,780476.6386
CAU_A01,T09_P3,35,131a,freijo branco,Cordia scabrifolia,Boraginaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584862.696,780475.1865
CAU_A01,T09_P3,35,132a,abiurana casca fina,Pouteria retinervis,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584862.572,780472.189
CAU_A01,T09_P3,35,133a,inga branco,Inga thibaudiana,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584866.651,780474.0226
CAU_A01,T09_P3,35,134a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584856.413,780468.4395
CAU_A01,T09_P3,35,135a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584854.814,780468.5054
CAU_A01,T09_P3,35,136a,liana,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584853.497,780470.5614
CAU_A01,T09_P3,35,137a,macucu branco,Licania sp.,Chrysobalanaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584848.296,780465.7715
CAU_A01,T09_P3,35,138a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584847.214,780463.8144
CAU_A01,T09_P3,35,139a,abiurana branca ,Pouteria guianensis,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584856.124,780461.4455
CAU_A01,T09_P3,35,140a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584851.005,780458.6539
CAU_A01,T09_P3,35,141a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584851.005,780458.6539
CAU_A01,T09_P3,35,142a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584817.992,780459.0136
CAU_A01,T09_P3,35,143a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584847.008,780458.8186
CAU_A01,T09_P3,35,192a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,FALSE,NA,2.9,3.8,5,4.1,20140226,58.4,FALSE,20180125,9584855.903,780501.493
CAU_A01,T09_P3,35,194a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,FALSE,NA,3.3,5.5,2,3.6,20140226,53,FALSE,20180125,9584834.301,780489.3722
CAU_A01,T09_P3,35,196a,breu barrote,Tetragastris panamensis,Burseraceae,O,NA,NA,NA,FALSE,NA,2.1,2.2,3.8,2.6,20140226,38.7,FALSE,20180125,9584823.784,780501.8159
CAU_A01,T09_P4,36,051a,capueiro,Rinorea guianensis,Violaceae,O,23.5,S,2,FALSE,NA,1.6,1.8,2.1,1.9,20140226,23.6,FALSE,20180125,9584711.618,780507.4352
CAU_A01,T09_P4,36,052a,capueiro,Rinorea guianensis,Violaceae,O,26.2,S,2,FALSE,NA,1.3,1.9,1.8,1.1,20140226,26.2,FALSE,20180125,9584707.609,780507.3001
CAU_A01,T09_P4,36,053a,jatereu,Lecythis idatimon,Lecythidaceae,O,13.6,S,2,FALSE,NA,0.8,1.2,2.5,1.9,20140226,13.8,FALSE,20180125,9584705.615,780507.4824
CAU_A01,T09_P4,36,054a,liana,NA,NA,L,10.5,NA,NA,FALSE,NA,NA,NA,NA,NA,20140226,10.6,FALSE,20180125,9584704.216,780507.5401
CAU_A01,T09_P4,36,055a,capueiro,Rinorea guianensis,Violaceae,O,15.5,S,2,FALSE,NA,0.8,1.2,2.5,1.9,20140226,15.8,FALSE,20180125,9584695.603,780507.3946
CAU_A01,T09_P4,36,056a,matamata preto,Eschweilera ovata,Lecythidaceae,O,31.6,S,2,FALSE,NA,0.8,6.4,4.2,1.3,20140226,31,FALSE,20180125,9584692.795,780512.1143
CAU_A01,T09_P4,36,057a,capueiro,Rinorea guianensis,Violaceae,O,10.2,S,2,FALSE,NA,1.2,1.9,1.3,1.1,20140226,10.3,FALSE,20180125,9584690.735,780510.6979
CAU_A01,T09_P4,36,058a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,28.7,C,2,FALSE,NA,2.3,5.2,8.7,3.1,20140226,29.3,FALSE,20180125,9584681.084,780512.0965
CAU_A01,T09_P4,36,059a,breu manga,Tetragastris altissima,Burseraceae,O,26.8,C,2,FALSE,NA,5.1,2.1,1.7,3.4,20140226,27.4,FALSE,20180125,9584680.012,780507.9371
CAU_A01,T09_P4,36,060a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,28.9,S,2,FALSE,NA,3.1,4.1,2.1,4.1,20140226,29.1,FALSE,20180125,9584675.21,780512.839
CAU_A01,T09_P4,36,061a,fava bolota,Parkia pendula,Fabaceae,O,100.8,C,2,FALSE,NA,17.8,15.8,18,11.1,20140226,106.4,FALSE,20180125,9584669.994,780493.1371
CAU_A01,T09_P4,36,062a,muiracatiara,Astronium gracile,Anacardiaceae,O,48.8,E,1,FALSE,NA,3.8,2.3,3.2,3.3,20140226,51.4,FALSE,20180125,9584669.953,780492.1379
CAU_A01,T09_P4,36,063a,breu barrote,Tetragastris panamensis,Burseraceae,O,35.8,C,2,FALSE,NA,3.2,2.6,2.4,5.2,20140226,NA,TRUE,20180125,9584670.746,780487.101
CAU_A01,T09_P4,36,064a,morta,NA,NA,O,44.4,NA,NA,TRUE,1,NA,NA,NA,NA,20140226,NA,TRUE,20180125,9584683.735,780486.5657
CAU_A01,T09_P4,36,065a,caramuxi,Pouteria hispida,Sapotaceae,O,46.4,C,2,FALSE,NA,3.9,4.1,4.2,4.2,20140226,46.9,TRUE,20180125,9584685.569,780482.4867
CAU_A01,T09_P4,36,066a,goiabao,Pradosia praealta,Sapotaceae,O,45.1,C,2,FALSE,NA,4.6,3.1,3.6,4.2,20140226,45.4,FALSE,20180125,9584687.485,780480.406
CAU_A01,T09_P4,36,067a,muiracatiara,Astronium gracile,Anacardiaceae,O,43.8,C,1,FALSE,NA,2.6,2.4,3.4,2.9,20140226,45.4,FALSE,20180125,9584685.445,780479.4892
CAU_A01,T09_P4,36,068a,morta,NA,NA,O,43.2,NA,NA,TRUE,3,NA,NA,NA,NA,20140226,NA,TRUE,20180125,9584668.083,780466.1929
CAU_A01,T09_P4,36,069a,louro preto,Nectandra cuspidata,Lauraceae,O,47.2,C,2,FALSE,NA,7.1,9.5,6.1,5.3,20140226,47.2,FALSE,20180125,9584668.8,780464.1617
CAU_A01,T09_P4,36,070a,breu barrote,Tetragastris panamensis,Burseraceae,O,51.7,C,2,FALSE,NA,4.6,4.2,42,3.8,20140226,51.7,FALSE,20180125,9584686.785,780463.4205
CAU_A01,T09_P4,36,071a,breu barrote,Tetragastris panamensis,Burseraceae,O,52.4,C,2,FALSE,NA,7.3,5.2,4.4,4.1,20140226,53.1,FALSE,20180125,9584693.109,780471.1666
CAU_A01,T09_P4,36,071b,macaranduba,Manilkara huberi,Sapotaceae,O,20.2,NA,NA,FALSE,NA,1.2,2.5,1,1.8,20140226,23.3,FALSE,20180125,9584719.2,780501.022
CAU_A01,T09_P4,36,072a,coco pau,Couepia robusta,Chrysobalanaceae,O,70,C,1,FALSE,NA,16.2,18.7,10.2,11.4,20140226,71,FALSE,20180125,9584699.763,780486.9059
CAU_A01,T09_P4,36,072b,capueiro,Rinorea guianensis,Violaceae,O,13.5,NA,NA,FALSE,NA,2.1,1.7,1.3,2.9,20140226,12.6,FALSE,20180125,9584717.727,780500.1899
CAU_A01,T09_P4,36,073a,coco-pau,Couepia robusta,Chrysobalanaceae,O,65.2,NA,NA,FALSE,NA,3.4,6,5.2,5.5,20140226,66.4,FALSE,20180125,9584704.032,780493.7404
CAU_A01,T09_P4,36,074a,capueiro,Rinorea guianensis,Violaceae,O,21.1,NA,NA,FALSE,NA,2.1,4.2,2.1,4.6,20140226,22,FALSE,20180125,9584691.435,780502.2664
CAU_A01,T09_P4,36,076a,jatereu,Lecythis idatimon,Lecythidaceae,O,20.2,NA,NA,FALSE,NA,1.2,1,2,1.7,20140226,20.4,FALSE,20180125,9584680.861,780501.7094
CAU_A01,T09_P4,36,079a,abiurana,Pouteria gongrijpii,Sapotaceae,O,38.5,NA,NA,FALSE,NA,2.1,1.8,9.6,0.7,20140226,38.5,FALSE,20180125,9584686.688,780503.4629
CAU_A01,T09_P4,36,080a,capueiro,Rinorea guianensis,Violaceae,O,15.3,NA,NA,FALSE,NA,1.8,2.8,2.8,4.1,20140226,16.5,FALSE,20180125,9584700.078,780502.5107
CAU_A01,T09_P4,36,144a,itauba,Mezilaurus itauba,Lauraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584712.617,780507.394
CAU_A01,T09_P4,36,145a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584712.411,780502.3982
CAU_A01,T09_P4,36,146a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584702.626,780507.8058
CAU_A01,T09_P4,36,147a,matamata preto,Eschweilera ovata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584704.377,780501.7285
CAU_A01,T09_P4,36,148a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584704.212,780497.7319
CAU_A01,T09_P4,36,149a,breu branco,Protium paniculatum,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584700.092,780494.8991
CAU_A01,T09_P4,36,150a,guajara bolacha,Pouteria oppositifolia,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584704.759,780486.7
CAU_A01,T09_P4,36,151a,breu barrote,Tetragastris panamensis,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584702.678,780484.7841
CAU_A01,T09_P4,36,152a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584705.593,780482.6622
CAU_A01,T09_P4,36,153a,matamata,Eschweilera parviflora,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584704.553,780481.7043
CAU_A01,T09_P4,36,154a,breu barrote,Tetragastris panamensis,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584702.307,780475.7917
CAU_A01,T09_P4,36,155a,matamata preto,Eschweilera ovata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584711.094,780470.4253
CAU_A01,T09_P4,36,156a,matamata preto,Eschweilera ovata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584705.748,780462.1384
CAU_A01,T09_P4,36,157a,abacaba ,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180125,9584702.019,780468.7976
CAU_A01,T09_P4,36,201a,pintadinho,Poeppigia procera,Fabaceae,O,NA,NA,NA,FALSE,NA,3.8,8.8,4.2,5.7,20140226,55.3,FALSE,20180125,9584713.17,780494.3646
CAU_A01,T09_P4,36,202a,seringarana,Micrandra minor,Euphorbiaceae,O,NA,NA,NA,FALSE,NA,4.2,6.8,4.7,3.1,20140226,47.6,FALSE,20180125,9584705.566,780507.6891
CAU_A01,T09_P4,36,203a,abiurana,Pouteria gongrijpii,Sapotaceae,O,NA,NA,NA,FALSE,NA,3,3.1,2,5.2,20140226,44,FALSE,20180125,9584705.052,780495.1997
CAU_A01,T10_P1,37,001a,liana,NA,NA,L,25.4,NA,NA,FALSE,NA,NA,NA,NA,NA,20140325,NA,TRUE,20180302,9583580.79,778620.5996
CAU_A01,T10_P1,37,002a,liana,NA,NA,L,18.5,NA,NA,FALSE,NA,NA,NA,NA,NA,20140325,NA,TRUE,20180302,9583580.787,778620.6995
CAU_A01,T10_P1,37,003a,jatereu,Lecythis idatimon,Lecythidaceae,O,13.9,S,2,FALSE,NA,1.5,1.3,1.7,1.4,20140325,14.1,FALSE,20180302,9583583.189,778620.664
CAU_A01,T10_P1,37,003b,louro preto,Nectandra cuspidata,Lauraceae,O,49.1,NA,NA,FALSE,NA,8,5.5,6.6,5.5,20140324,52.9,FALSE,20180302,9583627.616,778633.6572
CAU_A01,T10_P1,37,004a,breu vermelho,Protium hebetatum,Burseraceae,O,29.2,S,2,FALSE,NA,2.3,1.4,2.1,1.3,20140325,30,FALSE,20180302,9583583.397,778620.3695
CAU_A01,T10_P1,37,004b,jatereu,Lecythis idatimon,Lecythidaceae,O,11.4,NA,NA,FALSE,NA,2.4,1.5,2,2,20140324,11.4,FALSE,20180302,9583628.631,778631.6758
CAU_A01,T10_P1,37,005a,jatereu,Lecythis idatimon,Lecythidaceae,O,11.2,S,2,FALSE,NA,2.2,1.5,3.2,2.8,20140325,11.2,FALSE,20180302,9583584.205,778620.0911
CAU_A01,T10_P1,37,006a,capueiro,Rinorea guianensis,Violaceae,O,18.4,S,2,FALSE,NA,2.3,2.4,3.6,2.2,20140325,18.7,FALSE,20180302,9583585.396,778620.4232
CAU_A01,T10_P1,37,007a,capueiro,Rinorea guianensis,Violaceae,O,15.5,S,2,FALSE,NA,2,1.2,3.1,1.4,20140325,15.7,FALSE,20180302,9583589.906,778623.8456
CAU_A01,T10_P1,37,008a,ni,NI,NI,O,14.7,S,2,FALSE,NA,2.2,1.3,1.5,2.2,20140325,14.9,FALSE,20180302,9583590.41,778619.9577
CAU_A01,T10_P1,37,009a,pintadinho,Poeppigia sp.,Fabaceae,O,35.5,S,2,FALSE,NA,6.1,2.7,6.6,3.1,20140325,37,FALSE,20180302,9583591.41,778619.9846
CAU_A01,T10_P1,37,010a,liana,NA,NA,L,11.5,NA,NA,FALSE,NA,NA,NA,NA,NA,20140325,NA,TRUE,20180302,9583594.417,778619.7652
CAU_A01,T10_P1,37,011a,caramuxi,Pouteria hispida,Sapotaceae,O,13.2,S,1,FALSE,NA,1,0.9,1.2,0.6,20140325,13.5,FALSE,20180302,9583604.287,778624.7321
CAU_A01,T10_P1,37,012a,ata preta,Annona sp.,Annonaceae,O,10.2,S,1,FALSE,NA,2.1,1.2,1.7,1.1,20140325,10.4,TRUE,20180302,9583606.011,778623.8781
CAU_A01,T10_P1,37,013a,jatereu,Lecythis idatimon,Lecythidaceae,O,21.9,S,1,FALSE,NA,1.6,2.6,1.6,2.8,20140325,23.5,FALSE,20180302,9583611.549,778622.5263
CAU_A01,T10_P1,37,014a,capueiro,Rinorea guianensis,Violaceae,O,10.2,S,2,FALSE,NA,0.9,1.1,1.6,2.4,20140325,11.2,FALSE,20180302,9583616.202,778624.352
CAU_A01,T10_P1,37,015a,jatereu,Lecythis idatimon,Lecythidaceae,O,13,S,2,FALSE,NA,2.2,2,1.7,2.3,20140325,13.6,FALSE,20180302,9583617.804,778624.295
CAU_A01,T10_P1,37,016a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,O,46.7,S,2,FALSE,NA,5.6,1.8,1.8,2.1,20140325,46.7,FALSE,20180302,9583623.399,778620.844
CAU_A01,T10_P1,37,017a,inga vermelho,Inga alba,Fabaceae,O,38.5,S,2,FALSE,NA,7.5,1.7,3.2,2.5,20140325,40.7,FALSE,20180302,9583613.792,778643.2941
CAU_A01,T10_P1,37,018a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,37,E,2,FALSE,NA,8.4,5,5.2,5,20140325,45,FALSE,20180302,9583625.734,778645.6156
CAU_A01,T10_P1,37,019a,seringarana,Hevea sp.,Euphorbiaceae,O,67.9,C,2,FALSE,NA,3.8,5.1,5.2,4.5,20140325,NA,TRUE,20180302,9583622.628,778649.5336
CAU_A01,T10_P1,37,020a,maparajuba,Manilkara amazonica,Sapotaceae,O,38.7,E,1,FALSE,NA,2.3,1.8,2.2,1.8,20140325,39.4,FALSE,20180302,9583608.311,778661.1533
CAU_A01,T10_P1,37,021a,massaranduba,Manilkara huberi,Sapotaceae,O,106.4,C,2,FALSE,NA,5,11.2,7.2,10.6,20140325,107,TRUE,20180302,9583606.311,778661.0996
CAU_A01,T10_P1,37,022a,louro chumbo,Aiouea sp.,NI,O,54,C,2,FALSE,NA,4,4.5,3.8,6.7,20140325,54.5,FALSE,20180302,9583597.771,778643.864
CAU_A01,T10_P1,37,023a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,O,42.8,C,2,FALSE,NA,4.7,4.8,2.7,3.6,20140325,44.1,FALSE,20180302,9583595.745,778644.8099
CAU_A01,T10_P1,37,024a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,40,C,2,FALSE,NA,3.2,4.7,3,3.7,20140325,41,FALSE,20180302,9583592.692,778646.7287
CAU_A01,T10_P1,37,025a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,49.7,C,2,FALSE,NA,3.8,5.8,3.4,3.7,20140325,53.5,FALSE,20180302,9583586.748,778644.5682
CAU_A01,T10_P1,37,026a,louro,Ocotea sp.,Lauraceae,O,41,C,2,FALSE,NA,7.2,2.2,9,4.5,20140325,42.7,FALSE,20180302,9583581.047,778659.4205
CAU_A01,T10_P1,37,096a,abiurana branca ,Pouteria guianensis,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,FALSE,20180302,9583586.339,778622.5493
CAU_A01,T10_P1,37,097a,axixa,Sterculia pruriens,Malvaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,FALSE,20180302,9583595.363,778621.7914
CAU_A01,T10_P1,37,098a,iperana ,Eperua bijuga,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3,FALSE,20180302,9583596.147,778629.8154
CAU_A01,T10_P1,37,099a,inga de rosca,Abarema mataybifolia,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,FALSE,20180302,9583594.148,778629.7616
CAU_A01,T10_P1,37,100a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,FALSE,20180302,9583591.122,778630.6807
CAU_A01,T10_P1,37,101a,breu vermelho,Protium hebetatum,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,FALSE,20180302,9583586.205,778627.5475
CAU_A01,T10_P1,37,102a,andirobarana,Guarea guidonia,Meliaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,20180302,9583586.178,778628.5472
CAU_A01,T10_P1,37,103a,joao mole,Neea oppositifolia,Nyctaginaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,FALSE,20180302,9583585.178,778628.5203
CAU_A01,T10_P1,37,104a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,FALSE,20180302,9583585.071,778632.5189
CAU_A01,T10_P1,37,105a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2,FALSE,20180302,9583597.093,778631.8415
CAU_A01,T10_P1,37,106a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,FALSE,20180302,9583596.932,778637.8393
CAU_A01,T10_P1,37,107a,matamata preto,Eschweilera ovata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,FALSE,20180302,9583593.772,778643.7566
CAU_A01,T10_P1,37,108a,araracanga,Aspidosperma spruceanum,Apocynaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,FALSE,20180302,9583586.721,778645.5679
CAU_A01,T10_P1,37,109a,iperana ,Eperua bijuga,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,FALSE,20180302,9583590.72,778645.6753
CAU_A01,T10_P1,37,110a,matamata preto,Eschweilera ovata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,FALSE,20180302,9583583.615,778649.4859
CAU_A01,T10_P1,37,111a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,20180302,9583590.586,778650.6735
CAU_A01,T10_P1,37,112a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,FALSE,20180302,9583596.691,778646.8361
CAU_A01,T10_P1,37,113a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4,FALSE,20180302,9583583.212,778664.4805
CAU_A01,T10_P1,37,114a,abiurana branca ,Pouteria guianensis,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,FALSE,20180302,9583583.199,778664.9803
CAU_A01,T10_P1,37,115a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,FALSE,20180302,9583583.132,778667.4794
CAU_A01,T10_P1,37,116a,matamata preto,Eschweilera ovata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,FALSE,20180302,9583590.371,778658.6706
CAU_A01,T10_P1,37,117a,liana ,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,FALSE,20180302,9583590.344,778659.6703
CAU_A01,T10_P1,37,118a,mulungu,Micropholis venulosa,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,FALSE,20180302,9583591.301,778661.2966
CAU_A01,T10_P1,37,119a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,20180302,9583590.629,778667.6808
CAU_A01,T10_P1,37,120a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,FALSE,20180302,9583591.629,778667.7077
CAU_A01,T10_P1,37,121a,liana,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,FALSE,20180302,9583593.101,778668.7476
CAU_A01,T10_P1,37,136a,goiabao,Pradosia cochlearia,Sapotaceae,O,61,NA,NA,FALSE,NA,6.7,5.8,5.6,5,20140324,62,FALSE,20180302,9583625.909,778625.6085
