area,transect,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,canopy,Light,Dead,D_class,Hcom,Htot,RN,RS,RE,RW,Date,UTM_Easting,UTM_Northing
TAN_A01,T01,1,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,45.1,0.159750772,1.705094695,O,C,1,A,NA,13.16929739,17.70902653,10.7,2,4.7,2.8,20121121,349210.6593,8553226.434
TAN_A01,T01,2,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,15.7,0.019359279,0.106523568,O,S,2,A,NA,9.294750609,13.06216788,2.2,1.5,2.7,2.8,20121121,349177.3807,8553288.462
TAN_A01,T01,3,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,11.1,0.009676891,0.033851968,O,S,2,A,NA,6.18313088,8.3043725,1.3,1,2,1.1,20121121,349176.3095,8553292.084
TAN_A01,T01,4,MOROTOTO,Schefflera morototoni,Araliaceae,0.452896923,45.1,0.159750772,1.254192836,O,E,1,A,NA,20.58702155,26.7481703,4.7,3.8,4.2,4,20121121,349170.2537,8553312.652
TAN_A01,T01,5,LOURO,Ocotea sp.,Lauraceae,0.500567938,29,0.066051986,0.493746261,O,C,2,A,NA,16.93192828,23.04236293,2.2,4.9,5.8,5.8,20121121,349155.5,8553332.432
TAN_A01,T01,6,MORTA,NA,NA,0.6,37.8,0.112220831,0.655164804,O,NA,NA,A,1,NA,22.12689033,NA,NA,NA,NA,20121121,349146.4137,8553356.936
TAN_A01,T01,7,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,42.1,0.139204756,0.924741747,O,C,1,A,NA,15.55079963,20.14908875,7,2.6,4.4,3.2,20121121,349137.8454,8553372.764
TAN_A01,T01,8,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,16.4,0.021124069,0.119716906,O,S,2,A,NA,8.074807976,10.64942034,4.1,5.4,3.2,3.6,20121121,349108.1798,8553422.113
TAN_A01,T01,9,ENVIRA PRETA,Bocageopsis pleiosperma,Annonaceae,0.640270745,12.9,0.013069811,0.065807728,O,S,2,A,NA,8.327560271,12.13433661,2.3,1,1.2,1.4,20121121,349104.2802,8553430.708
TAN_A01,T01,10,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,17,0.022698007,0.114158252,O,S,2,A,NA,4.825807958,11.93928525,2.8,3.3,3.4,2.7,20121121,349102.5537,8553433.867
TAN_A01,T01,11,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,17,0.022698007,0.174780006,O,S,2,A,NA,10.45765659,15.63372731,1,2.6,1.2,4.3,20121121,349102.206,8553433.669
TAN_A01,T01,12,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,17,0.022698007,0.295272773,O,S,2,A,NA,10.54989305,21.58364695,8.8,2.5,5.7,8.2,20121121,349099.3585,8553439.296
TAN_A01,T01,13,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,0.763327689,45.5,0.162597055,1.980849585,O,E,1,A,NA,17.61119843,24.62634204,2.8,3.5,3.6,2.7,20121121,349086.8447,8553473.242
TAN_A01,T01,14,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,15.4,0.018626503,0.096206646,O,S,2,A,NA,3.976866122,12.26118635,3.8,2.3,2.2,2.4,20121121,349081.7158,8553470.326
TAN_A01,T01,15,MORTA,NA,NA,0.58,39.2,0.120687423,0.662243526,O,NA,NA,D,3,NA,21.38002764,NA,NA,NA,NA,20121121,349082.9182,8553482.512
TAN_A01,T01,16,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,12.1,0.011499015,0.09765394,O,S,2,A,NA,11.53754381,17.24200065,2,2.3,4.2,0.8,20121121,349074.7619,8553483.05
TAN_A01,T01,17,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,15.6,0.01911345,0.079045397,O,S,1,A,NA,8.113874764,12.54372496,1.7,0.4,0.6,3,20121121,349070.8323,8553491.282
TAN_A01,T01,18,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,23.1,0.041909631,0.205007459,O,E,1,A,NA,15.82535691,21.34727884,1,1.8,0.4,3.2,20121121,349067.9183,8553495.581
TAN_A01,T01,19,MORTA,NA,NA,0.6,11.3,0.010028749,0.034521102,O,NA,NA,D,1,NA,11.59931553,NA,NA,NA,NA,20121121,349066.3,8553499.141
TAN_A01,T01,20,MURTA,Strychnos subcordata,Loganiaceae,0.54,10.3,0.008332289,0.032054911,O,S,2,A,NA,7.700978615,10.99280664,4,1,1,3,20121121,349063.2798,8553506.495
TAN_A01,T01,21,GUAJARA BRANCO,Pouteria sp.,Sapotaceae,0.781766198,37,0.107521009,0.895112327,O,S,2,A,NA,9.42309444,16.43158353,5.5,3.5,5.6,4.7,20121121,349060.6307,8553510.742
TAN_A01,T01,22,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,28.2,0.062458004,0.437207288,O,C,1,A,NA,13.89855258,21.23187327,4.1,2.2,3.8,4.4,20121121,349055.4258,8553521.228
TAN_A01,T01,23,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,13.5,0.014313882,0.06274968,O,S,2,A,NA,6.458692125,10.40669532,2.8,1.6,1.8,1.7,20121121,349043.9616,8553541.846
TAN_A01,T01,24,MORTA,NA,NA,0.6,18.6,0.027171635,0.093307618,O,NA,NA,D,1,NA,11.56552078,NA,NA,NA,NA,20121121,349041.0558,8553547.893
TAN_A01,T01,25,BREU,Protium heptaphyllum,Burseraceae,0.62,22.5,0.039760782,0.222004571,O,S,2,A,NA,10.7246894,13.89592328,0.7,0.8,0.5,1.2,20121121,349040.9639,8553548.071
TAN_A01,T01,26,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,13.1,0.013478218,0.0395968,O,S,2,A,NA,7.848411491,9.919157986,2.7,1.5,2.7,1.1,20121121,349035.4505,8553558.501
TAN_A01,T01,27,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,41.8,0.137227909,0.901052899,O,E,1,A,NA,9.939093714,18.09222229,4.3,1.3,3.2,3.6,20121121,349039.7904,8553564.902
TAN_A01,T01,28,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,23.6,0.043743536,0.310426183,O,E,1,A,NA,15.04274769,18.26298341,2.6,2.1,2.5,3,20121121,349004.0952,8553618.837
TAN_A01,T01,29,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,38,0.113411495,0.942726994,O,C,1,A,NA,15.84338497,21.39223375,7.5,3.9,3.8,4.2,20121121,349003.7393,8553632.351
TAN_A01,T01,30,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,30.8,0.074506011,0.575229336,O,C,1,A,NA,16.62561248,19.86904438,3.6,2,1.4,5.8,20121121,348995.0738,8553636.694
TAN_A01,T01,31,MORTA,NA,NA,0.6,22.8,0.040828138,0.219348968,O,NA,NA,D,1,NA,19.98881564,NA,NA,NA,NA,20121121,348986.9496,8553653.905
TAN_A01,T01,32,BREU,Protium heptaphyllum,Burseraceae,0.62,10.3,0.008332289,0.046328234,O,S,2,A,NA,9.979632063,13.8376336,2.1,1.4,0.5,2.7,20121121,348981.859,8553663.084
TAN_A01,T01,33,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,36.7,0.105784493,0.790552091,O,S,2,A,NA,9.979632063,13.8376336,1.5,2.6,2,1.7,20121121,348977.4256,8553670.342
TAN_A01,T01,34,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,23.5,0.043373614,0.240504203,O,C,1,A,NA,12.26646143,18.72165562,4,2.1,2.2,2.9,20121121,348981.6962,8553660.138
TAN_A01,T01,35,TANIBUCA,Terminalia amazonia,Combretaceae,0.68038,76.9,0.464453843,6.231268055,O,C,1,A,NA,12.90504166,30.42667062,9.6,8.5,9.3,8.6,20121121,348983.9546,8553648.82
TAN_A01,T01,36,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,13.2,0.013684778,0.090318916,O,S,2,A,NA,8.899229307,13.39983592,2.5,2.6,4.5,0.6,20121121,348992.4707,8553640.852
TAN_A01,T01,37,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,46.7,0.1712867,2.171935179,O,C,1,A,NA,11.07459647,21.03838351,8.4,6.9,6.2,5.5,20121121,348993.7898,8553621.13
TAN_A01,T01,38,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,37,0.107521009,0.687361671,O,E,1,A,NA,12.32427275,16.45202077,2.4,5.7,2.1,3.6,20121121,348997.098,8553610.394
TAN_A01,T01,39,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,0.763327689,45.4,0.161883128,1.473747298,O,E,1,A,NA,9.223232886,18.40274117,4.1,5,7.4,3.3,20121121,348998.2935,8553608.085
TAN_A01,T01,40,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,35.5,0.098979804,0.70148477,O,E,1,A,NA,14.74008797,23.77310598,3.2,3.4,2.5,3.8,20121121,349012.3292,8553600.544
TAN_A01,T01,41,MORTA,NA,NA,0.6,14.9,0.017436625,0.021746728,O,NA,NA,D,1,NA,3.352949627,NA,NA,NA,NA,20121121,349008.5612,8553612.169
TAN_A01,T01,42,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,35.5,0.098979804,1.012671141,O,S,2,A,NA,13.16381087,18.94415295,2.4,1.7,1.8,2.4,20121121,349016.6018,8553585.771
TAN_A01,T01,43,MORTA,NA,NA,0.6,147.1,1.699476747,1.532271278,O,NA,NA,D,1,NA,2.255091124,NA,NA,NA,NA,20121121,348999.4746,8553628.847
TAN_A01,T01,44,MORTA,NA,NA,0.6,21.8,0.037325262,0.057451597,O,NA,NA,D,1,NA,4.336341843,NA,NA,NA,NA,20121121,349044.5808,8553541.846
TAN_A01,T01,45,MORTA,NA,NA,0.6,11.7,0.010751315,0.016377893,O,NA,NA,D,1,NA,4.281725746,NA,NA,NA,NA,20121121,349042.3478,8553545.18
TAN_A01,T01,46,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,11.7,0.010751315,0.092121016,O,S,2,A,NA,11.96575041,15.73946352,2.5,1.2,1,3,20121121,349032.7139,8553562.699
TAN_A01,T01,47,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,10.5,0.008659015,0.0631665,O,S,2,A,NA,10.02308196,14.81074279,1.4,1.2,1.3,1.6,20121121,349034.3233,8553559.59
TAN_A01,T01,48,MORTA,NA,NA,0.6,17.7,0.024605739,0.022457822,O,NA,NA,D,1,NA,2.289056397,NA,NA,NA,NA,20121121,349030.296,8553568.672
TAN_A01,T01,49,MORTA,NA,NA,0.6,14.3,0.016060607,0.012738485,O,NA,NA,D,1,NA,1.928032905,NA,NA,NA,NA,20121121,349028.8156,8553571.966
TAN_A01,T01,50,MURTA,Strychnos subcordata,Loganiaceae,0.54,17,0.022698007,0.08734392,O,S,2,A,NA,8.274794987,10.99571048,2.4,3.4,2.6,1.7,20121121,349038.4662,8553551.372
TAN_A01,T01,51,MORTA,NA,NA,0.7,36.5,0.10463467,0.408170712,O,NA,NA,D,2,NA,11.19454379,NA,NA,NA,NA,20121121,349071.3776,8553499.552
TAN_A01,T01,52,SUCUUBA,Himatanthus sucuuba,Euphorbiaceae,0.462,52.7,0.218127847,1.643220047,O,E,1,A,NA,17.10251935,25.16023749,6.2,3,3.3,7.6,20121121,349036.9925,8553534.218
TAN_A01,T01,53,MORTA,NA,NA,0.6,14.9,0.017436625,0.07239093,O,NA,NA,D,1,NA,14.58557759,NA,NA,NA,NA,20121121,349057.3021,8553518.04
TAN_A01,T01,54,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,11.5,0.010386891,0.048526896,O,S,2,A,NA,6.147088558,15.77408363,1.4,1,0,3.5,20121121,349067.7433,8553495.484
TAN_A01,T01,55,MORTA,NA,NA,0.6,17.9,0.025164943,0.121413904,O,NA,NA,D,1,NA,17.52638191,NA,NA,NA,NA,20121121,349089.575,8553457.197
TAN_A01,T01,56,AMARELAO,NI,NI,0.64,60.5,0.287475363,2.930660944,O,E,1,A,NA,12.62969134,24.57859599,5.2,7.8,7.8,8.6,20121121,349062.2532,8553485.714
TAN_A01,T01,57,GUAJARA BRANCO,Pouteria sp.,Sapotaceae,0.781766198,47.7,0.178700859,1.730485336,O,E,1,A,NA,7.87461901,19.113336,5.7,2.8,7.7,8.3,20121121,349071.8272,8553481.956
TAN_A01,T01,58,MORTA,NA,NA,0.6,20.5,0.033006358,0.17731951,O,NA,NA,D,1,NA,19.98785337,NA,NA,NA,NA,20121121,349086.3348,8553463.751
TAN_A01,T01,59,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,14.5,0.016512996,0.059689587,O,S,1,A,NA,2.270542268,15.7746376,1,2.5,5.4,0,20121121,349075.9188,8553479.682
TAN_A01,T01,60,LOURO CUNAUARU,Endlicheria sp.,Lauraceae,0.496245282,44,0.152053084,1.137442289,O,E,1,A,NA,7.300581269,23.26000718,4.7,4.5,8,1.8,20121121,349080.6394,8553461.663
TAN_A01,T01,61,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,0.763327689,76.3,0.457234463,6.687961054,O,E,1,A,NA,20.02126296,29.56758549,6.2,6,6,7.4,20121121,349087.2129,8553457.349
TAN_A01,T01,62,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,11.9,0.011122023,0.057116815,O,S,2,A,NA,7.494804244,12.19098836,3.2,2.5,2.8,3.7,20121121,349108.5664,8553419.113
TAN_A01,T01,63,MORTA,NA,NA,0.6,40.4,0.128189547,0.841420619,O,NA,NA,D,1,NA,25.53436742,NA,NA,NA,NA,20121121,349103.3843,8553440.895
TAN_A01,T01,64,BREU,Protium heptaphyllum,Burseraceae,0.62,11,0.009503318,0.058523945,O,S,2,A,NA,9.965512096,15.32635041,1.2,1.1,0.5,1,20121121,349110.278,8553417.44
TAN_A01,T01,65,LOURO CUNAUARU,Endlicheria sp.,Lauraceae,0.496245282,13.9,0.015174678,0.016423753,O,S,2,A,NA,2.879856046,3.365337459,0.5,0.6,0.2,0.4,20121121,349122.1028,8553393.376
TAN_A01,T01,66,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,12.7,0.012667687,0.105602107,O,C,1,A,NA,12.26646143,16.92519842,0.7,1.3,0.4,1.5,20121121,349128.3891,8553381.998
TAN_A01,T01,67,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,31.3,0.076944673,0.566043377,O,C,2,A,NA,18.92339567,24.83809847,3.6,3.1,4.8,4.3,20121121,349136.9272,8553365.134
TAN_A01,T01,68,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,17.4,0.023778715,0.140254243,O,S,1,A,NA,14.14916797,19.78526625,2.5,1.9,1.2,2.2,20121121,349139.2641,8553359.921
TAN_A01,T01,69,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,18.8,0.027759113,0.194524561,O,S,2,A,NA,11.00994326,16.63518391,1.7,2.8,2.5,3.4,20121121,349121.2813,8553394.978
TAN_A01,T01,70,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,12.4,0.012076282,0.054675446,O,S,2,A,NA,8.398385694,10.74775668,0.7,3,0.8,2.2,20121121,349142.2489,8553356.074
TAN_A01,T01,71,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,18.5,0.026880252,0.201818061,O,S,2,A,NA,12.49836671,14.45739667,0.3,4,4.7,2,20121121,349142.8544,8553354.017
TAN_A01,T01,72,GUAJARA BRANCO,Pouteria sp.,Sapotaceae,0.781766198,22.7,0.040470782,0.390914723,O,S,2,A,NA,9.061847751,19.06494876,5,3.2,2.7,4.7,20121121,349148.73,8553343.439
TAN_A01,T01,73,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,16.1,0.020358306,0.16584196,O,S,3,A,NA,4.351703654,15.68614393,1,2.5,3.4,1.4,20121121,349149.0617,8553341.916
TAN_A01,T01,74,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,10.2,0.008171282,0.048374545,O,S,3,A,NA,7.255875905,14.05352959,1.3,2.7,2,2.8,20121121,349150.2818,8553340.414
TAN_A01,T01,75,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,20.2,0.032047387,0.192023455,O,S,2,A,NA,20.52763577,26.14859517,1,2.6,2,2.1,20121121,349154.4808,8553332.228
TAN_A01,T01,76,BREU CUNAUARU,Protium sp.,Burseraceae,0.571853958,37.9,0.112815378,1.021175624,O,C,1,A,NA,17.34902806,24.42413016,3,4.2,2.5,2.2,20121121,349154.5701,8553319.129
TAN_A01,T01,77,BREU,Protium heptaphyllum,Burseraceae,0.62,10.8,0.009160884,0.039795983,O,S,3,A,NA,8.27857767,10.81140792,3.4,2.7,3,3.1,20121121,349159.4346,8553320.818
TAN_A01,T01,78,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,25.7,0.051874763,0.338218348,O,S,2,A,NA,12.98332269,22.01345569,4,0.1,4.4,5.2,20121121,349167.9148,8553304.944
TAN_A01,T01,79,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,14.3,0.016060607,0.072913719,O,S,2,A,NA,8.794404635,13.77007528,2.2,1.7,2,1.6,20121121,349181.3426,8553278.11
TAN_A01,T01,80,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,0.46,31.7,0.078923876,0.497826607,O,C,2,A,NA,12.74004152,21.15845567,6,1.3,1.33,3,20121121,349183.013,8553276.168
TAN_A01,T01,81,MIRI,NI,NI,0.64,36.5,0.10463467,0.926458581,O,C,2,A,NA,13.23599736,21.34727884,2,3.2,1.1,2.6,20121121,349183.9929,8553272.724
TAN_A01,T02,1,MORTA,NA,NA,0.6,13.8,0.014957123,0.052254878,O,NA,NA,D,1,NA,11.81153479,NA,NA,NA,NA,20121113,348986.301,8553115.972
TAN_A01,T02,2,BREU,Protium heptaphyllum,Burseraceae,0.62,38.4,0.115811672,0.963113937,O,C,1,A,NA,13.68500278,20.69692123,2.5,2,2.4,1.6,20121113,348990.3988,8553120.378
TAN_A01,T02,3,MORTA,NA,NA,0.6,44,0.152053084,0.390668702,O,NA,NA,D,1,NA,8.11233166,NA,NA,NA,NA,20121113,348991.1968,8553125.757
TAN_A01,T02,4,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,13.2,0.013684778,0.075891729,O,E,1,A,NA,9.18406558,15.00914316,0.8,1,1,1.5,20121113,348976.7491,8553131.108
TAN_A01,T02,5,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,14.5,0.016512996,0.090050445,O,E,1,A,NA,9.727146294,14.03418657,5.2,1,3.1,2,20121113,348972.9256,8553139.226
TAN_A01,T02,6,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,10.4,0.008494867,0.068985934,O,E,1,A,NA,8.469699559,15.2599128,1.1,1.9,2,1.2,20121113,348966.1599,8553148.31
TAN_A01,T02,7,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,18.2,0.026015529,0.218554576,O,E,1,A,NA,9.799025975,15.78611669,1.3,2,1.2,2.7,20121113,348966.1075,8553148.395
TAN_A01,T02,8,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,19.7,0.030480517,0.157459635,O,C,1,A,NA,9.929992586,15.66880679,3.5,1.1,1.2,4.3,20121113,348966.0266,8553150.243
TAN_A01,T02,9,MORTA,NA,NA,0.58,69.5,0.379366948,0.547337225,O,NA,NA,D,3,NA,4.176052513,NA,NA,NA,NA,20121113,348965.1739,8553155.633
TAN_A01,T02,10,BREU,Protium heptaphyllum,Burseraceae,0.62,39.7,0.123785819,0.643855459,O,S,1,A,NA,4.20711463,12.94487606,2.6,2.2,10.4,1,20121113,348966.239,8553163.44
TAN_A01,T02,11,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,35.3,0.09786768,0.696465756,O,C,2,A,NA,12.91792686,18.31419117,3.2,3.4,4.3,4.2,20121113,348957.2058,8553168.578
TAN_A01,T02,12,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,28.5,0.063793966,0.480642142,O,S,2,A,NA,8.076624714,14.50793668,6.4,1.6,6.8,3.4,20121113,348950.5175,8553173.911
TAN_A01,T02,13,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,32,0.080424772,0.683622375,O,E,1,A,NA,14.33754715,21.8752839,3.5,3.2,4.5,4.7,20121113,348946.2189,8553180.894
TAN_A01,T02,14,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,33,0.08552986,0.560621014,O,E,1,A,NA,11.81683105,16.86859373,9.8,1.1,3.7,3.2,20121113,348942.4557,8553187.389
TAN_A01,T02,15,BREU,Protium heptaphyllum,Burseraceae,0.62,36.2,0.102921717,0.802138845,O,C,2,A,NA,9.812718692,19.39648056,4.2,5,4.8,3.7,20121113,348938.5536,8553204.6
TAN_A01,T02,16,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,45.5,0.162597055,1.775726986,O,C,2,A,NA,7.053103938,18.11976957,5.6,6.8,7.3,5.8,20121113,348930.8181,8553206.294
TAN_A01,T02,17,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,10.5,0.008659015,0.064425842,O,S,2,A,NA,9.529607787,15.10602251,1.8,1,1.8,1.4,20121113,348927.7776,8553211.233
TAN_A01,T02,18,MOROTOTO,Schefflera morototoni,Araliaceae,0.452896923,42.4,0.14119574,0.920534891,O,C,1,A,NA,11.7070579,22.21219044,4.2,3.6,3.5,8.2,20121113,348929.5437,8553223.051
TAN_A01,T02,19,MORTA,NA,NA,0.7,23.3,0.042638481,0.086705493,O,NA,NA,D,2,NA,5.048202749,NA,NA,NA,NA,20121113,348921.927,8553220.547
TAN_A01,T02,20,GUAJARA BRANCO,Pouteria sp.,Sapotaceae,0.781766198,37.5,0.110446617,0.973709462,O,C,1,A,NA,10.76665918,17.40091894,5.2,0.6,1.5,7.2,20121113,348912.1821,8553245.532
TAN_A01,T02,21,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,18.5,0.026880252,0.190654658,O,C,1,A,NA,13.66929985,21.5131052,1.4,2.3,2.2,2.3,20121113,348896.7645,8553261.423
TAN_A01,T02,22,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,40.4,0.128189547,1.346092652,O,C,1,A,NA,9.453716789,17.42254089,4.8,7,6.8,4.6,20121113,348897.2318,8553264.097
TAN_A01,T02,23,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,16.2,0.020611989,0.153685557,O,S,2,A,NA,6.079063785,14.35742486,2.3,2,3,2,20121113,348895.0234,8553263.87
TAN_A01,T02,24,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,10.3,0.008332289,0.061149782,O,S,2,A,NA,7.879046136,14.90009689,1.1,1,1.3,1.6,20121113,348892.1308,8553269.141
TAN_A01,T02,25,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,11.5,0.010386891,0.076436841,O,S,2,A,NA,9.373938588,14.94086263,1.6,0.8,0.7,0.8,20121113,348887.1825,8553277.37
TAN_A01,T02,26,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,43.2,0.146574147,1.66875977,O,E,1,A,NA,9.34491983,18.88972332,3.8,7.3,6,6.6,20121113,348888.116,8553286.895
TAN_A01,T02,27,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,31.2,0.076453799,0.839970341,O,C,2,A,NA,10.19350514,18.22863012,3.2,3.7,3,3.5,20121113,348873.351,8553300.798
TAN_A01,T02,28,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,24.3,0.046376976,0.2240478,O,C,2,A,NA,4.519075285,12.43270198,5,2.7,2.4,0.5,20121113,348873.1377,8553301.371
TAN_A01,T02,29,BREU,Protium heptaphyllum,Burseraceae,0.62,45.9,0.16546847,1.078359573,O,C,1,A,NA,7.737669602,16.21917483,4.3,1,2.2,3.5,20121113,348867.2255,8553321.333
TAN_A01,T02,30,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,14.5,0.016512996,0.110361168,O,S,2,A,NA,9.81333111,12.55852004,3,2.2,2.3,0,20121113,348863.0929,8553318.896
TAN_A01,T02,31,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,20.5,0.033006358,0.218171355,O,S,1,A,NA,8.191765068,12.23921234,0,2,2.3,0,20121113,348859.6617,8553324.883
TAN_A01,T02,32,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,38.5,0.116415643,0.766890566,O,E,1,A,NA,9.34491983,16.95310775,1.6,3.3,4,3.2,20121113,348858.4893,8553342.605
TAN_A01,T02,33,MORTA,NA,NA,0.6,26.7,0.05599025,0.286608139,O,NA,NA,D,1,NA,18.84147097,NA,NA,NA,NA,20121113,348847.9262,8553345.358
TAN_A01,T02,34,CAFEZINHO,Heisteria densifrons,Olacaceae,0.65,10.3,0.008332289,0.044055808,O,S,3,A,NA,4.330578879,12.55155629,2.4,1.3,2.5,2.4,20121113,348843.8826,8553354.021
TAN_A01,T02,35,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,10.1,0.008011847,0.052939872,O,S,2,A,NA,8.050697254,13.4155586,0.8,1.5,1.4,1.5,20121113,348837.8814,8553362.883
TAN_A01,T02,36,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,15.6,0.01911345,0.119868434,O,S,2,A,NA,10.98140357,12.73281007,1,1,0,1.6,20121113,348833.5639,8553370.092
TAN_A01,T02,37,MORTA,NA,NA,0.6,18.6,0.027171635,0.100471027,O,NA,NA,D,1,NA,12.66007471,NA,NA,NA,NA,20121113,348827.4031,8553380.74
TAN_A01,T02,38,MOROTOTO,Schefflera morototoni,Araliaceae,0.452896923,41.7,0.136572101,0.676047857,O,E,1,A,NA,11.36842399,16.86507117,8.3,0.8,2.7,4.7,20121113,348825.8887,8553388.822
TAN_A01,T02,39,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,15.6,0.01911345,0.073017902,O,S,2,A,NA,12.79448615,16.67158823,3,0.6,1.4,2,20121113,348814.8916,8553401.57
TAN_A01,T02,40,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,11.4,0.010207035,0.063409162,O,S,2,A,NA,10.76665918,12.6127834,1.8,1.2,1,3.5,20121113,348814.4346,8553402.345
TAN_A01,T02,41,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,17.9,0.025164943,0.110368659,O,S,2,A,NA,10.81101578,14.80802065,1.4,0.7,0.8,1,20121113,348808.2578,8553413.217
TAN_A01,T02,42,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,14.1,0.015614501,0.075552137,O,S,2,A,NA,10.11495103,14.67599869,1.2,2.3,1.6,2.5,20121113,348805.7187,8553417.524
TAN_A01,T02,43,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,10.5,0.008659015,0.025409263,O,S,2,A,NA,7.357885773,8.9004631,1,1,1.1,3.2,20121113,348805.7187,8553417.524
TAN_A01,T02,44,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,20.9,0.034306977,0.136827438,O,S,2,A,NA,8.975325592,10.98942109,0.6,0.6,0.4,0.5,20121113,348804.687,8553419.471
TAN_A01,T02,45,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,0.763327689,39,0.119459061,0.954090812,O,S,1,A,NA,11.4680016,16.144764,2.5,1.6,0.4,0.5,20121113,348800.751,8553431.464
TAN_A01,T02,46,GUARUBA,Vochysia maxima,Vochysiaceae,0.49,46.3,0.168365019,1.305854982,O,E,1,A,NA,15.57104687,24.42413016,4.2,4,3.6,3.5,20121113,348796.5033,8553435.323
