Area,plot,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,Dead,D_class,Hcom,Htot,RN,RS,RL,RO,Date,UTM Easting,UTM Northing
SFX_A01,P04,79,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,18.9,0.028055208,0.171440084,O,A,NA,6.31,10.56,4,0,2.3,2.9,20111022,289280.6817,9289881.4617
SFX_A01,P04,80,MAMORANA,Eriotheca globosa,Malvaceae,0.41,15.4,0.018626503,NA,O,A,NA,NA,NA,1.7,1.8,1.3,1.1,20111022,289287.6817,9289882.2617
SFX_A01,P04,81,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,11,0.009503318,NA,O,A,NA,NA,NA,0.9,0.6,0.8,0.6,20111022,289288.6817,9289883.2617
SFX_A01,P04,82,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,31.4,0.077437117,NA,O,A,NA,NA,NA,2.8,1,1.7,0.6,20111022,289284.6817,9289885.7617
SFX_A01,P04,83,MAPATIRANA,Pourouma minor,Urticaceae,0.44,18.2,0.026015529,NA,O,A,NA,NA,NA,5.4,1,2.7,3.1,20111022,289290.6817,9289888.2617
SFX_A01,P04,84,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,30,0.070685835,NA,O,A,NA,NA,NA,4.8,0,1.6,3.6,20111022,289289.6817,9289891.2617
SFX_A01,P04,85,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,13.3,0.013892908,NA,O,A,NA,NA,NA,1.6,1,1.2,1.3,20111022,289284.6817,9289894.7617
SFX_A01,P04,86,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.78,10,0.007853982,NA,O,A,NA,NA,NA,0.7,0.6,0.7,0.7,20111022,289282.6817,9289896.7617
SFX_A01,P04,87,INGA A,Inga sp.,Fabaceae,0.58,11,0.009503318,NA,O,A,NA,NA,NA,0.8,0.6,0.9,1,20111022,289282.6817,9289895.2617
SFX_A01,P04,88,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,11.5,0.010386891,NA,O,A,NA,NA,NA,2.4,1,2.2,0.9,20111022,289281.6817,9289898.2617
SFX_A01,P05,1,INAJA,Attalea maripa,Arecaceae,0.33,26.2,0.053912872,0.138262176,P,A,NA,NA,NA,2.9,2.8,2.6,2.6,20111024,289470.4439,9291442.8645
SFX_A01,P05,2,BURANGICA,Galipea trifoliata,NI,0.62,12.4,0.012076282,NA,O,A,NA,NA,NA,1.9,0,1,0.9,20111024,289467.4439,9291441.8645
SFX_A01,P05,3,CACAU,Theobroma glaucum,Malvaceae,0.53,12.3,0.011882289,NA,O,A,NA,NA,NA,1.6,1.5,1.3,1.3,20111024,289466.4439,9291441.3645
SFX_A01,P05,4,BREU DE LEITE,Thyrsodium paraense,Anacardiaceae,0.61,14.6,0.016741547,NA,O,A,NA,NA,NA,2.2,1.9,1.8,2.1,20111024,289464.4439,9291438.1645
SFX_A01,P05,5,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,0.35,12.6,0.012468981,NA,O,A,NA,NA,NA,2.5,2.2,1.5,2.8,20111024,289461.4439,9291438.1645
SFX_A01,P05,6,GAMELEIRA,Ficus maxima,Moraceae,0.37,12.1,0.011499015,NA,O,A,NA,NA,NA,0.8,1,1.1,0.4,20111024,289456.3439,9291438.1645
SFX_A01,P05,7,MORTA,NA,NA,0.45,13.5,0.014313882,NA,O,D,4,NA,NA,NA,NA,NA,NA,20111025,289474.3439,9291437.9645
SFX_A01,P05,8,MORTA,NA,NA,0.58,12,0.011309734,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289467.4439,9291436.8645
SFX_A01,P05,9,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.82,11.5,0.010386891,NA,O,A,NA,NA,NA,3,2.4,2.3,3,20111024,289471.4439,9291430.8645
SFX_A01,P05,10,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.82,12.1,0.011499015,NA,O,A,NA,NA,NA,1.8,6.6,3.4,3.3,20111024,289470.4439,9291427.8645
SFX_A01,P05,11,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,12.6,0.012468981,NA,O,A,NA,NA,NA,0,4,1.9,2.7,20111024,289470.6439,9291424.6645
SFX_A01,P05,12,INGA,Inga marginata,Fabaceae,0.57,10.7,0.008992024,NA,O,A,NA,NA,NA,1.9,7.4,2,2.2,20111024,289473.9439,9291423.9645
SFX_A01,P05,13,TAXI VERMELHO,Tachigali alba,Fabaceae,0.56,17.3,0.023506182,0.177112022,O,A,NA,11.54,20.75,2.9,4,3.3,3,20111024,289456.4439,9291425.4645
SFX_A01,P05,14,CACAU,Theobroma glaucum,Malvaceae,0.53,12.8,0.012867964,NA,O,A,NA,NA,NA,0.8,1.2,1,1.1,20111024,289453.4439,9291425.8645
SFX_A01,P05,15,CACAU,Theobroma glaucum,Malvaceae,0.53,10.1,0.008011847,NA,O,A,NA,NA,NA,1.1,1.5,0.9,1.3,20111024,289456.4439,9291420.8645
SFX_A01,P05,16,ANDIROBARANA,Guarea guidonia,Meliaceae,0.55,10.9,0.009331316,NA,O,A,NA,NA,NA,1.7,0,2,4,20111024,289461.4439,9291416.8645
SFX_A01,P05,17,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,20.5,0.033006358,NA,O,A,NA,NA,NA,3.1,3.3,1.1,2.2,20111024,289467.6439,9291416.3645
SFX_A01,P05,18,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,17.9,0.025164943,NA,O,A,NA,NA,NA,1.6,3.2,3.8,2.9,20111024,289471.4439,9291416.8645
SFX_A01,P05,19,CASTANHEIRA,Bertholletia excelsa,Lecythidaceae,0.64,14.5,0.016512996,NA,O,A,NA,NA,NA,2.2,2,1.8,1.9,20111024,289467.4439,9291416.8645
SFX_A01,P05,20,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,12.3,0.011882289,NA,O,A,NA,NA,NA,1.3,1.6,1.5,6.6,20111024,289466.4439,9291413.0645
SFX_A01,P05,21,LOURO ABACATE,Ocotea glomerata,Lauraceae,0.51,74.5,0.435915616,6.653408935,O,A,NA,29.98,46.35,4.4,10.2,1.5,8.7,20111024,289466.4439,9291410.6645
SFX_A01,P05,22,JUREMA,Mimosa hostilis,Fabaceae,0.45,21,0.034636059,NA,O,A,NA,NA,NA,1.9,9.4,6.2,5,20111024,289478.4439,9291401.8645
SFX_A01,P05,23,NI,NI,NI,0.62,20.6,0.033329156,NA,O,A,NA,NA,NA,1,2.8,0,2.2,20111024,289481.4439,9291406.8645
SFX_A01,P05,24,INAJA,Attalea maripa,Arecaceae,0.33,25.5,0.051070516,0.131481006,P,A,NA,NA,NA,4.2,3.9,4.2,4.1,20111024,289477.4439,9291410.1645
SFX_A01,P05,25,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,33.8,0.089727028,NA,O,A,NA,NA,NA,1.7,6.5,4.1,4,20111024,289477.4439,9291411.4645
SFX_A01,P05,26,INAJA,Attalea maripa,Arecaceae,0.33,26,0.053092916,0.136308645,P,A,NA,NA,NA,3.4,3.9,3.7,3.6,20111024,289489.4439,9291412.8645
SFX_A01,P05,27,MUIRACATIARA,Astronium gracile,Anacardiaceae,0.73,14.6,0.016741547,NA,O,A,NA,NA,NA,0.4,0.9,0.7,0.9,20111024,289491.4439,9291414.3645
SFX_A01,P05,28,MURURE,Brosimum obovata,Moraceae,0.68,15.9,0.019855651,NA,O,A,NA,NA,NA,1.3,2.3,1.4,1.4,20111024,289475.4439,9291416.8645
SFX_A01,P05,29,JUREMA,Mimosa hostilis,Fabaceae,0.45,17.7,0.024605739,NA,O,A,NA,NA,NA,1.2,8.4,1.9,5.1,20111024,289476.4439,9291419.8645
SFX_A01,P05,30,JUREMA,Mimosa hostilis,Fabaceae,0.45,11.1,0.009676891,NA,O,A,NA,NA,NA,1.3,8.5,2.1,5.3,20111024,289476.4439,9291419.8645
SFX_A01,P05,31,MORTA,NA,NA,0.58,15,0.017671459,0.017879152,O,D,3,NA,2.71,NA,NA,NA,NA,20111025,289482.4439,9291419.4645
SFX_A01,P05,32,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,30.6,0.073541542,0.350041851,O,A,NA,6.25,9.18,1,1.6,1.8,1.2,20111024,289480.4439,9291422.0645
SFX_A01,P05,33,CACAU,Theobroma glaucum,Malvaceae,0.53,10.4,0.008494867,0.014859781,O,A,NA,3.09,5.1,1,0.8,0.7,1.6,20111024,289476.4439,9291423.1645
SFX_A01,P05,34,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,30.5,0.073061664,NA,O,A,NA,NA,NA,1.3,2.7,2.5,1.2,20111024,289479.4439,9291425.8645
SFX_A01,P05,35,PARAPARA,Jacaranda copaia,Bignoniaceae,0.35,25.5,0.051070516,NA,O,A,NA,NA,NA,0.9,1.6,0,1.7,20111024,289477.4439,9291427.2645
SFX_A01,P05,36,MUIRACATIARA,Astronium gracile,Anacardiaceae,0.73,27.4,0.058964553,NA,O,A,NA,NA,NA,2,2.1,1.9,1.8,20111024,289487.4439,9291424.3645
SFX_A01,P05,37,PINTADINHO,Poeppigia sp.,Fabaceae,0.69,10.7,0.008992024,NA,O,A,NA,NA,NA,0.9,0.8,0.7,0.7,20111024,289489.4439,9291427.8645
SFX_A01,P05,38,MORTA,NA,NA,0.58,12.6,0.012468981,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289490.4439,9291428.7645
SFX_A01,P05,39,BARBATIMAO,Stryphnodendron pulcherrimum,Fabaceae,0.47,11,0.009503318,NA,O,A,NA,NA,NA,0.8,1.2,1.1,2.1,20111024,289491.4439,9291428.6645
SFX_A01,P05,40,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,21.4,0.035968094,NA,O,A,NA,NA,NA,1.95,1.7,1,1.5,20111024,289492.4439,9291428.3645
SFX_A01,P05,41,BARBATIMAO,Stryphnodendron pulcherrimum,Fabaceae,0.47,10.2,0.008171282,NA,O,A,NA,NA,NA,1.8,0.55,1.15,0.8,20111024,289494.4439,9291425.8645
SFX_A01,P05,42,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,17.5,0.024052819,NA,O,A,NA,NA,NA,2.7,1.2,5.5,2,20111024,289499.4439,9291428.6645
SFX_A01,P05,43,INAJA,Attalea maripa,Arecaceae,0.33,27.9,0.061136178,0.155383486,P,A,NA,NA,NA,2.4,2.7,2.7,2.5,20111024,289498.4439,9291430.0645
SFX_A01,P05,44,TACHI,Tachigali myrmecophila,Fabaceae,0.48,14,0.015393804,NA,O,A,NA,NA,NA,1.5,2,0,6.2,20111024,289497.4439,9291433.8645
SFX_A01,P05,45,CAUCHO,Castilla ulei,Moraceae,0.82,28.9,0.06559724,NA,O,A,NA,NA,NA,2.1,1.9,1.8,1.7,20111024,289492.4439,9291435.9645
SFX_A01,P05,46,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,18.4,0.02659044,NA,O,A,NA,NA,NA,1.7,1.2,0.7,1,20111024,289491.4439,9291438.8645
SFX_A01,P05,47,INHARE,Helicostylis sp.,Moraceae,0.65,14.4,0.016286016,NA,O,A,NA,NA,NA,1,0.5,0.7,1.1,20111024,289490.4439,9291434.8645
SFX_A01,P05,48,TAUARI,Couratari stellata,Lecythidaceae,0.63,16.5,0.021382465,NA,O,A,NA,NA,NA,0.9,0.7,0.7,0.8,20111024,289489.4439,9291432.8645
SFX_A01,P05,49,INGA,Inga marginata,Fabaceae,0.57,17.4,0.023778715,NA,O,A,NA,NA,NA,1.9,0,3.1,2.1,20111024,289483.4439,9291430.8645
SFX_A01,P05,50,MORTA,NA,NA,0.45,16.2,0.020611989,NA,O,D,4,NA,NA,NA,NA,NA,NA,20111025,289479.4439,9291432.3645
SFX_A01,P05,51,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,15.8,0.01960668,NA,O,A,NA,NA,NA,4.1,4.4,3.5,1.6,20111024,289474.5439,9291436.3645
SFX_A01,P05,52,MORTA,NA,NA,0.45,17,0.022698007,NA,O,D,4,NA,NA,NA,NA,NA,NA,20111025,289474.7439,9291442.8645
SFX_A01,P05,53,CACAU,Theobroma glaucum,Malvaceae,0.53,11.2,0.009852035,NA,O,A,NA,NA,NA,0.8,0.7,0.9,0.8,20111024,289477.4439,9291445.5645
SFX_A01,P05,54,INGA,Inga marginata,Fabaceae,0.57,17.9,0.025164943,NA,O,A,NA,NA,NA,3,2.7,1.7,4,20111024,289480.4439,9291441.8645
SFX_A01,P05,55,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,12.2,0.011689866,0.03751128,O,A,NA,4.52,8.84,0,0.7,0.6,0.5,20111024,289479.4439,9291446.8645
SFX_A01,P05,56,ORELHA DE MACACO,Enterolobium schomburgkii,Fabaceae,0.71,12.7,0.012667687,NA,O,A,NA,NA,NA,1.8,0,0.9,0.8,20111024,289484.4439,9291445.4645
SFX_A01,P05,57,TACHIUBA,Socratea exorrhiza,Arecaceae,0.62,13.5,0.014313882,0.040359712,P,A,NA,NA,NA,0.7,0,1,0.6,20111024,289486.4439,9291445.3645
SFX_A01,P05,58,NI,NI,NI,0.62,23.6,0.043743536,NA,O,A,NA,NA,NA,1.9,2,2.1,2,20111024,289476.4439,9291452.8645
SFX_A01,P06,1,BURANGICA,Galipea trifoliata,NI,0.62,11.4,0.010207035,NA,O,A,NA,NA,NA,0.8,0.4,0.5,0.6,20111024,289478.4339,9291616.3365
SFX_A01,P06,2,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,13.3,0.013892908,NA,O,A,NA,NA,NA,1.5,1.8,2,1.6,20111024,289485.4339,9291608.3365
SFX_A01,P06,3,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,11.2,0.009852035,NA,O,A,NA,NA,NA,0.8,0.9,1.5,0.8,20111024,289486.4339,9291606.8365
SFX_A01,P06,4,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,12,0.011309734,NA,O,A,NA,NA,NA,0.8,1,0.6,0.6,20111024,289483.4339,9291604.3365
SFX_A01,P06,5,NI,NI,NI,0.62,11,0.009503318,NA,O,A,NA,NA,NA,0.4,0.6,0.3,0.9,20111024,289485.4339,9291605.0365
SFX_A01,P06,6,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,11.3,0.010028749,NA,O,A,NA,NA,NA,2.1,2,1.5,1.7,20111024,289491.4339,9291607.3365
SFX_A01,P06,7,JUREMA,Mimosa hostilis,Fabaceae,0.45,12.8,0.012867964,NA,O,A,NA,NA,NA,2.3,2.1,2.3,2.9,20111024,289488.4339,9291609.0365
SFX_A01,P06,8,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,11.3,0.010028749,NA,O,A,NA,NA,NA,1,0.9,0.9,0.8,20111024,289490.4339,9291603.5365
SFX_A01,P06,9,MUIRACATIARA,Astronium gracile,Anacardiaceae,0.73,10.5,0.008659015,0.03237525,O,A,NA,6.11,7.9,0.9,1,1.1,1.3,20111024,289476.4339,9291600.3365
SFX_A01,P06,10,TUCUMA,Astrocaryum aculeatum,Arecaceae,0.51,22.3,0.039057065,0.102499113,P,A,NA,NA,NA,3,3.2,2.1,2.9,20111024,289478.4339,9291599.3365
SFX_A01,P06,11,TANIBUCA,Terminalia amazonia,Combretaceae,0.68,14.9,0.017436625,NA,O,A,NA,NA,NA,2.2,3.2,1.5,1.8,20111024,289479.4339,9291601.3365
SFX_A01,P06,12,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,11.4,0.010207035,NA,O,A,NA,NA,NA,1.1,0.9,1,0.9,20111024,289480.4339,9291600.5365
SFX_A01,P06,13,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,12.4,0.012076282,NA,O,A,NA,NA,NA,1.8,0.9,0.8,1.1,20111024,289481.4339,9291600.4365
SFX_A01,P06,14,TAUARI,Couratari stellata,Lecythidaceae,0.63,10.6,0.008824734,NA,O,A,NA,NA,NA,0.9,0.7,1.9,0,20111024,289482.4339,9291599.3365
SFX_A01,P06,15,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,23,0.041547563,NA,O,A,NA,NA,NA,2.4,2.1,2.3,2.2,20111024,289489.4339,9291596.0365
SFX_A01,P06,16,TACHIUBA,Socratea exorrhiza,Arecaceae,0.62,18.8,0.027759113,0.074649894,P,A,NA,NA,NA,1,1,1.1,1.7,20111024,289486.4339,9291594.5365
SFX_A01,P06,17,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,13.2,0.013684778,NA,O,A,NA,NA,NA,0.9,0.7,0.6,0.6,20111024,289487.4339,9291593.3365
SFX_A01,P06,18,INGA A,Inga sp.,Fabaceae,0.58,12.2,0.011689866,NA,O,A,NA,NA,NA,0.1,0.2,0,0.2,20111024,289485.4339,9291595.9365
SFX_A01,P06,19,MORTA,NA,NA,0.58,10.3,0.008332289,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289485.4339,9291595.8365
SFX_A01,P06,20,JUREMA,Mimosa hostilis,Fabaceae,0.45,14.7,0.016971669,NA,O,A,NA,NA,NA,6.8,2.6,8,1.9,20111024,289494.4339,9291600.2365
SFX_A01,P06,21,JUREMA,Mimosa hostilis,Fabaceae,0.45,16.5,0.021382465,NA,O,A,NA,NA,NA,3,1.1,5.6,2.8,20111024,289494.5339,9291600.2365
SFX_A01,P06,22,EMBAUBA,Cecropia ficifolia,Urticaceae,0.27,39.3,0.121303961,0.55939655,O,A,NA,16.89,26.75,3.2,3.1,2.8,2.5,20111024,289495.4339,9291600.2365
SFX_A01,P06,23,JUREMA,Mimosa hostilis,Fabaceae,0.45,22,0.038013271,NA,O,A,NA,NA,NA,3,2.7,2.7,3.4,20111024,289495.4339,9291593.4365
SFX_A01,P06,24,JUREMA,Mimosa hostilis,Fabaceae,0.45,17.4,0.023778715,NA,O,A,NA,NA,NA,3.7,1,4.2,1.1,20111024,289493.4339,9291591.6365
SFX_A01,P06,25,JUREMA,Mimosa hostilis,Fabaceae,0.45,14.8,0.017203361,NA,O,A,NA,NA,NA,2.2,2.8,2.7,2.7,20111024,289493.4339,9291591.4365
SFX_A01,P06,26,JUREMA,Mimosa hostilis,Fabaceae,0.45,13,0.013273229,0.053462032,O,A,NA,4.51,13.81,2,1.8,2.3,1.6,20111024,289493.9339,9291595.3365
SFX_A01,P06,27,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,14.4,0.016286016,NA,O,A,NA,NA,NA,1.7,1.5,1.7,1.6,20111024,289495.9339,9291589.3365
SFX_A01,P06,28,BURANGICA,Galipea trifoliata,NI,0.62,12.2,0.011689866,NA,O,A,NA,NA,NA,1.5,2.2,1.6,1.3,20111024,289495.4339,9291580.7365
SFX_A01,P06,29,LIANA,NA,NA,NA,12.5,0.012271846,0.014208072,L,A,NA,NA,NA,NA,NA,NA,NA,20111025,289494.4339,9291573.3365
SFX_A01,P06,30,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,19.3,0.029255296,NA,O,A,NA,NA,NA,1.4,2.3,2,2.2,20111024,289496.5339,9291572.3365
SFX_A01,P06,31,BURANGICA,Galipea trifoliata,NI,0.62,13.2,0.013684778,NA,O,A,NA,NA,NA,1.4,3,2,3.7,20111024,289498.4339,9291572.3365
SFX_A01,P06,32,MUIRACATIARA,Astronium gracile,Anacardiaceae,0.73,24.3,0.046376976,NA,O,A,NA,NA,NA,2.7,1.7,2.6,1.5,20111024,289501.4339,9291581.3365
SFX_A01,P06,33,PAU BRANCO,Rinorea racemosa,Violaceae,0.68,11.3,0.010028749,NA,O,A,NA,NA,NA,1.4,1,0.7,2,20111024,289496.6339,9291580.9365
SFX_A01,P06,34,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,25.6,0.051471854,NA,O,A,NA,NA,NA,1.9,2,1.7,0.8,20111024,289497.4339,9291585.6365
SFX_A01,P06,35,INHARE,Helicostylis sp.,Moraceae,0.65,46.2,0.167638526,2.512738796,O,A,NA,25.19,35.44,3.3,5.2,5.7,2.8,20111024,289502.4339,9291582.7365
SFX_A01,P06,36,PAU BRANCO,Rinorea racemosa,Violaceae,0.68,13.6,0.014526724,NA,O,A,NA,NA,NA,4.7,3,4.5,3.4,20111024,289504.4339,9291586.8365
SFX_A01,P06,37,PARAPARA,Jacaranda copaia,Bignoniaceae,0.35,20.5,0.033006358,NA,O,A,NA,NA,NA,2,1.5,1.4,1,20111024,289502.4339,9291587.7365
SFX_A01,P06,38,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,10.2,0.008171282,NA,O,A,NA,NA,NA,1.8,1.2,1.6,1,20111024,289501.4339,9291587.7365
SFX_A01,P06,39,CACAU,Theobroma glaucum,Malvaceae,0.53,11.5,0.010386891,NA,O,A,NA,NA,NA,1.3,1,1.1,0.9,20111024,289499.4339,9291589.8365
SFX_A01,P06,40,TAUARI,Couratari stellata,Lecythidaceae,0.63,12.7,0.012667687,NA,O,A,NA,NA,NA,1.4,0.7,1,0.9,20111024,289502.4339,9291591.5365
SFX_A01,P06,41,MAPATIRANA,Pourouma minor,Urticaceae,0.44,19,0.028352874,NA,O,A,NA,NA,NA,4,0,1,1.5,20111024,289504.4339,9291591.7365
SFX_A01,P06,42,INGA,Inga marginata,Fabaceae,0.57,31.4,0.077437117,NA,O,A,NA,NA,NA,3.6,6.4,4,4,20111024,289508.4339,9291590.8365
SFX_A01,P06,43,ABIURANA,Pouteria gongrijpii,Sapotaceae,0.8,18.2,0.026015529,NA,O,A,NA,NA,NA,1.8,2,1.6,1.7,20111024,289507.4339,9291593.3365
SFX_A01,P06,44,PAU BRANCO,Rinorea racemosa,Violaceae,0.68,10.3,0.008332289,NA,O,A,NA,NA,NA,1.7,2.2,2,1.8,20111024,289508.4339,9291592.8365
SFX_A01,P06,45,NI,NI,NI,0.62,12,0.011309734,NA,O,A,NA,NA,NA,1.4,1.5,0.5,2.7,20111024,289507.4339,9291592.5365
SFX_A01,P06,46,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,14,0.015393804,NA,O,A,NA,NA,NA,1.5,2.7,2.6,1.3,20111024,289502.4339,9291593.9365
SFX_A01,P06,47,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,10.7,0.008992024,NA,O,A,NA,NA,NA,1.2,1.4,0.5,1.6,20111024,289508.4339,9291597.3365
SFX_A01,P06,48,MAPATIRANA,Pourouma minor,Urticaceae,0.44,16.9,0.022431757,NA,O,A,NA,NA,NA,0,4.6,2.7,3.8,20111024,289518.4339,9291599.3365
SFX_A01,P06,49,BURANGICA,Galipea trifoliata,NI,0.62,14.2,0.015836769,NA,O,A,NA,NA,NA,0,3.3,1.8,1.4,20111024,289514.4339,9291599.3365
SFX_A01,P06,50,TARUMA,Vitex triflora,Lamiaceae,0.56,12.3,0.011882289,0.032886436,O,A,NA,3.61,7.63,1.8,2.3,1.8,2.1,20111024,289521.4339,9291600.3365
SFX_A01,P06,51,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,14.1,0.015614501,NA,O,A,NA,NA,NA,3.5,1,1.4,1.2,20111024,289501.4339,9291598.3365
SFX_A01,P06,52,JUREMA,Mimosa hostilis,Fabaceae,0.45,19,0.028352874,NA,O,A,NA,NA,NA,4,8.4,1,6.5,20111024,289497.4339,9291601.3365
SFX_A01,P06,53,JUREMA,Mimosa hostilis,Fabaceae,0.45,11.6,0.010568318,NA,O,A,NA,NA,NA,3.1,2.7,6.8,4.7,20111024,289497.5339,9291601.3365
SFX_A01,P06,54,JUREMA,Mimosa hostilis,Fabaceae,0.45,19,0.028352874,0.180144359,O,A,NA,13.41,21.79,8,2.8,1.3,5.3,20111024,289497.6339,9291601.2365
SFX_A01,P06,55,JUREMA,Mimosa hostilis,Fabaceae,0.45,16.7,0.021903969,NA,O,A,NA,NA,NA,9.1,6.1,1.8,7.2,20111024,289497.5339,9291601.3365
SFX_A01,P06,56,JUREMA,Mimosa hostilis,Fabaceae,0.45,14.5,0.016512996,NA,O,A,NA,NA,NA,7.4,5.9,3.5,4.4,20111024,289497.4339,9291600.9365
SFX_A01,P06,57,UCUUBA,Virola melinoni,Myristicaceae,0.48,43,0.14522012,1.144334272,O,A,NA,21.6,25.54,5,1.2,0,7.5,20111024,289502.4339,9291602.1365
SFX_A01,P06,58,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,10.6,0.008824734,NA,O,A,NA,NA,NA,1.3,1.5,1.2,0.35,20111024,289503.4339,9291603.3365
SFX_A01,P06,59,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.78,12,0.011309734,NA,O,A,NA,NA,NA,0,1.1,0.6,0.5,20111024,289499.4339,9291605.3365
SFX_A01,P06,60,MORTA,NA,NA,0.58,12.8,0.012867964,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289511.4339,9291602.5365
SFX_A01,P06,61,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,22.3,0.039057065,NA,O,A,NA,NA,NA,0.7,0.6,0.6,0.8,20111024,289514.4339,9291604.5365
SFX_A01,P06,62,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.78,30.4,0.072583357,NA,O,A,NA,NA,NA,2.6,14,2.2,2,20111024,289511.4339,9291606.8365
SFX_A01,P06,63,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,15.2,0.018145839,NA,O,A,NA,NA,NA,2.5,1.4,3.6,4,20111024,289509.4339,9291609.5365
SFX_A01,P06,64,MUIRACATIARA,Astronium gracile,Anacardiaceae,0.73,13,0.013273229,NA,O,A,NA,NA,NA,1.8,1.7,1.6,1.7,20111024,289504.4339,9291608.3365
SFX_A01,P06,65,TUCUMA,Astrocaryum aculeatum,Arecaceae,0.51,23.5,0.043373614,0.112977242,P,A,NA,NA,NA,3.2,1.7,5,2.8,20111024,289501.4339,9291611.1365
SFX_A01,P06,66,BURANGICA,Galipea trifoliata,NI,0.62,19.7,0.030480517,NA,O,A,NA,NA,NA,1.9,3,3,0.8,20111024,289503.4339,9291611.1365
SFX_A01,P06,67,JUREMA,Mimosa hostilis,Fabaceae,0.45,15.4,0.018626503,NA,O,A,NA,NA,NA,1.9,1.7,1.8,1.8,20111024,289500.4339,9291615.3365
SFX_A01,P06,68,JUREMA,Mimosa hostilis,Fabaceae,0.45,15.3,0.018385386,NA,O,A,NA,NA,NA,1,3.2,1.1,2.1,20111024,289501.4339,9291615.9365
SFX_A01,P06,69,INGA,Inga marginata,Fabaceae,0.57,17.2,0.023235219,NA,O,A,NA,NA,NA,2.7,2.3,1.8,4.7,20111024,289503.4339,9291618.8365
SFX_A01,P06,70,BURANGICA,Galipea trifoliata,NI,0.62,10.4,0.008494867,NA,O,A,NA,NA,NA,0.9,1.6,0.7,1.5,20111024,289502.4339,9291620.3365
SFX_A01,P06,71,MORTA,NA,NA,0.58,14.2,0.015836769,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289497.9339,9291626.9365
SFX_A01,P07,1,INGA,Inga marginata,Fabaceae,0.57,12,0.011309734,NA,O,A,NA,NA,NA,2.6,2.3,3,1.9,20111024,289507.3277,9291790.8359
SFX_A01,P07,2,MAPATIRANA,Pourouma minor,Urticaceae,0.44,10.2,0.008171282,NA,O,A,NA,NA,NA,1.6,2.3,2.2,2,20111024,289509.3277,9291786.8359
SFX_A01,P07,3,CAUCHO,Castilla ulei,Moraceae,0.82,17.4,0.023778715,NA,O,A,NA,NA,NA,0,2.6,0.9,1,20111024,289510.3277,9291784.8359
SFX_A01,P07,4,CAUCHO,Castilla ulei,Moraceae,0.82,16.2,0.020611989,NA,O,A,NA,NA,NA,1,2,1.5,1.7,20111024,289511.3277,9291782.8359
