Area,trans,tree,common.name,scientific.name,family.name,DBH.09,type.09,canopy.09,light.09,Dead.09,D.class.09,Hcom.09,Htot.09,RN.09,RS.09,RE.09,RW.09,DBH.11,type.11,canopy.11,light.11,Dead.11,D.class.11,X.11,Y.11,Hcom.11,Htot.11,RN.11,RS.11,RE.11,RW.11,UTM.Easting,UTM.Northing
DUC_A01,T04,1616,breu,Protium heptaphyllum,Burseraceae,16.3,O,S,2,FALSE,NA,12.77,19.75,3.48,3.27,3.3,2.24,16.5,O,S,2,FALSE,NA,-1.24,153.25,20.71,25.13,2,3.2,2.8,2.3,172306.0961,9673144.37
DUC_A01,T04,1617,ucuuba,Virola michelii,Myristicaceae,10,O,S,3,FALSE,NA,11.28,14.55,3.13,0.73,2.27,2.3,10,O,S,2,FALSE,NA,-0.19,143.23,9.03,14.36,2.3,1.8,1.9,1.4,172308.9679,9673135.013
DUC_A01,T04,1618,breu,Protium heptaphyllum,Burseraceae,24.5,O,C,2,FALSE,NA,20.65,28.2,4.25,2.96,5.05,2.71,25,O,S,2,FALSE,NA,-0.64,142.08,21.01,25.63,2,3,4.6,2.7,172308.7561,9673133.734
DUC_A01,T04,1619,inga vermelho,Inga alba,Fabaceae,52,O,C,1,FALSE,NA,27.87,37.6,5.07,11.77,8.66,10.73,53.6,O,E,1,FALSE,NA,-3.41,139.03,27.21,36.75,2.6,8.5,2.5,8,172306.6113,9673130.224
DUC_A01,T04,1621,inga,Inga marginata,Fabaceae,17.2,O,S,2,FALSE,NA,8.25,11.26,2.6,0.54,2.44,2.24,17.8,O,S,3,FALSE,NA,-0.69,121.03,8.4,11.55,2.4,1,2.4,2,172312.6185,9673113.42
DUC_A01,T04,1622,muiratinga,Maquira coriacea,Moraceae,6.6,O,S,3,FALSE,NA,4.72,8.04,1.09,1.48,2.15,1.72,6.7,O,S,3,FALSE,NA,-0.62,120.29,4.9,8.4,1.3,1.9,2.2,1.4,172312.8023,9673112.836
DUC_A01,T04,1623,tinteiro,Miconia poeppigii,Melastomataceae,18.5,O,C,2,FALSE,NA,12.45,15.76,2.1,3.5,3.16,1.95,18.9,O,S,3,FALSE,NA,-1.35,118.77,19.21,23.62,2.5,1.7,2.1,1.2,172312.3156,9673111.503
DUC_A01,T04,1624,mato,NA,NA,37.1,O,C,2,FALSE,NA,14.32,20.53,3.38,2.63,2.7,2.49,37.6,O,S,2,FALSE,NA,-3.62,114.72,17.44,21.07,4.2,3.5,3.6,3.7,172310.8918,9673106.893
DUC_A01,T04,1625,grao-de-galo,Tabernaemontana cymosa,Apocynaceae,7.1,O,S,3,FALSE,NA,9.03,10.46,0.47,0.73,0,1.02,7.2,O,S,3,FALSE,NA,-0.44,113.96,7.84,11.5,0.4,0.7,0.4,0.8,172314.1295,9673106.898
DUC_A01,T04,1626,muirapiranga,Brosimum rubescens,Moraceae,48.3,O,C,2,FALSE,NA,20.89,26.91,3.11,3.47,5.2,3.82,48.6,O,S,1,FALSE,NA,-3.34,111.4,23.16,28.11,3.9,4.4,3.4,3.7,172311.742,9673103.96
DUC_A01,T04,1627,fava,Parkia sp.,Fabaceae,13.5,O,C,1,FALSE,NA,10.59,21.1,3.25,3.7,2.69,3.03,13.7,O,S,2,FALSE,NA,-0.1,110.65,13.13,16,2.3,2.4,2.2,3,172315.1536,9673103.379
DUC_A01,T04,1628,tanimbuca amarela,Buchenavia congesta,Combretaceae,60.7,O,E,1,FALSE,NA,30.77,42.14,7.75,7.08,10.34,10.5,62.3,O,E,1,FALSE,NA,-0.67,105.25,35.86,42.38,5.4,6.3,8,6.7,172315.5142,9673098.494
DUC_A01,T04,1629,breu,Protium heptaphyllum,Burseraceae,23.8,O,C,2,FALSE,NA,19.28,22.5,4.13,2.8,7.16,1.7,24.3,O,S,2,FALSE,NA,-1.11,103.86,29.01,34.49,1.4,1.8,7,0.8,172315.3123,9673097.216
DUC_A01,T04,1630,merauba,Mouriri collocarpa,Melastomataceae,32.1,O,C,2,FALSE,NA,19.73,26.63,2.65,3.22,4.3,2.22,32.9,O,S,2,FALSE,NA,-1.15,100.62,23.27,27.59,2.8,2.8,5,2,172315.9131,9673093.683
DUC_A01,T04,1631,tachi vermelho,Tachigali paniculata,Fabaceae,28,O,C,2,FALSE,NA,18.47,25.09,1.45,8.46,4.47,3.62,30.6,O,S,2,FALSE,NA,-1.61,95.34,22.25,25.53,2,5,2.8,3.5,172316.1679,9673088.896
DUC_A01,T04,1632,envira,Xylopia sp.,Annonaceae,24,O,S,2,FALSE,NA,13.5,14.64,2.86,2.2,2.86,2.7,24.2,O,S,2,FALSE,NA,-1.78,92.27,11.49,16.24,2.5,3,2.3,2.6,172316.4433,9673085.921
DUC_A01,T04,1633,matamata branco,Eschweilera coriacea,Lecythidaceae,42.1,O,C,2,FALSE,NA,13.63,26.28,5.2,7.51,5.19,8.63,42.5,O,S,2,FALSE,NA,-0.39,85.62,27.08,30.98,4.8,4.3,3.5,7,172318.7935,9673079.638
DUC_A01,T04,1634,pintadinho,Poeppigia procera,Fabaceae,14,O,S,3,FALSE,NA,13.57,17.12,3.8,2.7,3.1,1.03,14.2,O,S,3,FALSE,NA,-0.25,85.27,16.14,19.31,3.2,2.1,2.4,2.7,172319.0207,9673079.069
DUC_A01,T04,1635,abiurana,Pouteria gongrijpii,Sapotaceae,24.7,O,C,2,FALSE,NA,20.55,26.31,3.9,4.77,5.13,5.06,24.8,O,S,3,FALSE,NA,-0.15,82.65,26.53,29.45,1,1.6,1.2,1.8,172319.4744,9673076.725
DUC_A01,T04,1636,muiratinga,Maquira coriacea,Moraceae,38,O,C,2,FALSE,NA,21.99,28.36,5.26,3.54,5.68,3.75,38.6,O,S,2,FALSE,NA,-1.22,82.16,25.44,31.33,2,1.4,1.5,2.2,172318.505,9673075.976
DUC_A01,T04,1637,inga,Inga marginata,Fabaceae,32.1,O,C,2,FALSE,NA,25.11,31.13,6.7,3.93,1.39,7.98,32.8,O,D,1,FALSE,NA,-2.38,79.47,22.79,26.7,2,2.7,1.2,6.4,172317.7127,9673073.443
DUC_A01,T04,1638,uxi,Endopleura uchi,Humiriaceae,17.8,O,C,2,FALSE,NA,19.99,23.25,1.54,2.75,1.86,0.95,18.2,O,S,2,FALSE,NA,-0.72,79.25,22.27,26.81,2,3.3,3.1,2.4,172319.4429,9673073.1
DUC_A01,T04,1639,matamata vermelho,Eschweilera coriacea,Lecythidaceae,6.8,O,S,3,FALSE,NA,5.23,11.5,2.9,1.44,2.5,0.97,7.2,O,S,3,FALSE,NA,-0.05,73.04,7.11,10.95,2,1.6,2.2,1,172320.9925,9673067.301
DUC_A01,T04,1640,envira-surucucu,Duguetia surinamensis,Annonaceae,16.4,O,C,2,FALSE,NA,16.48,20.06,3.8,0.98,2.88,2.4,16.5,O,S,2,FALSE,NA,-1.27,60.21,16.57,19.11,3.4,1.6,1.6,2.7,172321.6488,9673054.731
DUC_A01,T04,1641,breu,Protium heptaphyllum,Burseraceae,10.1,O,S,3,FALSE,NA,15.46,13.61,0.98,0.97,2.77,1.49,11.4,O,S,2,FALSE,NA,-0.63,55.8,14.15,17.27,0.5,0.8,0.6,0.6,172322.9026,9673050.697
DUC_A01,T04,1642,joao-mole,Neea oppositifolia,Nyctaginaceae,15,O,C,2,FALSE,NA,13.65,18.27,0.8,0.97,3.34,3.03,15.3,O,S,3,FALSE,NA,-0.37,52,13.99,16.99,2.4,1.7,1.6,2.3,172323.7806,9673046.606
DUC_A01,T04,1643,inhare,Helicostylis sp.,Moraceae,23,O,E,1,FALSE,NA,21.66,25.62,2.77,4.96,3.74,4.59,23.5,O,S,2,FALSE,NA,-0.59,50.35,21.66,25.59,2.3,2.9,2.4,2.2,172323.7404,9673045.394
DUC_A01,T04,1644,angelim rajado,Zygia racemosa,Fabaceae,40.1,O,E,1,FALSE,NA,32.46,38.02,6.05,8.53,2.95,7.44,40.9,O,D,1,FALSE,NA,-3.8,36.36,26.71,30.93,5.8,4.6,2.4,4,172322.6062,9673031.348
DUC_A01,T04,1645,caramuxi,Pouteria hispida,Sapotaceae,28.4,O,C,2,FALSE,NA,19.44,24.8,3.75,6.46,4.52,5.13,28.8,O,S,2,FALSE,NA,-0.48,32.24,20.82,25.69,3.4,5.7,4.1,4.6,172326.5102,9673027.713
DUC_A01,T04,1646,jarana,Lecythis lurida,Lecythidaceae,25.4,O,C,2,FALSE,NA,23.47,27.31,3.39,5.98,2.55,5.85,26,O,S,2,FALSE,NA,-2.16,31.46,23.16,27.19,1.8,4,1.6,2.5,172324.9376,9673026.873
DUC_A01,T04,1647,seringarana,Micrandra minor,Euphorbiaceae,57.9,O,E,1,FALSE,NA,20.88,25.76,9.2,5.8,9.4,3.8,58.8,O,E,1,FALSE,NA,-0.48,20.73,25.47,31.35,5.2,5,9,3.4,172328.1956,9673016.504
DUC_A01,T04,1649,jataua,Trichilia micrantha,Meliaceae,19.9,O,S,3,FALSE,NA,18.8,23.66,2.25,2.54,3.56,1.73,20,O,S,3,FALSE,NA,-0.75,10.12,13.9,21.97,2,4,2.1,2.7,172329.4365,9673006.436
DUC_A01,T04,1650,coracao-de-negro,Chamaecrista xinguensis,Fabaceae,16.8,O,C,2,FALSE,NA,18.57,21.2,5.29,2.24,2.6,2.65,17,O,S,2,FALSE,NA,-1.04,10.12,20.6,24.2,2.2,4,3.2,2.3,172329.1497,9673006.393
DUC_A01,T04,1651,tento,Ormosia grossa,Fabaceae,9.7,O,S,3,FALSE,NA,13.71,16.72,0.77,1.2,1.11,2.2,10,O,S,3,FALSE,NA,-0.05,9.31,13.82,17.98,1,1.6,0.7,1.5,172330.3061,9673005.36
DUC_A01,T04,1652,sucupira preta,Bowdichia nitida,Fabaceae,8.5,O,S,2,FALSE,NA,12.74,15.4,0.8,1.56,1.9,1.35,9,O,S,2,FALSE,NA,-0.86,4.61,11.11,15.33,1.6,1.9,1.7,1.8,172330.126,9673001.11
DUC_A01,T04,1653,canela-de-velho,Casearia javitensis,Salicaceae,22.6,O,C,2,FALSE,NA,19.87,24.44,2.13,3,5.35,2.64,23.5,O,D,2,FALSE,NA,-0.1,372,21.33,29.42,2.8,3.3,4.2,2.7,172272.2915,9673356.198
DUC_A01,T04,1654,envira-turi,Bocageopsis multiflora,Annonaceae,5.3,O,S,3,FALSE,NA,7.63,10.45,2.2,0.68,2.87,1.6,5.4,O,S,3,FALSE,NA,-0.01,378.1,6.37,11.04,2,1,1.6,1.6,172271.1773,9673362.043
DUC_A01,T05,1660,matamata branco,Eschweilera coriacea,Lecythidaceae,25.2,O,C,2,FALSE,NA,10.94,27,4.8,3.05,5.4,4.45,27,O,S,2,FALSE,NA,1.3,10.35,17.76,22.27,3.2,2.3,2.1,1.8,172492.2919,9671972.811
DUC_A01,T05,1661,breu manga,Tetragastris altissima,Burseraceae,57.9,O,E,1,FALSE,NA,22.57,33.52,6.85,6.34,5.1,9.7,57.5,O,D,1,FALSE,NA,1.2,14.36,27.25,29.91,5,4.7,6.2,3.6,172491.6962,9671976.348
DUC_A01,T05,1662,copaiba,Copaifera reticulata,Fabaceae,40.4,O,C,2,FALSE,NA,22.47,29.44,-1.4,15.6,10.15,3.35,40.6,O,E,1,FALSE,NA,3.87,17.9,16.7,21.04,-8,15,3.5,3.7,172493.8439,9671980.269
DUC_A01,T05,1663,matamata,Eschweilera parviflora,Lecythidaceae,26.3,O,C,1,FALSE,NA,21.85,27.38,4.98,2.19,1.8,6.3,26.7,O,S,2,FALSE,NA,2.3,27.6,15.63,19.7,4.2,3.1,3.2,3.2,172490.9648,9671989.521
DUC_A01,T05,1664,breu,Protium heptaphyllum,Burseraceae,11.9,O,S,3,FALSE,NA,3.93,14.83,4.25,0.95,-2.55,8.6,12.9,O,S,3,FALSE,NA,2.04,37.9,3.57,5.9,3.4,1.4,-2.7,7.9,172489.3831,9671998.954
DUC_A01,T05,1667,matamata branco,Eschweilera coriacea,Lecythidaceae,67,O,E,1,FALSE,NA,21.22,32,7.4,9.5,7.95,7.2,60,O,D,1,FALSE,NA,4.03,48.7,29.2,33.17,5,6,6.4,5.2,172489.8642,9672009.883
DUC_A01,T05,1668,tanimbuca amarela,Buchenavia congesta,Combretaceae,66.9,O,E,1,FALSE,NA,18.68,35.67,12,1.7,8.9,9.4,67.2,O,D,1,FALSE,NA,3.6,54.4,30.32,37.07,3.8,2.1,6,3.6,172488.6934,9672015.15
DUC_A01,T05,1669,abiurana,Pouteria gongrijpii,Sapotaceae,22.5,O,C,2,FALSE,NA,18.58,27.66,3.77,3.15,4.25,4.15,23.7,O,S,3,FALSE,NA,2.5,63.95,21.36,24.69,3.5,2.8,2.8,3.7,172486.3626,9672023.875
DUC_A01,T05,1670,abiurana,Pouteria gongrijpii,Sapotaceae,17.3,O,C,2,FALSE,NA,12.29,20.76,3.85,0.94,-2.4,5.5,17.5,O,S,3,FALSE,NA,0.22,69.75,17.85,22.45,2.5,1.4,0.8,4.5,172483.3597,9672028.886
DUC_A01,T05,1671,marupa,Simarouba amara,Simaroubaceae,43.8,O,E,1,FALSE,NA,19.17,27.29,3.4,4.1,4.8,6.55,44.1,O,D,1,FALSE,NA,2.62,74,23.35,29.36,3.8,3.4,5.6,4,172485.1572,9672033.362
DUC_A01,T05,1672,macucu,Licania guianensis,Chrysobalanaceae,11,O,S,3,FALSE,NA,7.41,14.37,1.94,4.4,3.65,2.35,11.1,O,S,3,FALSE,NA,0.25,88.2,12.05,14.76,1.7,3.4,2.8,2.1,172480.9065,9672046.646
DUC_A01,T05,1673,macucu-de-sangue,Licania heteromorpha,Chrysobalanaceae,17.2,O,C,2,FALSE,NA,14.77,18.01,0.61,3.05,4.5,0.93,17.9,O,S,2,FALSE,NA,5,95.8,14.08,19.51,1.2,3.6,3.4,1,172484.6175,9672054.406
DUC_A01,T05,1674,cacau,Theobroma glaucum,Malvaceae,8.8,O,S,3,FALSE,NA,8.23,10.5,1.1,1.72,0.42,2.15,8.7,O,S,2,FALSE,NA,0.63,99,8.94,11.05,1.3,0.6,0.8,1.4,172479.793,9672057.351
DUC_A01,T05,1675,pintadinho,Poeppigia procera,Fabaceae,33.5,O,E,1,FALSE,NA,19.56,24.06,1.25,6.5,6.68,1.5,33.7,O,S,2,FALSE,NA,1.3,107.3,20.13,24.04,1.7,6.6,5.6,2.6,172479.3235,9672065.01
DUC_A01,T05,1676,amapa doce,Brosimum parinarioides,Moraceae,65,O,E,1,FALSE,NA,27.06,33.42,10.7,2.62,8.1,3.4,66.9,O,E,1,FALSE,NA,4.32,110.6,29.9,34.19,8.4,3.3,9.2,3.4,172481.7588,9672068.896
DUC_A01,T05,1677,casca seca,Licania canescens,Chrysobalanaceae,10.2,O,S,2,FALSE,NA,14.15,17.74,2.55,2.17,1.2,2.3,10.3,O,S,2,FALSE,NA,0.85,111.9,15.3,18.29,1.6,1.5,2,1.8,172478.1504,9672069.482
DUC_A01,T05,1678,breu,Protium heptaphyllum,Burseraceae,8.3,O,S,3,FALSE,NA,4.01,8.64,0.95,4.15,3.6,2.93,8.4,O,S,3,FALSE,NA,0.55,124.28,5.96,12.05,1.6,1.6,1.9,2.3,172475.9412,9672081.359
DUC_A01,T05,1679,canela-de-veado,Amaioua guianensis,Rubiaceae,9.8,O,S,3,FALSE,NA,4.16,11.13,4.25,4.3,4.4,2.95,9.9,O,S,3,FALSE,NA,0.87,125,5.08,11.53,2.3,2.5,2.1,2.6,172476.1661,9672081.978
DUC_A01,T05,1680,andirobarana,Guarea guidonia,Meliaceae,12.6,O,S,3,FALSE,NA,11.75,17.24,3.45,2,2.65,4.2,13,O,S,2,FALSE,NA,1.07,125.7,13.78,15.76,3.9,4.1,2,2.1,172476.2725,9672082.577
DUC_A01,T05,1681,grao-de-galo,Tabernaemontana cymosa,Apocynaceae,13.8,O,C,2,FALSE,NA,14.82,16.87,1.35,1,1.45,0.85,13.8,O,S,2,FALSE,NA,0.42,127.8,15.8,17.99,1.6,1.4,1.5,1,172475.2663,9672084.746
DUC_A01,T05,1682,itauba,Mezilaurus itauba,Lauraceae,41.9,O,C,1,FALSE,NA,21.04,26.14,-2.25,9.5,-2.9,6.25,42,O,D,1,FALSE,NA,3.71,127.9,20.04,25.53,2.1,2.5,-6,8,172478.5148,9672085.267
DUC_A01,T05,1683,mato,NA,NA,14.9,O,C,1,FALSE,NA,16.8,22.26,3.05,3.8,3.7,3.05,15.1,O,NA,NA,TRUE,4,1.02,134.9,5.01,17.56,NA,NA,NA,NA,172474.7656,9672091.655
DUC_A01,T05,1684,mato,NA,NA,12.4,O,S,2,FALSE,NA,5.66,14.23,0.85,6.75,0.7,4.4,12.4,O,NA,NA,TRUE,2,0.38,135.35,0,0,NA,NA,NA,NA,172474.1337,9672091.553
DUC_A01,T05,1685,mato,NA,NA,7.7,O,S,2,FALSE,NA,7.02,9.34,1.2,1.3,0.75,2,7.8,O,S,2,FALSE,NA,0.42,143.25,8.52,10.08,1.3,1.4,1.7,1.3,172472.8979,9672099.51
DUC_A01,T05,1686,mato,NA,NA,19.5,O,S,2,FALSE,NA,6.13,12.13,0.95,2.25,1.5,3.25,20.2,O,S,2,FALSE,NA,0.3,146.9,16.52,18.65,1.3,3.4,1.8,2.2,172472.2329,9672102.898
DUC_A01,T05,1687,mato,NA,NA,17.3,O,S,NA,TRUE,5,NA,3.56,NA,NA,NA,NA,17.3,O,NA,NA,TRUE,5,0.88,151.1,NA,0,NA,NA,NA,NA,172472.1679,9672106.964
DUC_A01,T05,1688,inhare,Helicostylis sp.,Moraceae,12.9,O,S,3,FALSE,NA,13.57,16.09,1.5,1.9,0.95,1.65,13,O,S,2,FALSE,NA,0.9,153.98,13.67,16.67,1.6,1.5,1.3,1.8,172471.7322,9672109.807
DUC_A01,T05,1690,liana,NA,NA,5.8,L,C,1,FALSE,NA,NA,NA,NA,NA,NA,NA,6.4,L,NA,NA,FALSE,NA,0.25,163.7,NA,NA,NA,NA,NA,NA,172469.6329,9672118.789
DUC_A01,T05,1691,breu,Protium heptaphyllum,Burseraceae,11.3,O,C,2,FALSE,NA,15.53,22.41,3.9,2.35,2.4,2.1,11.8,O,S,2,FALSE,NA,0.6,165.3,14.96,20.84,2.5,0.7,1,1.1,172469.7963,9672119.981
DUC_A01,T05,1692,matamata branco,Eschweilera coriacea,Lecythidaceae,7.7,O,S,3,FALSE,NA,8.55,11.59,2.45,2.1,2.05,2.15,7.8,O,S,3,FALSE,NA,0.17,166.5,8.6,11.89,1.6,1.4,1.7,1.5,172469.1895,9672121.048
DUC_A01,T05,1693,merauba,Mouriri collocarpa,Melastomataceae,27.1,O,C,2,FALSE,NA,15.82,18.93,1.15,7.85,7.75,0.1,27.5,O,S,2,FALSE,NA,0.97,167.1,17.85,21.93,3,6.4,4.9,1.7,172469.8883,9672121.743
DUC_A01,T05,1694,abiu rosadinho,Pouteria reticulata,Sapotaceae,39,O,E,1,FALSE,NA,18.73,23.31,5.05,4.6,3.7,3.3,39.5,O,D,1,FALSE,NA,1.6,171.3,22.61,29.16,2.8,4.4,3.6,3,172469.7817,9672126.385
DUC_A01,T05,1695,jarana,Lecythis lurida,Lecythidaceae,52.7,O,E,1,FALSE,NA,16.26,22.36,3.75,83,4.85,5.45,53,O,D,1,FALSE,NA,3.25,171.3,23.06,31.28,3.8,6.6,6.4,3.5,172471.4108,9672126.647
DUC_A01,T05,1696,inhare,Helicostylis sp.,Moraceae,6.9,O,S,3,FALSE,NA,6.15,8.31,1.25,3.1,2.65,2.45,8.1,O,S,3,FALSE,NA,0.4,173,7.43,10.89,0.9,2.4,1.6,2.5,172468.4146,9672127.331
DUC_A01,T05,1697,breu,Protium heptaphyllum,Burseraceae,27.7,O,C,2,FALSE,NA,20.78,25.8,4.9,2.8,3.6,2.35,28,O,S,2,FALSE,NA,0.32,177.1,16.84,23.61,3.7,2.9,4.2,2.8,172467.698,9672131.293
DUC_A01,T05,1698,macucu,Licania guianensis,Chrysobalanaceae,7.1,O,S,3,FALSE,NA,13.33,16.55,3.6,-0.25,1.6,1.9,7.4,O,S,3,FALSE,NA,0.76,182.44,13.01,16.65,1.8,0.7,0.8,1.1,172467.3126,9672136.473
DUC_A01,T05,1699,mato,NA,NA,18.8,O,S,3,FALSE,NA,11.44,12.51,1.85,1.4,1.7,1.75,18.9,O,NA,NA,TRUE,2,0.45,184.18,1.74,10.95,NA,NA,NA,NA,172466.7332,9672138.128
DUC_A01,T05,1700,inhare,Helicostylis sp.,Moraceae,11.1,O,S,3,FALSE,NA,5.85,6.52,0.7,2.05,1.4,0.65,11.4,O,S,3,FALSE,NA,0.41,191.3,5.63,7.31,0.8,1.3,0.7,1.2,172465.6006,9672144.936
DUC_A01,T05,1701,casca seca,Licania canescens,Chrysobalanaceae,10.1,O,S,3,FALSE,NA,15.14,20.76,2.95,1.35,1.3,1.95,10.3,O,S,2,FALSE,NA,0.12,192.76,13.76,20.63,1.7,1,1.2,1.7,172465.1321,9672146.025
DUC_A01,T05,1702,guajara,Pouteria sp.,Sapotaceae,38.9,O,E,1,FALSE,NA,26.23,31.14,NA,NA,NA,NA,39.5,O,D,1,FALSE,NA,0.75,199,22.69,33.24,3.4,3.2,3.8,2.3,172464.7521,9672152.371
DUC_A01,T05,1703,abiurana,Pouteria gongrijpii,Sapotaceae,16.2,O,C,2,FALSE,NA,14.82,19.37,NA,NA,NA,NA,16.3,O,S,3,FALSE,NA,1.4,199.5,12.25,19.35,2.4,2,2.8,2.2,172465.3028,9672153.042
DUC_A01,T05,1704,breu,Protium heptaphyllum,Burseraceae,6.7,O,S,2,FALSE,NA,8.81,11.42,NA,NA,NA,NA,7.4,O,S,2,FALSE,NA,0.05,204.43,7.12,10.76,1.4,1.8,2,1.6,172463.1942,9672157.445
DUC_A01,T05,1705,fava,Parkia sp.,Fabaceae,46.1,O,C,1,FALSE,NA,14.17,20.72,NA,NA,NA,NA,46.5,O,S,2,FALSE,NA,2.52,120.1,14.06,22.6,2.7,2.8,3.9,2.3,172478.524,9672077.696
DUC_A01,T05,1706,mato,NA,NA,7.9,O,S,2,FALSE,NA,3.21,8.13,NA,NA,NA,NA,8.3,O,S,3,FALSE,NA,0.78,210.65,3.59,8.59,1.7,1.5,2.1,2.8,172462.8345,9672163.513
DUC_A01,T05,1707,guajara,Pouteria sp.,Sapotaceae,13.1,O,C,2,FALSE,NA,14.19,19.84,NA,NA,NA,NA,13.5,O,S,2,FALSE,NA,0.9,212.9,12.18,20.02,1.8,1.9,2.1,1.4,172462.6292,9672165.316
DUC_A01,T05,1708,bacaba,Oenocarpus bacaba,Arecaceae,13.7,P,S,3,FALSE,NA,11.89,15.13,NA,NA,NA,NA,13.9,P,S,2,FALSE,NA,0.1,220.5,10.7,17.29,3.6,1.7,2.3,4.4,172460.4407,9672172.893
DUC_A01,T05,1710,bacaba,Oenocarpus bacaba,Arecaceae,15.1,P,S,NA,TRUE,5,NA,2,NA,NA,NA,NA,15.1,P,NA,NA,TRUE,5,0.4,236,NA,2,NA,NA,NA,NA,172458.1488,9672187.198
DUC_A01,T05,1711,breu,Protium heptaphyllum,Burseraceae,20.2,O,C,1,FALSE,NA,20.96,26.54,NA,NA,NA,NA,20.5,O,S,2,FALSE,NA,1.64,260.5,15.88,21.36,2,1.9,3,1.7,172455.1649,9672210.578
DUC_A01,T05,1712,abiurana,Pouteria gongrijpii,Sapotaceae,7,O,S,2,FALSE,NA,4.19,10.78,NA,NA,NA,NA,7.2,O,S,2,FALSE,NA,0.57,274,6.82,10.88,1.3,1.2,1.7,0.9,172451.7406,9672223.451
DUC_A01,T05,1713,mato,NA,NA,24,O,C,2,FALSE,NA,20.12,27.22,NA,NA,NA,NA,24.3,O,NA,NA,TRUE,3,0.15,279.1,2.8,10.78,NA,NA,NA,NA,172450.465,9672228.127
DUC_A01,T05,1714,mato,NA,NA,7.3,O,S,2,FALSE,NA,2.62,10.13,NA,NA,NA,NA,7.1,O,NA,NA,TRUE,3,0.51,279.3,2.8,6.13,NA,NA,NA,NA,172450.8192,9672228.191
DUC_A01,T05,1715,purui,Alibertia edulis,Rubiaceae,21.4,O,C,1,FALSE,NA,16.08,21.15,NA,NA,NA,NA,22.1,O,S,2,FALSE,NA,1.78,284,14.77,22.32,3.8,2.6,3.3,2.1,172451.2064,9672233.168
DUC_A01,T05,1718,inga,Inga marginata,Fabaceae,9.3,O,S,2,FALSE,NA,4.47,9.46,NA,NA,NA,NA,9.9,O,S,3,FALSE,NA,0.28,296.75,8.07,9.31,1.2,3.8,2,4,172447.5746,9672244.777
DUC_A01,T05,1719,breu,Protium heptaphyllum,Burseraceae,10.2,O,S,3,FALSE,NA,10.5,14.46,NA,NA,NA,NA,10.8,O,S,3,FALSE,NA,0.47,298.08,8.12,13.65,1.1,2.3,1,2.6,172447.546,9672245.998
DUC_A01,T05,1720,breu,Protium heptaphyllum,Burseraceae,8.7,O,S,3,FALSE,NA,6.35,11.03,NA,NA,NA,NA,8.9,O,S,3,FALSE,NA,0.65,304.8,5,11.46,1.7,2.1,2,1.2,172446.5373,9672252.562
DUC_A01,T05,1721,breu,Protium heptaphyllum,Burseraceae,15,O,C,2,FALSE,NA,8.19,4.09,NA,NA,NA,NA,15.4,O,S,3,FALSE,NA,1.45,311.24,13.67,17.67,1.4,2.5,2.7,1.6,172446.7093,9672258.605
DUC_A01,T05,1722,mato,NA,NA,14.8,O,S,2,FALSE,NA,13.24,16.16,NA,NA,NA,NA,13.8,O,S,2,FALSE,NA,0.62,313.9,13.7,17.01,2.4,1,2.2,1.2,172445.7347,9672261.018
DUC_A01,T05,1723,breu,Protium heptaphyllum,Burseraceae,15.5,O,C,2,FALSE,NA,16.9,22.15,NA,NA,NA,NA,15.7,O,S,3,FALSE,NA,0.2,333,17.95,26.07,2.3,1.4,2,1.9,172444.2203,9672279.461
DUC_A01,T05,1724,fava-saboeiro,Abarema cochleata,Fabaceae,12.6,O,C,2,FALSE,NA,13.16,21.99,NA,NA,NA,NA,13,O,S,3,FALSE,NA,0.88,336.1,15.36,19.65,2,1.8,1.3,1.7,172444.7166,9672282.579
DUC_A01,T05,1725,castanha-sapucaia,Lecythis pisonis,Lecythidaceae,79,O,E,1,FALSE,NA,24.39,33.44,NA,NA,NA,NA,86,O,D,1,FALSE,NA,3.44,340.6,16.07,33.7,4.2,4.2,5.5,3.8,172447.0165,9672287.04
DUC_A01,T05,1726,matamata branco,Eschweilera coriacea,Lecythidaceae,6.2,O,S,3,FALSE,NA,1.59,8.71,NA,NA,NA,NA,6.4,O,S,3,FALSE,NA,0.5,342.6,4.5,8.67,1.1,3,2.2,1.6,172443.9722,9672288.712
DUC_A01,T05,1727,breu barrote,Tetragastris panamensis,Burseraceae,29.1,O,C,2,FALSE,NA,20.42,27.23,NA,NA,NA,NA,29.5,O,S,2,FALSE,NA,2.23,347.42,19.18,25.76,1.4,2.7,3.3,1.6,172445.4071,9672293.74
DUC_A01,T05,1728,anani,Symphonia globulifera,Clusiaceae,39.4,O,E,1,FALSE,NA,30.69,37.59,NA,NA,NA,NA,40.2,O,D,1,FALSE,NA,1.1,349.57,18.86,29.28,4.6,1.7,1.1,3,172444.1695,9672295.519
DUC_A01,T05,1729,canela-de-veado,Amaioua guianensis,Rubiaceae,10.8,O,S,3,FALSE,NA,6.75,11.74,NA,NA,NA,NA,11,O,S,3,FALSE,NA,0.79,355.38,6.77,15.85,2.3,1.8,3.3,2.6,172443.5315,9672301.041
DUC_A01,T05,1730,louro vermelho,Sextonia rubra,Lauraceae,65.7,O,E,1,FALSE,NA,25.75,42.56,NA,NA,NA,NA,66.1,O,D,1,FALSE,NA,0.9,357.1,24.2,31.89,4,3.8,4.2,3.2,172443.5318,9672302.895
