area,transect,tree,common_name,scientific_name,family_name,type,WSD_10,DBH_10,canopy_10,light_10,dead_10,dclass_10,Hcom_09,Htot_10,RN_10,RS_10,RE_10,RW_10,date_10,WSD_11,DBH_11,canopy_11,light_11,dead_11,dclass_11,Hcom_11,Htot_11,RN_11,RS_11,RE_11,RW_11,date_11,UTM_Easting,UTM_Northing
TAP_A01,T03,2680,NA,NA,NA,O,0.58,47.4,C,NA,D,3,NA,20.86,NA,NA,NA,NA,20100116-20100213,0.58,47.4,NA,NA,D,3,1.62,19.97,NA,NA,NA,NA,20110704-20110711,727103.63,9666111.96
TAP_A01,T03,2681,NA,NA,NA,O,0.64,27.1,C,2,A,NA,11.33,20.21,4.01,7.42,2.2,6.22,20100116-20100213,0.64,27.7,C,2,A,NA,11.89,21.78,3.4,5.7,2,7,20110704-20110711,727106.88,9666110.47
TAP_A01,T03,2682,NA,NA,NA,O,0.64,11.8,S,2,A,NA,5.98,9.58,1.38,1.36,1.6,2.03,20100116-20100213,0.64,11.8,S,2,A,NA,5.21,8.85,3,1.8,2.3,2,20110704-20110711,727122,9666110.14
TAP_A01,T03,2683,NA,NA,NA,O,0.64,9.5,S,3,A,NA,6.31,9.3,1.9,0.55,-5.8,8.3,20100116-20100213,0.64,9.6,S,3,A,NA,6.46,10.26,2,1.8,-5.4,7.6,20110704-20110711,727128.78,9666110.82
TAP_A01,T03,2684,NA,NA,NA,O,0.64,8.5,S,2,A,NA,3.04,6.75,0.53,1.46,0.41,0.75,20100116-20100213,0.64,8.7,S,2,A,NA,4.54,7.15,1.2,1.3,1.2,1.1,20110704-20110711,727127.72,9666109.74
TAP_A01,T03,2685,NA,NA,NA,O,0.64,8.6,S,3,A,NA,0.77,3.83,2.07,0.61,-4.09,10.2,20100116-20100213,0.64,8.6,S,3,A,NA,NA,NA,2.2,1.4,-3.7,9.7,20110704-20110711,727125.11,9666109.9
TAP_A01,T03,2686,CACAU,Theobroma glaucum,Malvaceae,O,0.529714286,9,S,3,A,NA,2.33,10.13,9.03,0.48,1.83,2.7,20100116-20100213,0.529714286,8.7,S,3,A,NA,3.89,8.74,10,1,1.5,1.4,20110704-20110711,727113.72,9666109.4
TAP_A01,T03,2687,ABIU,Ecclinusa ramiflora,Sapotaceae,O,0.656666667,55.8,E,1,A,NA,35.45,41.73,7.6,3.75,4.73,4.25,20100116-20100213,0.656666667,56.6,E,1,A,NA,23.75,36.11,5.4,5.4,9.5,5,20110704-20110711,727112.37,9666108.05
TAP_A01,T03,2688,NA,NA,NA,O,0.64,37.7,E,1,A,NA,19.73,30.66,9.25,2.23,3.47,6.28,20100116-20100213,0.64,38.4,C,2,A,NA,21.18,28.76,5,4.9,4,5.8,20110704-20110711,727111.67,9666107.93
TAP_A01,T03,2689,NA,NA,NA,O,0.64,5.9,S,3,A,NA,4.49,9.25,1.49,1.28,1.74,2.72,20100116-20100213,0.64,6,S,2,A,NA,4.47,9.57,2.1,1.4,2.3,1.2,20110704-20110711,727111.02,9666109.41
TAP_A01,T03,2690,NA,NA,NA,O,0.45,17.5,S,NA,D,4,NA,2.4,NA,NA,NA,NA,20100116-20100213,0.45,17.5,NA,NA,D,4,NA,2.4,NA,NA,NA,NA,20110704-20110711,727102.37,9666107.91
TAP_A01,T03,2691,NA,NA,NA,O,0.58,53,S,NA,D,3,NA,10.03,NA,NA,NA,NA,20100116-20100213,0.58,53,NA,NA,D,3,NA,7.43,NA,NA,NA,NA,20110704-20110711,727093.05,9666108.29
TAP_A01,T03,2692,NA,NA,NA,O,0.64,5.3,S,3,A,NA,NA,2.42,NA,NA,NA,NA,20100116-20100213,0.7,NA,NA,NA,D,2,NA,2.42,NA,NA,NA,NA,20110704-20110711,727086.93,9666108.68
TAP_A01,T03,2693,NA,NA,NA,O,0.64,7.9,S,2,A,NA,2.62,6.21,3.78,0.38,0.35,5.6,20100116-20100213,0.64,8.1,S,2,A,NA,2.34,7.61,1.5,1,1,3.6,20110704-20110711,727073.74,9666108.07
TAP_A01,T03,2694,NA,NA,NA,L,0.64,5.3,S,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,5.3,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,727068.35,9666107.94
TAP_A01,T03,2695,NA,NA,NA,O,0.64,12.2,S,3,A,NA,5.56,9.16,3.17,-0.99,1.37,0.81,20100116-20100213,0.64,12.3,S,2,A,NA,6.72,9.94,3,0.4,1,1,20110704-20110711,727065.06,9666107.37
TAP_A01,T03,2696,NA,NA,NA,O,0.64,18.6,C,1,A,NA,8.37,16.16,5.08,2.2,5.9,1.97,20100116-20100213,0.64,19,S,2,A,NA,14.44,16.87,2.6,2.5,3.3,1.7,20110704-20110711,727051.77,9666106.81
TAP_A01,T03,2697,NA,NA,NA,O,0.64,58.5,E,1,A,NA,16.26,25.81,8.15,6.9,9.15,7.1,20100116-20100213,0.64,59.8,E,1,A,NA,28.56,34.88,8.2,8.3,5.7,4.7,20110704-20110711,727039.1,9666102.82
TAP_A01,T03,2698,NA,NA,NA,O,0.64,32.5,E,1,A,NA,20.31,28.19,4.53,4,3.14,5.45,20100116-20100213,0.64,33.5,C,2,A,NA,25.83,29.42,5,4.6,3.4,6.5,20110704-20110711,727029.09,9666106.08
TAP_A01,T03,2699,NA,NA,NA,O,0.64,10.5,S,3,A,NA,10.14,15.12,4.18,0.95,0.9,3.55,20100116-20100213,0.64,10.6,S,2,A,NA,9.67,12.97,3.6,2.1,1,3.9,20110704-20110711,727027.08,9666106.11
TAP_A01,T03,2700,NA,NA,NA,O,0.64,7.5,S,3,A,NA,9.07,15.26,3.45,-1.1,3.15,0.45,20100116-20100213,0.64,7.7,S,3,A,NA,2.81,9.62,1,0.4,7,0.2,20110704-20110711,727019.59,9666105.95
TAP_A01,T03,2701,TAXI,Tachigali myrmecophila,Fabaceae,O,0.53,48.5,E,1,A,NA,27.49,40.56,10.48,2.35,8.25,5.3,20100116-20100213,0.53,50.6,E,1,A,NA,26.28,35.31,10,4.1,10,3.2,20110704-20110711,727016.74,9666104.45
TAP_A01,T03,2702,NA,NA,NA,P,0.6,5.2,S,NA,D,1,NA,4.89,NA,NA,NA,NA,20100116-20100213,0.6,5.2,NA,NA,D,1,NA,5.09,NA,NA,NA,NA,20110704-20110711,727013.88,9666106
TAP_A01,T03,2703,NA,NA,NA,O,0.64,11.7,C,2,A,NA,8.73,14.63,4.58,1.45,2.76,2.14,20100116-20100213,0.64,11.6,C,1,A,NA,10.78,14.25,2.9,1.8,0.7,2.7,20110704-20110711,727005.61,9666105.07
TAP_A01,T03,2704,NA,NA,NA,O,0.58,63.3,E,NA,D,3,NA,42.71,NA,NA,NA,NA,20100116-20100213,0.58,63.3,NA,NA,D,3,NA,41.67,NA,NA,NA,NA,20110704-20110711,727002.81,9666105.07
TAP_A01,T03,2705,NA,NA,NA,O,0.64,25.8,C,2,A,NA,19.37,30.24,6.43,5.97,5.98,3.35,20100116-20100213,0.64,26.8,C,2,A,NA,19.91,24.58,7,4.8,4.7,2.6,20110704-20110711,726989.4,9666104.91
TAP_A01,T03,2706,NA,NA,NA,O,0.64,49.8,E,1,A,NA,26.29,32.44,10.15,5.54,10.2,6.1,20100116-20100213,0.64,52.9,E,1,A,NA,26.76,30.75,7.9,6.6,3.7,10.7,20110704-20110711,726981.66,9666103.14
TAP_A01,T03,2707,NA,NA,NA,O,0.64,11.2,C,2,A,NA,6.26,14.48,0.83,3.38,1.58,0.97,20100116-20100213,0.64,11.3,S,2,A,NA,10.36,14.08,1.9,4,3.6,1.4,20110704-20110711,726971.02,9666103.97
TAP_A01,T03,2708,NA,NA,NA,O,0.64,5.6,C,1,A,NA,7.35,9.69,-1.44,2.87,2.76,0.4,20100116-20100213,0.64,6,S,2,A,NA,8.84,12.26,1.1,2.2,1.9,1.3,20110704-20110711,726967.31,9666104.2
TAP_A01,T03,2709,NA,NA,NA,O,0.64,21.6,S,3,A,NA,12.54,18.19,3.78,3.13,3.05,2.53,20100116-20100213,0.64,21.7,C,2,A,NA,16.54,21.6,5.4,2.9,2.5,2.3,20110704-20110711,726965.47,9666102.65
TAP_A01,T03,2710,CACAU,Theobroma glaucum,Malvaceae,O,0.529714286,16.8,S,3,A,NA,4.07,5.27,1.18,0.73,0.88,1.02,20100116-20100213,0.58,NA,NA,NA,D,3,NA,NA,NA,NA,NA,NA,20110704-20110711,726955.22,9666103.78
TAP_A01,T03,2711,BREU,Protium hepytaphillum ,Burseraceae,O,0.629,46.1,E,1,A,NA,21.74,31.99,7.65,4.8,6.09,3.75,20100116-20100213,0.629,46.4,E,1,A,NA,23.82,30.3,7,5.4,6.5,3.7,20110704-20110711,726954.94,9666100.47
TAP_A01,T03,2712,NA,NA,NA,O,0.64,15.6,C,2,A,NA,11,15.49,2.55,1.88,1.46,3.92,20100116-20100213,0.64,15.6,S,2,A,NA,11.84,15.66,2.7,2,2,2.3,20110704-20110711,726953.94,9666103.08
TAP_A01,T03,2713,NA,NA,NA,O,0.64,58.8,E,1,A,NA,21.23,28.52,6.75,10.08,-0.65,11.8,20100116-20100213,0.64,59.9,E,1,A,NA,29.14,38.57,2.8,4,2.4,16.8,20110704-20110711,726942.1,9666101.23
TAP_A01,T03,2714,NA,NA,NA,O,0.64,52.4,E,1,A,NA,20.94,27.92,7.75,5.9,2.85,6.75,20100116-20100213,0.64,52.8,E,1,A,NA,24.11,41.07,5.8,7.3,4.8,7.4,20110704-20110711,726933.48,9666098.88
TAP_A01,T03,2715,MUMBACA,Astrocaryum gynacanthum,Arecaceae,P,0.508,5,S,2,A,NA,4.3,8.5,1.9,2.96,1.9,2.63,20100116-20100213,0.508,5,S,2,A,NA,1.99,3.83,2.6,2.2,2,2.6,20110704-20110711,726931.02,9666103.29
TAP_A01,T03,2716,NA,NA,NA,O,0.64,6,S,3,A,NA,3.88,9.86,1.85,1.97,1.42,1.15,20100116-20100213,0.64,6.2,S,2,A,NA,5.13,9.77,1.5,2.6,1.7,1.2,20110704-20110711,726916.85,9666102.4
TAP_A01,T03,2717,NA,NA,NA,O,0.64,13.3,C,2,A,NA,12.32,15.19,2.6,2.57,2.72,1.65,20100116-20100213,0.64,13.9,C,1,A,NA,10.07,15.3,1.5,3,2.3,2.3,20110704-20110711,726911.75,9666102.23
TAP_A01,T03,2718,NA,NA,NA,O,0.64,12.2,C,2,A,NA,8.53,14.35,1.93,3.05,3.62,1.08,20100116-20100213,0.64,12.6,C,2,A,NA,8.8,13.57,1.8,3.6,3.4,2.9,20110704-20110711,726906.45,9666102
TAP_A01,T03,2719,NA,NA,NA,O,0.64,20.5,C,2,A,NA,20.98,24.04,2.85,3.82,3.65,2.21,20100116-20100213,0.64,20.8,C,2,A,NA,7.82,10,3.4,2.8,2.8,2.5,20110704-20110711,726903,9666100.53
TAP_A01,T03,2720,NA,NA,NA,O,0.64,29.5,C,1,A,NA,32.49,37.28,0.55,4.8,1.55,5.3,20100116-20100213,0.64,30.2,E,1,A,NA,27.85,29.29,2.4,4.2,2,4.7,20110704-20110711,726899.23,9666099.79
TAP_A01,T03,2721,NA,NA,NA,O,0.64,12.1,S,3,A,NA,7.77,17.22,4.3,2.95,3.7,4.32,20100116-20100213,0.64,12.3,C,2,A,NA,13.49,17.14,3.6,4.5,3,4.1,20110704-20110711,726895.86,9666101.58
TAP_A01,T03,2722,NA,NA,NA,O,0.64,38.7,C,1,A,NA,20,31.25,2.05,2.2,2.1,1.96,20100116-20100213,0.64,39.1,C,2,A,NA,22.95,28.06,3.5,2.8,6.2,6.2,20110704-20110711,726891.44,9666099.33
TAP_A01,T03,2723,NA,NA,NA,O,0.64,13.3,S,3,A,NA,5.61,15.23,4.2,9.37,9.1,6.18,20100116-20100213,0.64,13.1,S,2,A,NA,8.87,15.07,2.3,2.3,2.3,1.7,20110704-20110711,726891.38,9666101.02
TAP_A01,T03,2724,NA,NA,NA,L,0.64,9.2,C,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,9.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,726911.85,9666102.18
TAP_A01,T03,2725,NA,NA,NA,O,0.64,30.2,C,2,A,NA,21.26,32.67,5.25,8.1,3.35,5.9,20100116-20100213,0.64,31.1,C,2,A,NA,22.69,31.92,3.9,5.5,4.3,7.5,20110704-20110711,726882.1,9666100.25
TAP_A01,T03,2726,ANDIROBA,Carapa guianensis,Meliaceae,O,0.568911481,61.3,E,1,A,NA,29.26,39.49,1.7,12.88,12.7,4.23,20100116-20100213,0.568911481,62.3,E,1,A,NA,24.27,46.6,5.3,14,7.5,6.5,20110704-20110711,726881.17,9666101.07
TAP_A01,T03,2727,SERINGUEIRA,Hevea brasiliensis,Euphorbiaceae,O,0.492166667,11.7,S,3,A,NA,11.2,16.53,1.3,2.25,0.63,2.52,20100116-20100213,0.492166667,12.6,S,3,A,NA,12.48,16.91,1.6,2.1,1.5,2,20110704-20110711,726867.98,9666100.57
TAP_A01,T03,2728,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,O,0.763327689,178.89,E,1,A,NA,37.04,54.59,12.3,16.3,9.5,15.3,20100116-20100213,0.763327689,178.9,E,1,A,NA,25.06,61.33,11.6,8.9,11.3,12.2,20110704-20110711,726853.95,9666095.43
TAP_A01,T03,2729,QUINARANA,Geissospermum sericeum,Apocynaceae,O,0.782,72.8,C,1,A,NA,11.96,25.73,3.35,4.9,8.55,6.5,20100116-20100213,0.782,72.5,C,2,A,NA,15.42,25.77,5.5,6.6,7.7,6.3,20110704-20110711,726854.01,9666093.63
TAP_A01,T03,2730,NA,NA,NA,O,0.58,30.9,C,2,D,3,NA,34.27,NA,NA,NA,NA,20100116-20100213,0.58,30.9,NA,NA,D,3,0.88,16.69,NA,NA,NA,NA,20110704-20110711,726850.28,9666100.21
TAP_A01,T03,2731,NA,NA,NA,O,0.64,14.3,S,3,A,NA,8.4,14.42,2.65,1.55,2.57,2.2,20100116-20100213,0.64,14.8,S,2,A,NA,10.53,15.26,3.6,2.7,2.7,3,20110704-20110711,726849.28,9666100.17
TAP_A01,T03,2732,ACARIQUARA,Minquartia guianensis,Olacaceae,O,0.77,42.1,C,2,A,NA,8.72,26.72,7,6.65,6,5.35,20100116-20100213,0.77,43.8,C,2,A,NA,12.27,22.17,7,6.2,4.9,5,20110704-20110711,726844.57,9666097.46
TAP_A01,T03,2733,JARANA,Lecythis lurida,Lecythidaceae,O,0.83,72,C,2,A,NA,23.43,42.79,9.2,6.52,5,5.95,20100116-20100213,0.83,73.9,E,1,A,NA,23.14,43.53,8,7,6,6,20110704-20110711,726835.88,9666100.06
TAP_A01,T03,2734,NA,NA,NA,O,0.64,25.2,C,2,A,NA,22.3,25.49,1.7,2.44,-0.48,5.65,20100116-20100213,0.64,25.4,C,2,A,NA,19.01,24.49,2.9,4.7,2,2.6,20110704-20110711,726835.72,9666098.9
TAP_A01,T03,2735,TAXI,Tachigali myrmecophila,Fabaceae,O,0.53,44.9,E,1,A,NA,32.06,43.37,7.5,2.55,4.85,6.78,20100116-20100213,0.53,47.4,E,1,A,NA,31.36,40.05,8.2,5.4,5.5,6.5,20110704-20110711,726829.25,9666097.78
TAP_A01,T03,2736,NA,NA,NA,O,0.64,5.3,S,3,A,NA,8.92,13.36,1.38,1.65,0,3.65,20100116-20100213,0.64,5.8,S,2,A,NA,7.64,12.47,1.7,1.6,1.8,4.8,20110704-20110711,726827.4,9666099.42
TAP_A01,T03,2737,NA,NA,NA,O,0.64,24.5,C,2,A,NA,9.96,15.08,1.58,1.4,2.1,1.9,20100116-20100213,0.64,24.7,S,2,A,NA,10.01,14.93,3,2.4,2.9,1.6,20110704-20110711,726821.12,9666098.6
TAP_A01,T03,2738,NA,NA,NA,O,0.64,38.4,E,1,A,NA,17.19,29.84,4.9,3.25,4.9,3.5,20100116-20100213,0.64,40.3,E,2,A,NA,24.77,31.73,5.3,4,5,4.4,20110704-20110711,726810.46,9666097.28
TAP_A01,T03,2739,NA,NA,NA,O,0.64,36.3,E,1,A,NA,21.43,27.96,7.3,-2.75,-3.35,9.83,20100116-20100213,0.64,38,E,1,A,NA,28.21,34.47,7.8,2.1,-3.1,10,20110704-20110711,726809.64,9666097.7
TAP_A01,T03,2740,NA,NA,NA,O,0.64,21,C,2,A,NA,9.01,16.31,8.05,-1.55,0.25,5.9,20100116-20100213,0.64,21.2,S,3,A,NA,10.44,15,8.7,-2,2.6,5.9,20110704-20110711,726807.63,9666097.98
TAP_A01,T03,2741,BREU VERMELHO,Protium hebetatum,Burseraceae,O,0.5763398,64.5,E,1,A,NA,11.55,22.48,-1.9,12,3.55,6.95,20100116-20100213,0.5763398,64.7,E,1,A,NA,17.69,30.31,5,17.7,4.5,5.3,20110704-20110711,726795.68,9666093.42
TAP_A01,T03,2742,NA,NA,NA,O,0.64,12.2,S,2,A,NA,8.19,16.32,4.25,2.6,4.8,3.5,20100116-20100213,0.64,12.4,S,2,A,NA,7.81,17.81,2.8,2.6,4.6,2.4,20110704-20110711,726792.84,9666097.47
TAP_A01,T03,2743,NA,NA,NA,O,0.64,5.5,S,3,A,NA,3.88,9.08,1.75,0.86,1.15,1.2,20100116-20100213,0.64,5.4,S,3,A,NA,5.61,9.3,1.8,1,1.4,1.1,20110704-20110711,726788.32,9666098.12
TAP_A01,T03,2744,NA,NA,NA,O,0.64,20.3,C,2,A,NA,13.46,22.99,0.83,5.6,4.55,2.3,20100116-20100213,0.64,20.5,S,2,A,NA,14.36,24.96,2,4.9,5,3,20110704-20110711,726782.36,9666096.71
TAP_A01,T03,2745,NA,NA,NA,O,0.64,11.5,S,3,A,NA,8.81,16.99,0.89,2.91,1.12,1.58,20100116-20100213,0.64,11.5,S,3,A,NA,13.78,11.63,1.5,2,1.3,1.7,20110704-20110711,726780.24,9666097.19
TAP_A01,T03,2746,NA,NA,NA,O,0.64,26,C,2,A,NA,18.65,27.87,4.53,4.17,4.26,3.15,20100116-20100213,0.64,26.5,C,2,A,NA,16.76,27.97,3.6,4.2,4,3.2,20110704-20110711,726779.03,9666097.5
TAP_A01,T03,2747,NA,NA,NA,O,0.64,15.3,S,2,A,NA,10.02,18.01,2.6,1,0.9,2.33,20100116-20100213,0.64,15.3,S,2,A,NA,10.51,15.98,3,2.7,2,2.9,20110704-20110711,726773.75,9666096.91
TAP_A01,T03,2748,NA,NA,NA,O,0.64,17.7,C,2,A,NA,5.64,18.13,3.55,2.98,3.2,2.75,20100116-20100213,0.64,18,C,2,A,NA,12.18,19.22,4.1,3.1,3.6,3,20110704-20110711,726757.49,9666095.6
TAP_A01,T03,2749,NA,NA,NA,O,0.64,8.1,S,3,A,NA,5.32,10.85,3.88,0.63,3.57,2.4,20100116-20100213,0.64,8.2,S,2,A,NA,9.04,11.66,4.2,1.9,4.3,1.7,20110704-20110711,726751.45,9666096.59
TAP_A01,T03,2750,BREU,Protium hepytaphillum ,Burseraceae,O,0.629,6.7,S,3,A,NA,9.43,13.83,0.56,1.93,2.05,0.28,20100116-20100213,0.629,6.9,S,2,A,NA,11.09,13.63,0.8,1.5,3,0.7,20110704-20110711,726731.64,9666096.36
TAP_A01,T03,2751,NA,NA,NA,O,0.64,14.4,C,2,A,NA,10.01,16.85,2.58,2.71,3.73,2.75,20100116-20100213,0.64,16,S,2,A,NA,11.72,18.82,2.6,3.7,3.9,1.7,20110704-20110711,726729.47,9666095.53
TAP_A01,T03,2752,NA,NA,NA,O,0.64,17.2,C,2,A,NA,9.97,15.98,0.75,2.27,0.82,1.38,20100116-20100213,0.64,17.2,S,2,A,NA,9.87,12.75,1.1,3.6,1.6,1.6,20110704-20110711,726726.45,9666096.08
TAP_A01,T03,2753,NA,NA,NA,O,0.64,9.9,C,1,A,NA,8.06,14.98,1.82,1.89,1.75,1.85,20100116-20100213,0.64,13,S,2,A,NA,9.48,17,2.2,2.3,2,1.8,20110704-20110711,726721.37,9666095.4
TAP_A01,T03,2754,NA,NA,NA,O,0.64,29.2,C,1,A,NA,15.54,28.19,2.35,1.25,2.6,1.2,20100116-20100213,0.64,29.8,C,2,A,NA,17.92,27.66,3,2.7,2.8,2.2,20110704-20110711,726718.64,9666093.26
TAP_A01,T03,2755,NA,NA,NA,O,0.64,6.1,S,2,A,NA,4.07,9.17,1.28,1.85,2.1,2.03,20100116-20100213,0.64,6.7,S,1,A,NA,4.69,10.18,1.5,2.9,3.1,2.2,20110704-20110711,726715.46,9666095.65
TAP_A01,T03,2756,NA,NA,NA,O,0.64,17.2,C,2,A,NA,9.91,20.38,2.35,2.6,3.65,1.65,20100116-20100213,0.64,17.9,S,2,A,NA,16.12,20.95,2.4,2.9,3.6,2.1,20110704-20110711,726707.39,9666094.72
TAP_A01,T03,2757,MASSARANDUBA,Manilkara huberi,Sapotaceae,O,0.93,100.9,E,1,A,NA,34.52,52.21,12,7.75,10.85,8.85,20100116-20100213,0.93,101.5,E,1,A,NA,35.44,45.61,11.6,8,10.2,8.9,20110704-20110711,726693.43,9666087.39
TAP_A01,T03,2758,JARANA,Lecythis lurida,Lecythidaceae,O,0.83,58,C,1,A,NA,25.33,39.36,4.08,4.25,4.55,3.9,20100116-20100213,0.83,58.7,C,2,A,NA,31.31,37.29,5,6.8,5.6,5.6,20110704-20110711,726688.08,9666091.7
TAP_A01,T03,2759,NA,NA,NA,O,0.64,30.5,C,2,A,NA,30.87,36.49,0.5,7.5,1.63,3,20100116-20100213,0.64,30.7,S,2,A,NA,28.12,35.53,1.3,7.1,0.5,4.2,20110704-20110711,726687.54,9666092.84
TAP_A01,T03,2760,NA,NA,NA,O,0.64,16.8,C,2,A,NA,13.77,17.9,7.5,1.85,3.28,2.49,20100116-20100213,0.64,16.6,S,2,A,NA,6.42,17,2.3,2.6,1.8,2.4,20110704-20110711,726678.79,9666094.13
TAP_A01,T03,2761,NA,NA,NA,O,0.64,7.9,S,3,A,NA,5.02,9.84,2.2,1.26,1.25,2.15,20100116-20100213,0.64,8,S,2,A,NA,17.76,26.53,2.5,2.5,1.2,3.5,20110704-20110711,726676.48,9666094.25
TAP_A01,T03,2762,NA,NA,NA,O,0.64,46.1,C,1,A,NA,24.46,29.92,6.35,6.27,7.05,7.75,20100116-20100213,0.64,46.5,C,2,A,NA,7.97,11.39,6.8,5.5,3.6,5,20110704-20110711,726676.54,9666092.61
TAP_A01,T03,2763,NA,NA,NA,O,0.64,21.1,C,1,A,NA,19.39,26.05,2.9,2.05,0.75,2.45,20100116-20100213,0.64,21.6,C,1,A,NA,19.07,24.25,3.6,3,2.3,2.9,20110704-20110711,726668.8,9666093.59
TAP_A01,T03,2764,NA,NA,NA,O,0.64,8.2,S,3,A,NA,4.44,10.36,1.13,1.67,2,0.75,20100116-20100213,0.64,8.6,S,3,A,NA,7.48,9.92,1.8,2.4,2.6,0.8,20110704-20110711,726666.18,9666094.1
TAP_A01,T03,2765,NA,NA,NA,O,0.64,8.1,S,3,A,NA,8.72,15.18,1.55,2.92,1.4,3.2,20100116-20100213,0.64,8.3,S,2,A,NA,13.41,16.28,2.7,3,2.1,3.3,20110704-20110711,726663.79,9666093.87
TAP_A01,T03,2766,NA,NA,NA,O,0.64,10.3,S,2,A,NA,12.88,15.11,0.86,0.75,-0.65,2.43,20100116-20100213,0.64,10.3,S,2,A,NA,12.59,14.57,0.8,0.9,1.6,2.6,20110704-20110711,726662.69,9666093.73
TAP_A01,T03,2767,NA,NA,NA,O,0.64,12.4,S,2,A,NA,2.79,9.82,3.1,0.6,0,4,20100116-20100213,0.64,12.3,S,2,A,NA,5.07,8.13,2.5,0.8,0.8,4.6,20110704-20110711,726653.9,9666093.3
TAP_A01,T03,2768,NA,NA,NA,O,0.64,11.5,S,2,A,NA,11.04,18.11,2.6,0.34,2.03,1.5,20100116-20100213,0.64,11.3,S,2,A,NA,11.6,14.64,3.3,1.1,1.9,1.8,20110704-20110711,726646.13,9666092.41
TAP_A01,T03,2769,BREU,Protium hepytaphillum ,Burseraceae,O,0.629,25.3,C,2,A,NA,11.52,24.93,3.7,3.97,7.75,1.97,20100116-20100213,0.629,25.6,C,2,A,NA,18.31,23.78,4.6,2.6,7.2,3.1,20110704-20110711,726645.87,9666091.15
TAP_A01,T03,2770,NA,NA,NA,O,0.64,8.1,S,3,A,NA,1.96,11.61,2.9,3.04,1.6,4.01,20100116-20100213,0.64,8.3,S,3,A,NA,6.01,10.12,1.7,3.1,1.9,3.9,20110704-20110711,726641.61,9666092.83
TAP_A01,T03,2771,NA,NA,NA,O,0.64,32.5,C,2,A,NA,14.94,21.45,0.85,4.9,4.3,2.18,20100116-20100213,0.64,32.5,C,2,A,NA,14.37,21.67,2.7,4.4,4.9,2.7,20110704-20110711,726640.91,9666092.98
TAP_A01,T03,2772,NA,NA,NA,O,0.64,32.1,C,2,A,NA,14.64,24.02,5.88,3.22,5.02,8.65,20100116-20100213,0.64,33.8,S,2,A,NA,15.87,26.62,6.2,3.7,6,8,20110704-20110711,726634.75,9666091.56
TAP_A01,T03,2773,NA,NA,NA,O,0.64,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,18.6,S,3,A,NA,15.25,21.04,1,4.3,6.7,-2.2,20110704-20110711,726640.14,9666094.85
TAP_A01,T03,2774,NA,NA,NA,O,0.64,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,5.7,S,3,A,NA,6.67,9.09,0.9,1.2,0.8,1.5,20110704-20110711,726647.28,9666093.9
TAP_A01,T04,2801,NA,NA,NA,O,0.64,11.2,S,3,A,NA,7.99,14,1.3,1.45,1.92,1.3,20100116-20100213,0.64,11.6,S,3,A,NA,6.26,13.95,1.2,1.7,2.05,2,20110704-20110711,726691.5,9665609.3
TAP_A01,T04,2802,NA,NA,NA,O,0.64,12.1,S,2,A,NA,4.43,11.17,4.83,1.7,-1.15,5.35,20100116-20100213,0.6,12.1,NA,NA,D,1,1.23,9.62,NA,NA,NA,NA,20110704-20110711,726688.2,9665609.54
TAP_A01,T04,2803,NA,NA,NA,O,0.64,5.7,S,2,A,NA,3.04,7.55,0.95,2.05,1.85,1.65,20100116-20100213,0.64,6.9,C,1,A,NA,3.84,8.71,0.7,2.9,2.4,2.1,20110704-20110711,726681.8,9665609.53
TAP_A01,T04,2804,BREU,Protium hepytaphillum ,Burseraceae,O,0.629,33.5,C,2,A,NA,16.9,23.63,2.15,4.4,5.55,3.3,20100116-20100213,0.629,34,C,2,A,NA,17.52,26.75,2.8,4.5,4.5,3.8,20110704-20110711,726665.3,9665611.8
TAP_A01,T04,2805,NA,NA,NA,O,0.64,12.8,S,3,A,NA,9.67,14.67,2,5.3,2.1,5.13,20100116-20100213,0.64,12.9,S,2,A,NA,7.41,14.37,2.8,2.4,2.3,3.2,20110704-20110711,726659.8,9665609.34
TAP_A01,T04,2806,ABIU,Ecclinusa ramiflora,Sapotaceae,O,0.656666667,48.2,E,1,A,NA,30.32,38.43,6.5,0.65,4.8,1.95,20100116-20100213,0.656666667,47.8,E,1,A,NA,30.47,39.59,5.2,4.9,4.2,4.3,20110704-20110711,726655.59,9665612.88
TAP_A01,T04,2807,NA,NA,NA,O,0.64,10.3,S,3,A,NA,4.05,14.73,2.04,1.47,1.61,2.08,20100116-20100213,0.64,10.4,S,2,A,NA,3.68,14.48,2.3,2,1.9,2.2,20110704-20110711,726654.8,9665609.43
TAP_A01,T04,2808,NA,NA,NA,O,0.64,41.5,C,2,A,NA,18.8,26.52,2.25,5.45,10.95,4.93,20100116-20100213,0.64,42.1,C,2,A,NA,14.2,30.91,6.6,5.3,6,5,20110704-20110711,726652.5,9665611.03
