area,transect,tree,common_name,scientific_name,family_name,type,WSD_10,DBH_10,canopy_10,light_10,dead_10,dclass_10,Hcom_09,Htot_10,RN_10,RS_10,RE_10,RW_10,date_10,WSD_11,DBH_11,canopy_11,light_11,dead_11,dclass_11,Hcom_11,Htot_11,RN_11,RS_11,RE_11,RW_11,date_11,UTM_Easting,UTM_Northing
TAP_A01,T05,3105,NA,NA,NA,O,0.28,10.5,C,NA,D,5,NA,4.12,NA,NA,NA,NA,20100116-20100213,0.28,10.5,NA,NA,D,5,NA,4.12,NA,NA,NA,NA,20110704-20110711,727525.02,9664491.3
TAP_A01,T05,3106,NA,NA,NA,O,0.64,10,C,2,A,NA,3.5,6.62,7.6,-1.1,1.2,0.45,20100116-20100213,0.64,10.1,S,2,A,NA,1.87,2.68,7,0.9,2.7,0.5,20110704-20110711,727524.03,9664491.71
TAP_A01,T05,3107,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,O,0.345907708,37.8,E,1,A,NA,16.24,24.54,2.3,4.85,10,0.25,20100116-20100213,0.345907708,39.8,C,2,A,NA,19.63,24.55,0.1,4.95,9.5,-1.9,20110704-20110711,727522.75,9664488.67
TAP_A01,T05,3108,NA,NA,NA,O,0.64,6.8,C,2,A,NA,2.6,7.28,5.8,-1.35,-0.7,3.1,20100116-20100213,0.64,7.5,S,2,A,NA,1.93,2.16,6,-0.3,0.5,5.35,20110704-20110711,727522.26,9664491.78
TAP_A01,T05,3109,NA,NA,NA,O,0.64,7,S,3,A,NA,2.38,5.19,10.6,-4.3,2.55,0.7,20100116-20100213,0.64,7.6,S,2,A,NA,16.8,18.43,11,-2.1,2.1,1,20110704-20110711,727520.29,9664491.59
TAP_A01,T05,3110,NA,NA,NA,O,0.64,53.5,C,2,A,NA,16.78,26.03,5.45,0.9,4.25,1.3,20100116-20100213,0.7,53.5,NA,NA,D,2,1.43,8.06,NA,NA,NA,NA,20110704-20110711,727505.79,9664491.42
TAP_A01,T05,3111,NA,NA,NA,O,0.64,16,C,2,A,NA,13.43,14.71,0.9,1.55,1.55,0.45,20100116-20100213,0.64,16.5,C,2,A,NA,NA,NA,1,2.05,1.1,1.25,20110704-20110711,727504.31,9664490.83
TAP_A01,T05,3112,NA,NA,NA,O,0.64,16.7,S,3,A,NA,9.38,13.98,1.8,0.9,1.85,1.45,20100116-20100213,0.64,17,C,3,A,NA,9.15,13.34,1.9,1.5,2.95,1.2,20110704-20110711,727498.69,9664492.08
TAP_A01,T05,3113,AMARELAO,Apuleia leiocarpa,Fabaceae,O,0.77,115.5,E,1,A,NA,27.45,51.41,21.7,3.45,8.3,8.8,20100116-20100213,0.77,112.7,E,1,A,NA,35.05,47.36,22,5.9,6.1,8.25,20110704-20110711,727497.9,9664492.09
TAP_A01,T05,3114,NA,NA,NA,O,0.64,24.2,E,1,A,NA,13.9,22.45,1.35,4.9,3.9,4.85,20100116-20100213,0.64,25.4,C,2,A,NA,18.53,21.6,2,4.6,5,1.9,20110704-20110711,727494.16,9664491.02
TAP_A01,T05,3115,NA,NA,NA,O,0.64,5.9,S,3,A,NA,3.6,7.49,0.5,0.75,1.15,1,20100116-20100213,0.64,6,S,3,A,NA,1.33,6.79,0.8,0.4,1.35,0.3,20110704-20110711,727493.17,9664491.53
TAP_A01,T05,3116,NA,NA,NA,O,0.64,16.8,C,2,A,NA,12.47,17.54,1.75,1.95,1.6,4.6,20100116-20100213,0.64,17.1,C,2,A,NA,14.25,17.11,1.6,2,1.8,3.1,20110704-20110711,727491.4,9664491.3
TAP_A01,T05,3117,NA,NA,NA,O,0.64,35.6,C,2,A,NA,19.64,25.64,4.9,6.65,4.1,5,20100116-20100213,0.64,35.7,C,2,A,NA,16.97,20.38,6.7,8.5,4,3.7,20110704-20110711,727487.16,9664490.23
TAP_A01,T05,3118,NA,NA,NA,O,0.64,11.7,C,2,A,NA,4.28,10.49,1.2,4.9,1.25,1.85,20100116-20100213,0.64,12,C,2,A,NA,0.46,12.87,5.6,1.1,1,1.25,20110704-20110711,727477.2,9664491.77
TAP_A01,T05,3119,NA,NA,NA,O,0.64,5.4,S,3,A,NA,1.76,9.53,1.75,0.9,1.9,0.6,20100116-20100213,0.64,5.6,S,3,A,NA,5.45,8.86,2.05,0.95,1.05,1.75,20110704-20110711,727471.58,9664492.37
TAP_A01,T05,3120,NA,NA,NA,O,0.64,10.2,C,2,A,NA,6.49,9.96,0.65,1.85,0.5,2.35,20100116-20100213,0.64,10.7,C,2,A,NA,11.21,14.5,1.2,0.95,0.5,3,20110704-20110711,727471.48,9664491.52
TAP_A01,T05,3121,NA,NA,NA,O,0.64,30.4,E,1,A,NA,11.97,25.64,5.25,4.85,7.85,4.4,20100116-20100213,0.64,31.4,C,2,A,NA,4.28,25.4,4.9,6.55,7.85,4.25,20110704-20110711,727462.41,9664491.3
TAP_A01,T05,3122,NA,NA,NA,O,0.64,37.9,C,2,A,NA,14.81,24.75,4.1,5.2,1.35,9.95,20100116-20100213,0.64,39.6,C,2,A,NA,17.22,25.99,4.35,5.4,0.9,6.75,20110704-20110711,727457.18,9664488.85
TAP_A01,T05,3123,NA,NA,NA,O,0.64,11,S,3,A,NA,6.18,13.37,0.75,0.85,0.65,2.85,20100116-20100213,0.64,11.2,C,2,A,NA,7.01,12.19,0.9,0.55,0.5,4.25,20110704-20110711,727455.61,9664492.41
TAP_A01,T05,3124,NA,NA,NA,O,0.58,9.9,S,NA,D,3,NA,2.11,NA,NA,NA,NA,20100116-20100213,0.58,9.9,NA,NA,D,3,NA,2.11,NA,NA,NA,NA,20110704-20110711,727447.72,9664492.53
TAP_A01,T05,3125,NA,NA,NA,O,0.64,14.2,C,2,A,NA,9.43,14.73,2.2,2.15,-1.4,5.15,20100116-20100213,0.64,14.3,C,2,A,NA,10.58,12.25,3.15,3.4,-2,5.5,20110704-20110711,727451.07,9664491.96
TAP_A01,T05,3126,NA,NA,NA,O,0.58,24.3,C,2,D,3,NA,9.75,NA,NA,NA,NA,20100116-20100213,0.58,NA,NA,NA,D,3,NA,NA,NA,NA,NA,NA,20110704-20110711,727438.84,9664490.31
TAP_A01,T05,3127,NA,NA,NA,L,0.64,5.3,C,2,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,6.8,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,727436.58,9664492.33
TAP_A01,T05,3128,NA,NA,NA,O,0.64,16.8,C,2,A,NA,13.63,15.54,0.55,1.65,0.45,1.23,20100116-20100213,0.64,16.9,C,2,A,NA,14.02,15.87,1.5,1.3,1,1.2,20110704-20110711,727431.15,9664491.47
TAP_A01,T05,3129,NA,NA,NA,O,0.64,15.8,C,2,A,NA,10.73,15.77,2.45,3.25,3.2,2.55,20100116-20100213,0.64,16.5,C,2,A,NA,10.76,15.43,2.75,3.2,3.4,2.7,20110704-20110711,727425.44,9664491.33
TAP_A01,T05,3130,NA,NA,NA,O,0.64,28.2,C,2,A,NA,11.92,16.1,4.8,5.35,4.35,2.1,20100116-20100213,0.64,28.5,C,2,A,NA,9.41,14.73,1.9,6.4,4.05,2.2,20110704-20110711,727415.97,9664492.16
TAP_A01,T05,3131,NA,NA,NA,O,0.64,23.5,C,2,A,NA,20.15,23.11,1.75,1.25,1.85,0.65,20100116-20100213,0.64,23.7,C,2,A,NA,21.96,26,2.15,1.5,2,1.55,20110704-20110711,727402.17,9664492.83
TAP_A01,T05,3132,NA,NA,NA,O,0.64,32.2,C,2,A,NA,25.91,32.83,9.1,-3.7,3.25,2.95,20100116-20100213,0.64,34.3,C,2,A,NA,18.77,25.22,12,7.75,5.4,1.05,20110704-20110711,727398.62,9664491.11
TAP_A01,T05,3133,NA,NA,NA,O,0.64,37.3,C,2,A,NA,22.5,29.64,9.15,6.2,5.3,10.3,20100116-20100213,0.64,38.8,C,2,A,NA,22.61,26.53,7.3,6.15,5.8,8.6,20110704-20110711,727391.42,9664491.42
TAP_A01,T05,3134,NA,NA,NA,O,0.64,9.7,S,3,A,NA,5.9,12.29,2.95,2.15,2,1.65,20100116-20100213,0.64,9.8,S,3,A,NA,8.82,13.44,2.85,2.8,2.2,1.75,20110704-20110711,727389.15,9664492.96
TAP_A01,T05,3135,NA,NA,NA,O,0.45,8.1,S,NA,D,4,1.75,4.08,1.5,0.45,0.45,1.1,20100116-20100213,0.45,NA,NA,NA,D,4,NA,NA,NA,NA,NA,NA,20110704-20110711,727381.26,9664493.16
TAP_A01,T05,3136,IPE,NA,NA,O,0.64,124.6,E,1,A,NA,45.75,56.65,13.2,10.3,15.1,3.8,20100116-20100213,0.64,126.5,E,1,A,NA,31.28,41.75,12.3,11.3,13.15,4.6,20110704-20110711,727379.78,9664491.33
TAP_A01,T05,3137,NA,NA,NA,O,0.64,5.8,S,3,A,NA,5.14,8.12,0.45,2.3,0.45,1.6,20100116-20100213,0.6,5.8,NA,NA,D,1,NA,7.77,NA,NA,NA,NA,20110704-20110711,727376.73,9664493.2
TAP_A01,T05,3138,NA,NA,NA,O,0.58,6.2,S,NA,D,3,NA,2.89,NA,NA,NA,NA,20100116-20100213,0.58,6.2,NA,NA,D,3,NA,2.57,NA,NA,NA,NA,20110704-20110711,727369.63,9664492.76
TAP_A01,T05,3139,NA,NA,NA,O,0.64,9.9,S,3,A,NA,2.63,4.74,0.85,1.85,1.7,0.7,20100116-20100213,0.64,9.9,S,2,A,NA,3.5,4.08,0.7,1.5,2,0.65,20110704-20110711,727343.89,9664492.64
TAP_A01,T05,3140,NA,NA,NA,O,0.64,7.9,C,2,A,NA,7.65,6.15,4.3,0.9,1.65,0.85,20100116-20100213,0.64,8.5,S,2,A,NA,4.71,5.53,4.2,1.1,3.5,1,20110704-20110711,727339.26,9664493.28
TAP_A01,T05,3141,NA,NA,NA,O,0.64,5.1,S,3,A,NA,5.32,8,1.95,0.25,0.65,0.65,20100116-20100213,0.64,5.1,S,3,A,NA,5.05,6.81,1.55,0.75,0.5,0.9,20110704-20110711,727336.8,9664493.3
TAP_A01,T05,3142,NA,NA,NA,O,0.64,19.7,C,2,A,NA,17.84,21.55,1.25,1.75,0.95,1.5,20100116-20100213,0.64,20.3,C,2,A,NA,12.68,18.04,3.45,1.35,0.5,2.7,20110704-20110711,727333.34,9664492.98
TAP_A01,T05,3143,NA,NA,NA,O,0.64,21.6,C,2,A,NA,14.9,17.96,1.9,2.1,1.25,1.7,20100116-20100213,0.64,22.1,C,2,A,NA,16.15,18.96,2.45,3.6,2.4,3,20110704-20110711,727331.18,9664491.8
TAP_A01,T05,3144,NA,NA,NA,L,0.64,5.4,C,2,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,5.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,727329.79,9664493.36
TAP_A01,T05,3145,TAUARI,Couratari stellata,Lecythidaceae,O,0.633164762,6.4,S,2,A,NA,7.96,9.66,0.85,1.55,1.1,0.7,20100116-20100213,0.633164762,6.5,S,2,A,NA,6.47,9.9,2.1,2,1.1,2.65,20110704-20110711,727323.98,9664493.31
TAP_A01,T05,3146,NA,NA,NA,O,0.64,10.2,C,2,A,NA,2.84,10.02,3.15,1.5,0.7,2.5,20100116-20100213,0.64,10.3,S,3,A,NA,7.64,10.58,1.3,2.1,0.2,3,20110704-20110711,727319.44,9664493.35
TAP_A01,T05,3147,NA,NA,NA,O,0.7,16.6,C,NA,D,2,NA,8.36,NA,NA,NA,NA,20100116-20100213,0.7,16.6,NA,NA,D,2,NA,7.97,NA,NA,NA,NA,20110704-20110711,727317.86,9664492.37
TAP_A01,T05,3181,NA,NA,NA,O,0.7,8.15,S,NA,D,2,NA,5.93,NA,NA,NA,NA,20100116-20100213,0.7,8.1,NA,NA,D,2,NA,18.84,NA,NA,NA,NA,20110704-20110711,727298.44,9664488.99
TAP_A01,T05,3148,NA,NA,NA,L,0.64,5,C,2,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,4.9,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,727288.09,9664493.93
TAP_A01,T05,3149,NA,NA,NA,O,0.64,51.4,E,1,A,NA,22.86,30.09,11.2,5.7,5.5,5,20100116-20100213,0.64,51.6,C,2,A,NA,15.47,12.27,11.5,8,3.3,3.1,20110704-20110711,727287.1,9664488.94
TAP_A01,T05,3150,NA,NA,NA,O,0.64,15.6,C,2,A,NA,10.31,14.28,2.4,2.15,1.9,1.4,20100116-20100213,0.64,16.2,C,2,A,NA,8.43,11.66,3.2,3.6,3.8,1.2,20110704-20110711,727275.27,9664493.74
TAP_A01,T05,3151,NA,NA,NA,O,0.64,6.5,C,2,A,NA,3.89,8.88,0.65,2.4,0.7,1.7,20100116-20100213,0.64,8.2,C,2,A,NA,7.38,11.33,1.6,3.3,1,2.8,20110704-20110711,727273.59,9664493.76
