Area,plot,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,Dead,D_class,Hcom,Htot,RN,RS,RL,RO,Date,UTM Easting,UTM Northing
SFX_A02,P28,76,NI,NI,NI,0.62,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411509.9797,9269924.108
SFX_A02,P29,1,TATAJUBA,Bagassa guianensis,Moraceae,0.71,12.1,0.011499015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411525.6283,9269793.99
SFX_A02,P29,2,TAXI PRETO,Tachigali myrmecophila,Fabaceae,0.48,34.4,0.092940877,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411525.6283,9269793.89
SFX_A02,P29,3,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411525.6283,9269793.79
SFX_A02,P29,4,MATAMATA,Eschweilera parviflora,Lecythidaceae,0.89,37.6,0.111036451,1.998851981,O,A,NA,24.98,31.25,2.2,2.5,2.3,2,20120809,411529.6283,9269790.49
SFX_A02,P29,5,CAPA BODE,NI,NI,0.62,11,0.009503318,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411520.6283,9269789.89
SFX_A02,P29,6,CEDRO,Cedrela odorata,Meliaceae,0.43,14.5,0.016512996,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411523.6283,9269789.49
SFX_A02,P29,7,CAUCHO,Castilla ulei,Moraceae,0.82,12.6,0.012468981,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411511.6283,9269774.49
SFX_A02,P29,8,BREU,Protium heptaphyllum,Burseraceae,0.62,10.4,0.008494867,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411524.6283,9269785.29
SFX_A02,P29,9,INGA,Inga marginata,Fabaceae,0.57,11.8,0.010935884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411520.6283,9269785.09
SFX_A02,P29,10,GUARIUBA,Clarisia racemosa,Moraceae,0.59,16.9,0.022431757,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411521.6283,9269783.79
SFX_A02,P29,11,MORTA,NA,NA,0.28,34.9,0.095662282,NA,o,D,5,NA,NA,NA,NA,NA,NA,20120809,411526.6283,9269780.89
SFX_A02,P29,12,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,45.1,0.159750772,1.21843028,O,A,NA,10.45,14.7,2.7,1.3,3.2,2.8,20120809,411526.3283,9269779.09
SFX_A02,P29,13,MORTA,NA,NA,0.6,14.2,0.015836769,NA,o,D,1,NA,NA,NA,NA,NA,NA,20120809,411511.6283,9269777.49
SFX_A02,P29,14,CACAU,Theobroma glaucum,Malvaceae,0.53,10.3,0.008332289,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411507.6283,9269777.49
SFX_A02,P29,15,JUTAI POROROCA,Dialium guianense,Fabaceae,0.89,33.7,0.089196884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411508.6283,9269774.99
SFX_A02,P29,16,CAUCHO,Castilla ulei,Moraceae,0.82,12.6,0.012468981,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411511.6283,9269774.49
SFX_A02,P29,17,TAMANQUEIRA,Zanthoxylum rhoifolium,Rutaceae,0.49,11.2,0.009852035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411522.6283,9269773.49
SFX_A02,P29,18,MORTA,NA,NA,0.7,11.3,0.010028749,NA,o,D,2,NA,NA,NA,NA,NA,NA,20120809,411528.6283,9269774.89
SFX_A02,P29,19,PEDRA UMI,NI,NI,0.62,14.3,0.016060607,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411529.6283,9269770.49
SFX_A02,P29,20,CAPA BODE,NI,NI,0.62,11.3,0.010028749,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411524.4283,9269770.19
SFX_A02,P29,21,ABIURANA,Pouteria gongrijpii,Sapotaceae,0.8,10.1,0.008011847,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411516.6283,9269770.09
SFX_A02,P29,22,INGA,Inga marginata,Fabaceae,0.57,16.2,0.020611989,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411515.6283,9269769.49
SFX_A02,P29,23,ATA PRETA,Annona sp.,Annonaceae,0.41,10,0.007853982,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411514.6283,9269769.39
SFX_A02,P29,24,MORTA,NA,NA,0.7,16.2,0.020611989,0.181106408,o,D,2,NA,30.21,NA,NA,NA,NA,20120809,411514.3283,9269768.49
SFX_A02,P29,25,CAPA BODE,NI,NI,0.62,15.8,0.01960668,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411514.3283,9269767.49
SFX_A02,P29,26,INGA,Inga marginata,Fabaceae,0.57,16.5,0.021382465,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411515.6283,9269766.99
SFX_A02,P29,27,INGA,Inga marginata,Fabaceae,0.57,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411518.6283,9269767.89
SFX_A02,P29,28,PARAPARA,Jacaranda copaia,Bignoniaceae,0.35,31.8,0.079422604,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411518.3283,9269766.99
SFX_A02,P29,29,BURRA LEITEIRA,Sapium marmieri,Euphorbiaceae,0.41,52.2,0.214008433,2.306370734,O,A,NA,24.25,40.56,2.2,7.2,2.7,5.7,20120809,411520.6283,9269765.49
SFX_A02,P29,30,LOURO,Ocotea sp.,Lauraceae,0.5,19.1,0.02865211,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411521.6283,9269765.69
SFX_A02,P29,31,BARROTE,Tetragastris altissima,Burseraceae,0.71,19.1,0.02865211,0.224903944,O,A,NA,11.13,17.11,NA,NA,NA,NA,20120809,411521.6283,9269761.49
SFX_A02,P29,32,MAMUI,Jacaratia spinosa,Caricaceae,0.27,29.2,0.066966189,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411530.5283,9269761.89
SFX_A02,P29,33,CAPUEIRO,Rinorea guianensis,Violaceae,0.78,10.1,0.008011847,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411527.6283,9269759.09
SFX_A02,P29,34,MAPATIRANA,Pourouma minor,Urticaceae,0.44,25.4,0.050670748,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411530.4283,9269756.49
SFX_A02,P29,35,MAPATIRANA,Pourouma minor,Urticaceae,0.44,14.4,0.016286016,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411528.8283,9269751.49
SFX_A02,P29,36,INGA,Inga marginata,Fabaceae,0.57,12.9,0.013069811,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411538.6283,9269794.99
SFX_A02,P29,37,CORAÇAO DE NEGRO,Swartzia corrugata,Fabaceae,1.06,22.4,0.039408138,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411539.6283,9269791.49
SFX_A02,P29,38,LIANA,NA,NA,NA,12.9,0.013069811,0.01443557,L,A,NA,NA,NA,NA,NA,NA,NA,20120809,411532.3283,9269789.79
SFX_A02,P29,39,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,71.4,0.400392842,5.773762897,O,A,NA,23.63,27.8,3.7,7.8,2.8,2.6,20120809,411531.4283,9269789.49
SFX_A02,P29,40,MUIRAPIRANGA,Brosimum rubescens,Moraceae,0.83,14.4,0.016286016,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411532.8283,9269789.49
SFX_A02,P29,41,CACAU,Theobroma glaucum,Malvaceae,0.53,13.7,0.014741138,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411535.2283,9269788.49
SFX_A02,P29,42,CATAUARI,Couepia racemosa,Chrysobalanaceae,0.79,18.8,0.027759113,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411535.3283,9269788.49
SFX_A02,P29,43,PEDRA UMI,NI,NI,0.62,12.9,0.013069811,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411540.6283,9269788.89
SFX_A02,P29,44,MUIRACATIARA,Astronium gracile,Anacardiaceae,0.73,29.9,0.070215381,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411530.7283,9269784.19
SFX_A02,P29,45,INGA,Inga marginata,Fabaceae,0.57,10.5,0.008659015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411533.3283,9269784.49
SFX_A02,P29,46,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,50.8,0.202682992,1.388010958,O,A,NA,9.01,13.2,1.6,2.2,3.2,2.3,20120809,411536.6283,9269787.49
SFX_A02,P29,47,JUTAI POROROCA,Dialium guianense,Fabaceae,0.89,27.3,0.05853494,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411548.6283,9269784.49
SFX_A02,P29,48,BURANGICA,Galipea trifoliata,NI,0.62,13.5,0.014313882,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411547.6283,9269779.49
SFX_A02,P29,49,BURANGICA,Galipea trifoliata,NI,0.62,12.3,0.011882289,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411538.6283,9269777.79
SFX_A02,P29,50,BACURIPARI,Rheedia gardneriana,Clusiaceae,0.62,13,0.013273229,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411540.6283,9269777.09
SFX_A02,P29,51,MAMUI,Jacaratia spinosa,Caricaceae,0.27,63.3,0.314700405,0.93197651,O,A,NA,10.37,17.24,1.8,4.2,2,2.7,20120809,411535.6283,9269773.89
SFX_A02,P29,52,AÇOITA CAVALO,Luehea sp.,Malvaceae,0.51,24.4,0.046759465,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411555.6283,9269774.49
SFX_A02,P29,53,BACURIPARI,Rheedia gardneriana,Clusiaceae,0.62,36.8,0.106361761,0.74885348,O,A,NA,11.8,17.52,4,4.8,4.2,4,20120809,411550.6283,9269773.49
SFX_A02,P29,54,JUTAI POROROCA,Dialium guianense,Fabaceae,0.89,25.2,0.049875925,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411548.6283,9269772.89
SFX_A02,P29,55,MORTA,NA,NA,0.7,20.1,0.031730871,NA,o,D,2,NA,NA,NA,NA,NA,NA,20120809,411535.2283,9269772.99
SFX_A02,P29,56,PAU SANTO,Zollernia paraensis,Fabaceae,0.99,12.6,0.012468981,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411530.8283,9269775.49
SFX_A02,P29,57,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,17.7,0.024605739,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411531.6283,9269773.49
SFX_A02,P29,58,CARIPE,Licania octandra,Chrysobalanaceae,0.83,13.7,0.014741138,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411530.8283,9269771.89
SFX_A02,P29,59,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,23.2,0.042273271,0.277527692,O,A,NA,7.38,12.66,1,1.6,2.4,0.5,20120809,411534.2283,9269770.49
SFX_A02,P29,60,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,24.2,0.045996058,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411534.1283,9269769.49
SFX_A02,P29,61,BURANGICA,Galipea trifoliata,NI,0.62,14.1,0.015614501,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411530.9283,9269768.09
SFX_A02,P29,62,ABIURANA,Pouteria gongrijpii,Sapotaceae,0.8,38,0.113411495,1.046695314,O,A,NA,12.96,17.81,0.8,0.7,1.8,1.7,20120809,411556.6283,9269771.49
SFX_A02,P29,63,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,36.5,0.10463467,1.076395607,O,A,NA,12.92,19.83,4.6,4.7,5.4,3.7,20120809,411552.6283,9269769.49
SFX_A02,P29,64,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,39,0.119459061,0.681903348,O,A,NA,4.8,11,2.8,4.2,3.4,1.8,20120809,411542.6283,9269768.49
SFX_A02,P29,65,LONTRA,NI,NI,0.62,22,0.038013271,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411543.6283,9269766.49
SFX_A02,P29,66,LONTRA,NI,NI,0.62,26.5,0.055154586,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411544.6283,9269765.49
SFX_A02,P29,67,PAPO DE MUTUM,Lacunaria jenmanii,Quiinaceae,0.8,12.1,0.011499015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411544.6283,9269765.49
SFX_A02,P29,68,BURANGICA,Galipea trifoliata,NI,0.62,14.9,0.017436625,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411531.6283,9269765.89
SFX_A02,P29,69,CACAU,Theobroma glaucum,Malvaceae,0.53,12.2,0.011689866,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411532.2283,9269765.39
SFX_A02,P29,70,MORTA,NA,NA,0.45,10.2,0.008171282,NA,o,D,4,NA,NA,NA,NA,NA,NA,20120809,411534.6283,9269764.69
SFX_A02,P29,71,CAUCHO,Castilla ulei,Moraceae,0.82,21.4,0.035968094,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411538.6283,9269762.49
SFX_A02,P29,72,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,16.3,0.020867244,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411538.6283,9269762.29
SFX_A02,P29,73,MUTUTI,Pterocarpus sp.,Fabaceae,0.51,34.4,0.092940877,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411545.6283,9269759.29
SFX_A02,P29,74,TAUARI,Couratari stellata,Lecythidaceae,0.63,14,0.015393804,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411532.6283,9269759.49
SFX_A02,P29,75,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,29.8,0.069746499,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411538.6283,9269758.79
SFX_A02,P29,76,INAJA,Attalea maripa,Arecaceae,NA,25.5,0.051070516,0.131481006,P,A,NA,NA,NA,NA,NA,NA,NA,20120809,411539.6283,9269757.69
SFX_A02,P29,77,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,17.2,0.023235219,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411539.5283,9269756.89
SFX_A02,P29,78,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,20.8,0.033979466,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120809,411539.3283,9269755.69
SFX_A02,P29,79,MORTA,NA,NA,0.6,23.7,0.044115029,NA,o,D,1,NA,NA,NA,NA,NA,NA,20120809,411530.7283,9269751.49
SFX_A02,P30,1,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,14.8,0.017203361,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411866.6451,9270574.854
SFX_A02,P30,2,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,23.3,0.042638481,0.119728472,O,A,NA,4.41,5.41,0.5,2.2,0.5,7.2,20120811,411866.8451,9270572.854
SFX_A02,P30,3,TACHIUBA,Socratea exorrhiza,Arecaceae,NA,17.1,0.022965828,0.062602532,P,A,NA,NA,NA,NA,NA,NA,NA,20120811,411867.0451,9270570.854
SFX_A02,P30,4,ANDIROBARANA,Guarea guidonia,Meliaceae,0.55,20.8,0.033979466,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411863.1451,9270569.854
SFX_A02,P30,5,PENTE DE MACACO,Apeiba echinata,Malvaceae,0.28,11.7,0.010751315,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411862.5451,9270565.854
SFX_A02,P30,6,JUREMA,Mimosa hostilis,Fabaceae,0.45,26.4,0.05473911,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411862.5451,9270564.854
SFX_A02,P30,7,PAPO DE MUTUM,Lacunaria jenmanii,Quiinaceae,0.8,10.4,0.008494867,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411861.1451,9270564.054
SFX_A02,P30,8,ANDIROBARANA,Guarea guidonia,Meliaceae,0.55,21.6,0.036643537,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411860.1451,9270563.354
SFX_A02,P30,9,BURANGICA,Galipea trifoliata,NI,0.62,14.4,0.016286016,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411860.0451,9270562.054
SFX_A02,P30,10,PAPO DE MUTUM,Lacunaria jenmanii,Quiinaceae,0.8,10.3,0.008332289,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411865.1451,9270559.854
SFX_A02,P30,11,MACUCU,Licania heteromorpha,Chrysobalanaceae,0.82,11.1,0.009676891,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411863.1451,9270559.554
SFX_A02,P30,12,PINTADINHO,Poeppigia sp.,Fabaceae,0.69,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411863.1451,9270557.854
SFX_A02,P30,13,LIANA,NA,NA,NA,12.7,0.012667687,0.014322717,L,A,NA,NA,NA,NA,NA,NA,NA,20120811,411864.1451,9270557.854
SFX_A02,P30,14,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,75.6,0.448883325,4.074227765,O,A,NA,5.95,17.5,2,6.8,4,3.7,20120811,411867.0451,9270557.854
SFX_A02,P30,15,MORTA,NA,NA,0.45,29.2,0.066966189,NA,o,D,4,NA,NA,NA,NA,NA,NA,20120811,411865.1451,9270556.854
SFX_A02,P30,16,PINTADINHO,Poeppigia sp.,Fabaceae,0.69,13.6,0.014526724,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411865.1451,9270555.854
SFX_A02,P30,17,BURANGICA,Galipea trifoliata,NI,0.62,14.8,0.017203361,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411858.5451,9270557.354
SFX_A02,P30,18,SUCUPIRA TENTO,Ormosia nobilis,Fabaceae,0.58,30,0.070685835,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411858.4451,9270557.154
SFX_A02,P30,19,PENTE DE MACACO,Apeiba echinata,Malvaceae,0.28,17.2,0.023235219,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411858.1451,9270557.154
SFX_A02,P30,20,LONTRA,NI,NI,0.62,32.3,0.081939805,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411858.1451,9270556.954
SFX_A02,P30,21,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,15.5,0.018869191,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411853.1451,9270557.254
SFX_A02,P30,22,NI,NI,NI,0.62,11.4,0.010207035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411852.6451,9270557.254
SFX_A02,P30,23,ANDIROBARANA,Guarea guidonia,Meliaceae,0.55,20.2,0.032047387,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411857.1451,9270554.054
SFX_A02,P30,24,ATA PRETA,Annona sp.,Annonaceae,0.41,12.2,0.011689866,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411861.1451,9270554.054
SFX_A02,P30,25,BURANGICA,Galipea trifoliata,NI,0.62,10.4,0.008494867,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411857.1451,9270553.854
SFX_A02,P30,26,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,17.8,0.024884555,0.080473013,O,A,NA,7.46,10.53,0.8,1.1,1,1.2,20120811,411856.1451,9270553.854
SFX_A02,P30,27,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,18.1,0.025730429,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411848.1451,9270550.854
SFX_A02,P30,28,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,12.5,0.012271846,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411849.1451,9270550.554
SFX_A02,P30,29,NI,NI,NI,0.62,11.1,0.009676891,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411846.1451,9270548.854
SFX_A02,P30,30,BARBATIMAO,Stryphnodendron pulcherrimum,Fabaceae,0.47,18.6,0.027171635,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411862.1451,9270549.254
SFX_A02,P30,31,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,10.8,0.009160884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411854.1451,9270548.454
SFX_A02,P30,32,INHARE,Helicostylis sp.,Moraceae,0.65,14.9,0.017436625,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411857.1451,9270548.354
SFX_A02,P30,33,BURANGICA,Galipea trifoliata,NI,0.62,11.7,0.010751315,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411862.1451,9270546.354
SFX_A02,P30,34,BREU DE LEITE,Thyrsodium paraense,Anacardiaceae,0.61,10.6,0.008824734,0.032844052,O,A,NA,8.19,9.36,0.8,1.5,2.2,2.3,20120811,411864.1451,9270545.854
SFX_A02,P30,35,BURANGICA,Galipea trifoliata,NI,0.62,10.2,0.008171282,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411862.1451,9270544.354
SFX_A02,P30,36,JUREMA,Mimosa hostilis,Fabaceae,0.45,20.5,0.033006358,0.219310425,O,A,NA,12.27,22.78,2.6,5.2,3.4,2.7,20120811,411853.1451,9270543.854
SFX_A02,P30,37,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,36.3,0.103491131,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411851.1451,9270544.854
SFX_A02,P30,38,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,11.4,0.010207035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411848.1451,9270544.454
SFX_A02,P30,39,PEDRA UMI,NI,NI,0.62,13.8,0.014957123,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411845.1451,9270541.454
SFX_A02,P30,40,MORTA,NA,NA,0.45,13.2,0.013684778,NA,o,D,4,NA,NA,NA,NA,NA,NA,20120811,411861.1451,9270541.854
SFX_A02,P30,41,PAPO DE MUTUM,Lacunaria jenmanii,Quiinaceae,0.8,13.6,0.014526724,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411865.1451,9270540.754
SFX_A02,P30,42,ANDIROBARANA,Guarea guidonia,Meliaceae,0.55,12,0.011309734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411865.5451,9270539.254
SFX_A02,P30,43,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,20.7,0.033653526,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411859.8451,9270539.854
SFX_A02,P30,44,TAXIRANA,Stryphnodendron paniculatum,Fabaceae,0.65,24,0.045238934,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411862.6451,9270538.854
SFX_A02,P30,45,AMARELAO,Aspidosperma parvifolium,Apocynaceae,0.74,11,0.009503318,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411863.5451,9270537.254
SFX_A02,P30,46,MORTA,NA,NA,0.28,23,0.041547563,NA,o,D,5,NA,NA,NA,NA,NA,NA,20120811,411863.1451,9270536.854
SFX_A02,P30,47,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,39,0.119459061,0.620431042,O,A,NA,7.82,10.01,4.2,1,1.8,1,20120811,411855.1451,9270537.854
SFX_A02,P30,48,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,10.7,0.008992024,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411853.1451,9270538.754
SFX_A02,P30,49,INGA,Inga marginata,Fabaceae,0.57,40,0.125663706,1.449119874,O,A,NA,15.82,31.05,6.7,3.7,6.5,3.2,20120811,411854.1451,9270537.854
SFX_A02,P30,50,MAPATIRANA,Pourouma minor,Urticaceae,0.44,23.3,0.042638481,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411854.1451,9270532.854
SFX_A02,P30,51,COPAIBA,Copaifera reticulata,Fabaceae,0.61,11.2,0.009852035,0.050519744,O,A,NA,9.55,13.02,1.6,0.8,2.2,1.5,20120811,411862.1451,9270532.854
SFX_A02,P30,52,MUTUTI,Pterocarpus sp.,Fabaceae,0.51,11.6,0.010568318,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411860.1451,9270531.254
SFX_A02,P30,53,PAPO DE MUTUM,Lacunaria jenmanii,Quiinaceae,0.8,11.5,0.010386891,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411864.8451,9270531.454
SFX_A02,P30,54,JUTAI POROROCA,Dialium guianense,Fabaceae,0.89,21.1,0.034966712,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411866.9451,9270531.454
SFX_A02,P30,55,MORTA,NA,NA,0.45,33.8,0.089727028,NA,o,D,4,NA,NA,NA,NA,NA,NA,20120811,411864.5451,9270528.854
SFX_A02,P30,56,ANDIROBARANA,Guarea guidonia,Meliaceae,0.55,31.5,0.077931133,0.604315755,O,A,NA,9.69,21.85,1.2,3,5.5,0.7,20120811,411865.1451,9270568.454
SFX_A02,P30,57,JUTAI POROROCA,Dialium guianense,Fabaceae,0.89,25.1,0.04948087,0.047908992,O,A,NA,1.02,1.68,2.6,3.6,2.7,2.6,20120811,411872.1451,9270565.854
SFX_A02,P30,58,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,22.5,0.039760782,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411876.1451,9270565.854
SFX_A02,P30,59,JUTAI POROROCA,Dialium guianense,Fabaceae,0.89,37.6,0.111036451,1.615091856,O,A,NA,13.06,25.21,6.2,2.5,3.3,4,20120811,411875.1451,9270564.054
SFX_A02,P30,60,BURANGICA,Galipea trifoliata,NI,0.62,11.1,0.009676891,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411869.8451,9270563.954
SFX_A02,P30,61,CASTANHEIRA,Bertholletia excelsa,Lecythidaceae,0.64,16,0.020106193,0.462711778,O,A,NA,43.23,55.48,16.4,8.3,12.6,7.5,20120811,411869.6451,9270562.154
SFX_A02,P30,62,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,27,0.057255526,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411876.1451,9270562.154
SFX_A02,P30,63,PAPO DE MUTUM,Lacunaria jenmanii,Quiinaceae,0.8,16.2,0.020611989,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411872.1451,9270558.854
SFX_A02,P30,64,CAUCHO,Castilla ulei,Moraceae,0.82,26.3,0.054325206,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411869.1451,9270558.854
SFX_A02,P30,65,MUTAMBA,Guazuma ulmifolia,Malvaceae,0.5,41.8,0.137227909,0.724888377,O,A,NA,7.17,16.15,1.2,2.3,0,5.6,20120811,411869.1451,9270558.654
SFX_A02,P30,66,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,42.1,0.139204756,1.283319242,O,A,NA,7.21,17.77,3.8,1.6,3.2,3.7,20120811,411881.1451,9270555.254
SFX_A02,P30,67,BREU,Protium heptaphyllum,Burseraceae,0.62,11.9,0.011122023,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120811,411888.7451,9270554.854
